[2022-07-23T17:34:53.956Z INFO  mempool::config] Garbage collection depth set to 50 rounds
[2022-07-23T17:34:53.957Z INFO  mempool::config] Sync retry delay set to 5000 ms
[2022-07-23T17:34:53.957Z INFO  mempool::config] Sync retry nodes set to 3 nodes
[2022-07-23T17:34:53.957Z INFO  mempool::config] Batch size set to 15000 B
[2022-07-23T17:34:53.957Z INFO  mempool::config] Max batch delay set to 10 ms
[2022-07-23T17:34:53.957Z INFO  mempool::mempool] Mempool listening to client transactions on 0.0.0.0:9014
[2022-07-23T17:34:53.957Z INFO  mempool::mempool] Mempool listening to mempool messages on 0.0.0.0:9024
[2022-07-23T17:34:53.957Z INFO  mempool::mempool] Mempool successfully booted on 127.0.0.1
[2022-07-23T17:34:53.957Z INFO  consensus::config] Timeout delay set to 1000 rounds
[2022-07-23T17:34:53.957Z INFO  consensus::config] Sync retry delay set to 10000 ms
[2022-07-23T17:34:53.957Z INFO  consensus::consensus] Node xZUZW8I5SInuJS5K listening to consensus messages on 0.0.0.0:9004
[2022-07-23T17:34:53.957Z INFO  node::node] Node xZUZW8I5SInuJS5K successfully booted
[2022-07-23T17:34:53.958Z INFO  consensus::core] I am voter xZUZW8I5SInuJS5K with nanos 0
[2022-07-23T17:34:54.351Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61099
[2022-07-23T17:34:54.352Z INFO  consensus::core] I'm handler xZUZW8I5SInuJS5K handling for block B1 with round number 1 with QC 0 from leader HZpXSajGo3YBGMFA
[2022-07-23T17:34:54.352Z INFO  consensus::core] I'm processor xZUZW8I5SInuJS5K processing for block B1 with round number 1 with QC 0 from leader HZpXSajGo3YBGMFA
[2022-07-23T17:34:54.352Z INFO  consensus::core] I'm voter xZUZW8I5SInuJS5K voting for block B1 with round number 1 with QC 0 from leader HZpXSajGo3YBGMFA
[2022-07-23T17:34:54.353Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9008
[2022-07-23T17:34:54.689Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61115
[2022-07-23T17:34:54.748Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61121
[2022-07-23T17:34:54.816Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61130
[2022-07-23T17:34:54.885Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61138
[2022-07-23T17:34:54.960Z WARN  consensus::core] Timeout reached for round 1
[2022-07-23T17:34:54.962Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9006
[2022-07-23T17:34:54.963Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9003
[2022-07-23T17:34:54.963Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9007
[2022-07-23T17:34:54.963Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9000
[2022-07-23T17:34:54.963Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-23T17:34:54.964Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9001
[2022-07-23T17:34:54.964Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9005
[2022-07-23T17:34:54.964Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9002
[2022-07-23T17:34:55.045Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61157
[2022-07-23T17:34:55.057Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61161
[2022-07-23T17:34:55.120Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61176
[2022-07-23T17:34:55.140Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61180
[2022-07-23T17:34:55.140Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61191
[2022-07-23T17:34:55.140Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61189
[2022-07-23T17:34:55.147Z INFO  consensus::core] I'm handler xZUZW8I5SInuJS5K handling for block B2 with round number 2 with QC 0 from leader RJAyHp0emOyHYIfX
[2022-07-23T17:34:55.149Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61210
[2022-07-23T17:34:55.149Z INFO  consensus::core] I'm processor xZUZW8I5SInuJS5K processing for block B2 with round number 2 with QC 0 from leader RJAyHp0emOyHYIfX
[2022-07-23T17:34:55.150Z INFO  consensus::core] I'm voter xZUZW8I5SInuJS5K voting for block B2 with round number 2 with QC 0 from leader RJAyHp0emOyHYIfX
[2022-07-23T17:34:55.152Z INFO  consensus::core] I'm handler xZUZW8I5SInuJS5K handling for block B2 with round number 2 with QC 0 from leader RJAyHp0emOyHYIfX
[2022-07-23T17:34:55.153Z INFO  consensus::core] I'm processor xZUZW8I5SInuJS5K processing for block B2 with round number 2 with QC 0 from leader RJAyHp0emOyHYIfX
