[2022-07-23T18:33:33.802Z INFO  mempool::config] Garbage collection depth set to 50 rounds
[2022-07-23T18:33:33.803Z INFO  mempool::config] Sync retry delay set to 5000 ms
[2022-07-23T18:33:33.803Z INFO  mempool::config] Sync retry nodes set to 3 nodes
[2022-07-23T18:33:33.803Z INFO  mempool::config] Batch size set to 15000 B
[2022-07-23T18:33:33.803Z INFO  mempool::config] Max batch delay set to 10 ms
[2022-07-23T18:33:33.803Z INFO  mempool::mempool] Mempool listening to client transactions on 0.0.0.0:9018
[2022-07-23T18:33:33.803Z INFO  mempool::mempool] Mempool listening to mempool messages on 0.0.0.0:9028
[2022-07-23T18:33:33.803Z INFO  mempool::mempool] Mempool successfully booted on 127.0.0.1
[2022-07-23T18:33:33.803Z INFO  consensus::config] Timeout delay set to 1000 rounds
[2022-07-23T18:33:33.803Z INFO  consensus::config] Sync retry delay set to 10000 ms
[2022-07-23T18:33:33.803Z INFO  consensus::consensus] Node JDwouDUmRfnTI8Go listening to consensus messages on 0.0.0.0:9008
[2022-07-23T18:33:33.803Z INFO  node::node] Node JDwouDUmRfnTI8Go successfully booted
[2022-07-23T18:33:33.815Z INFO  consensus::core] I am voter JDwouDUmRfnTI8Go with nanos 400
[2022-07-23T18:33:33.815Z INFO  consensus::proposer] Created B1
[2022-07-23T18:33:33.815Z INFO  consensus::proposer] Created with Round number 1 with QC 0 
[2022-07-23T18:33:33.815Z INFO  consensus::core] I'm processor JDwouDUmRfnTI8Go processing for block B1 with round number 1 with QC 0 from leader JDwouDUmRfnTI8Go
[2022-07-23T18:33:33.815Z INFO  consensus::core] I'm voter JDwouDUmRfnTI8Go voting for block B1 with round number 1 with QC 0 from leader JDwouDUmRfnTI8Go
[2022-07-23T18:33:33.822Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9003
[2022-07-23T18:33:33.822Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9005
[2022-07-23T18:33:33.823Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9002
[2022-07-23T18:33:33.823Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9004
[2022-07-23T18:33:33.823Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9001
[2022-07-23T18:33:33.824Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9007
[2022-07-23T18:33:33.824Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9006
[2022-07-23T18:33:33.824Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9000
[2022-07-23T18:33:33.825Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9005
[2022-07-23T18:33:33.825Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
