[2022-07-23T18:33:32.773Z INFO  mempool::config] Garbage collection depth set to 50 rounds
[2022-07-23T18:33:32.774Z INFO  mempool::config] Sync retry delay set to 5000 ms
[2022-07-23T18:33:32.774Z INFO  mempool::config] Sync retry nodes set to 3 nodes
[2022-07-23T18:33:32.774Z INFO  mempool::config] Batch size set to 15000 B
[2022-07-23T18:33:32.774Z INFO  mempool::config] Max batch delay set to 10 ms
[2022-07-23T18:33:32.774Z INFO  mempool::mempool] Mempool listening to client transactions on 0.0.0.0:9015
[2022-07-23T18:33:32.774Z INFO  mempool::mempool] Mempool listening to mempool messages on 0.0.0.0:9025
[2022-07-23T18:33:32.774Z INFO  mempool::mempool] Mempool successfully booted on 127.0.0.1
[2022-07-23T18:33:32.774Z INFO  consensus::config] Timeout delay set to 1000 rounds
[2022-07-23T18:33:32.774Z INFO  consensus::config] Sync retry delay set to 10000 ms
[2022-07-23T18:33:32.774Z INFO  consensus::consensus] Node QC1u6OCn+huHVVf5 listening to consensus messages on 0.0.0.0:9005
[2022-07-23T18:33:32.774Z INFO  node::node] Node QC1u6OCn+huHVVf5 successfully booted
[2022-07-23T18:33:32.779Z INFO  consensus::core] I am voter QC1u6OCn+huHVVf5 with nanos 300
[2022-07-23T18:33:32.834Z INFO  network::receiver] Incoming connection established with 127.0.0.1:56272
[2022-07-23T18:33:33.142Z INFO  network::receiver] Incoming connection established with 127.0.0.1:56278
[2022-07-23T18:33:33.343Z INFO  network::receiver] Incoming connection established with 127.0.0.1:56281
[2022-07-23T18:33:33.343Z INFO  network::receiver] Incoming connection established with 127.0.0.1:56288
[2022-07-23T18:33:33.639Z INFO  network::receiver] Incoming connection established with 127.0.0.1:56298
[2022-07-23T18:33:33.761Z INFO  network::receiver] Incoming connection established with 127.0.0.1:56304
[2022-07-23T18:33:33.792Z WARN  consensus::core] Timeout reached for round 1
[2022-07-23T18:33:33.797Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9004
[2022-07-23T18:33:33.798Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9008 (retry 0): Connection refused (os error 111)
[2022-07-23T18:33:33.798Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9006
[2022-07-23T18:33:33.799Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-23T18:33:33.799Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9002
[2022-07-23T18:33:33.800Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9007
[2022-07-23T18:33:33.803Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9001
[2022-07-23T18:33:33.804Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9003
[2022-07-23T18:33:33.805Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9000
[2022-07-23T18:33:33.822Z INFO  network::receiver] Incoming connection established with 127.0.0.1:56315
[2022-07-23T18:33:33.842Z INFO  network::receiver] Incoming connection established with 127.0.0.1:56324
[2022-07-23T18:33:33.842Z INFO  network::receiver] Incoming connection established with 127.0.0.1:56326
[2022-07-23T18:33:33.842Z INFO  network::receiver] Incoming connection established with 127.0.0.1:56330
[2022-07-23T18:33:33.842Z WARN  consensus::core] Received more than one vote from 8IZ0AUmE4ZDWkeSw
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created with Round number 2 with QC 1 
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> HFk/0wvN8eAmXl/dJq4DJJQ8kId6SfH9A2M5MhgaJpU=
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> fkeg3m7tolzHdxGFucEilFVShSlkWelRYJ0ao/OfV2w=
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> 9YWMkGf/qxtr/ddKJt3mwwawwohQKKiFCjQjHE+BhTE=
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> M2GEri71Lz89zGb3yL1M4i8iUtV6A9PoQg3bnxYC2O8=
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> U7FIWjioAns17G5AWll8mG587Y0QzI4X8UtIer6+SPw=
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> 19zGkoSOMabATXcRNWyenp0olO89PXyjhTobay4sAhc=
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> bWuDmdI7gSRKmi9xo1tLb1Ua20OQbP3caP5jAmGTF0M=
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> EuUQ7fv3r922zT/hfw2MTo4MwpqhPOYLXhW1wQ0GZdU=
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> oTEERKYJqpAJ+SIbg3o/V5ucuYxB0jpq15mrqUaQV54=
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> fk20Hly4YOf/QtQMzCZ45LLTvOGN8UPP1XnkdDTqS0Q=
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> Ipa8voadKXiFtN8KgeFytIQQh3Ktk2brSEHN6n1fzAM=
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> sH3xTjDrbv3MVBKFGAqhjBSp7FQTiY+beRtflFAFwWY=
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> h5KiW5O824vaWgixIySDF/myNOIWRDhye1ug6G3FsA4=
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> Bo8bJOhtNuoeydBvbhqsV0yPnAAB8tWUKt92aaI57XM=
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> ux+vE9b5OuPq5ItFQWFQf4hRP8VWz33Ja5mpRqyLW9I=
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> mrzmA1gRhtJB8G9R/8WfQ5Adhw9MmrLHYeFPfrSBV2c=
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> 7J44rMxI9N4Jh+QuALkUCJxmfKabKF4ClrdK8vbaQ9A=
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> RxyJFC4Fhot/7+9eSSzUoGqkNsAb8SG6GPik6N3767g=
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> xThc0RlViNvbI1+WoqAsjWDTtDlbhXOguygJD8JMVSM=
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> +2wfgy/sNeEOfgW1K+lNmT9eQHP8u6gDmryj7sLJHIM=
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> J6SUrlyh82DIignkVon/UNjfR6dLd62paIo/tL0bwmw=
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> vMB9Y33YnbD5fylnrCI95Iu6PcAIeQD0ehJvWkJP6dw=
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> UZj7opfOsyWUQ18ttDcq4JuNasJsh+OKMkWCxqJXiDk=
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> GoiVB38yJV1pf0zUGaO1HmvhaowyMH2Q/M4PCWOEGuY=
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> IeUzQSX+xjWWfAlOrrUKfoGM364tjIR/dWSDz5weZUY=
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> Nrx0Za4/oxNKXop80TMiVaJ+hwOkCGoK7totbkZD3cM=
[2022-07-23T18:33:33.849Z INFO  consensus::proposer] Created B2 -> gqfL3/hWWtyEoBsiBaji2YcO5qCmO2WhaIHrTZHYVds=
[2022-07-23T18:33:33.852Z INFO  consensus::proposer] Created B2 -> 4Al/m3v1bJGtYuDowi4Xc8BY3/b3YRZ27UZvYA7e/Sc=
[2022-07-23T18:33:33.852Z INFO  consensus::proposer] Created B2 -> Q6EqHZqqtgO68Rcx/+J5X0RF7nO5GRkF4YYGL53uicY=
[2022-07-23T18:33:33.852Z INFO  consensus::proposer] Created B2 -> 1Ykv8JKcR7QLzT5JLX0+oSN/Gjb+xrgQfXmSaPvOMGc=
[2022-07-23T18:33:33.853Z INFO  consensus::proposer] Created B2 -> z3Ys19n58GELXVVa9ZaYSmoHufGrQCQZhtRHbMGih4Y=
[2022-07-23T18:33:33.853Z INFO  consensus::proposer] Created B2 -> w9i3alAnZ2fcMn21fc6e2g3eKv9iTfwajQ4iR24fOiY=
[2022-07-23T18:33:33.853Z INFO  consensus::proposer] Created B2 -> p2+g0SYMTjMRvbVhMdFb82tmsSlWNMGDTh1epUrpuaE=
[2022-07-23T18:33:33.853Z INFO  consensus::proposer] Created B2 -> 78wttXUbgllAY5kPj+56nj3eQ6qlLqFJOmWodGJ49OM=
[2022-07-23T18:33:33.853Z INFO  consensus::proposer] Created B2 -> hidqqmWPxbKod3UoajY1Ks99QovgKX2VIfe/KwEKz+8=
[2022-07-23T18:33:33.853Z INFO  consensus::proposer] Created B2 -> l7ULW2Zh2/M8U0ABkkMoW3W+s7KPniWj/APZRiLfO48=
[2022-07-23T18:33:33.853Z INFO  consensus::proposer] Created B2 -> ar/snFKLKuCWhoSaPJqwPnJG8qOWfjq/39O9h+WHE2A=
[2022-07-23T18:33:33.853Z INFO  consensus::proposer] Created B2 -> zlQkbifnFDd8rKNTJERd/40vB0cB8glb8vNga/7s3tg=
[2022-07-23T18:33:33.853Z INFO  consensus::proposer] Created B2 -> yr9TKivrgZklN/qxiWKCWMm58yhXd9yL249fw/FOM7Y=
[2022-07-23T18:33:33.853Z INFO  consensus::proposer] Created B2 -> Z4SEW4/q7AUW8IC0vDDjexiIgoICe3J/avdqS2JUeVc=
[2022-07-23T18:33:33.853Z INFO  consensus::proposer] Created B2 -> DO6NjdjLgt3ZeAWwqEZNPajPzN9cr5/CLk+o9XYxzNo=
[2022-07-23T18:33:33.853Z INFO  consensus::proposer] Created B2 -> aMPzWYxgUkz7i8uyD7ix1DWc+cNOglprp79OxD1J2Pw=
[2022-07-23T18:33:33.853Z INFO  consensus::proposer] Created B2 -> FAUNA/iTnxCcHbhPMFlh60dOi2pirQ65Sy6mdGWgSg4=
[2022-07-23T18:33:33.853Z INFO  consensus::proposer] Created B2 -> S/gIyGuutkxv9MpNXSZ1qesdgy+6rcvkCi2kPceOweM=
[2022-07-23T18:33:33.853Z INFO  consensus::proposer] Created B2 -> 43a/V1vXk+0t2+EJ8zvnzNaKxC1YpUggLBr5wJFVn6Y=
[2022-07-23T18:33:33.853Z INFO  consensus::proposer] Created B2 -> gxWEXWItjHU1sUUOnCuutE19cPfi6U0VWkgsOXjPYog=
[2022-07-23T18:33:33.853Z INFO  consensus::proposer] Created B2 -> njnQIZbRvocXZtcJOGTTBh8wdSuBaG1VgPbYNByI1Ow=
[2022-07-23T18:33:33.854Z INFO  consensus::proposer] Created B2 -> xz3twdFIGjrXJzSs9SjYYaBU903qcLiETbKKSJ72gao=
[2022-07-23T18:33:33.854Z INFO  consensus::proposer] Created B2 -> m4MYAUgbh0aB5g18b974ED80X2CkjHa/wduKl8c8pS8=
[2022-07-23T18:33:33.860Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9006
[2022-07-23T18:33:33.860Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-23T18:33:33.861Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9004
[2022-07-23T18:33:33.861Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9003
[2022-07-23T18:33:33.861Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9001
[2022-07-23T18:33:33.862Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9007
[2022-07-23T18:33:33.862Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9002
[2022-07-23T18:33:33.867Z INFO  network::receiver] Incoming connection established with 127.0.0.1:56339
[2022-07-23T18:33:33.867Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9008
[2022-07-23T18:33:33.868Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9005
[2022-07-23T18:33:33.872Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9000
[2022-07-23T18:33:33.879Z INFO  network::receiver] Incoming connection established with 127.0.0.1:56341
[2022-07-23T18:33:33.896Z INFO  consensus::core] I'm handler QC1u6OCn+huHVVf5 handling for block B1 with round number 1 with QC 0 from leader JDwouDUmRfnTI8Go
[2022-07-23T18:33:33.896Z INFO  consensus::core] Attack 2 potentially detected!
[2022-07-23T18:33:33.896Z INFO  consensus::core] But needs detector to further check is it really Attack 2
[2022-07-23T18:33:33.896Z INFO  consensus::core] Proposal's Leader JDwouDUmRfnTI8Go and round 1 and curr round 2 and QC round 0
[2022-07-23T18:33:33.896Z INFO  consensus::core] I am voter QC1u6OCn+huHVVf5 with nanos 300
[2022-07-23T18:33:33.899Z INFO  consensus::core] I'm processor QC1u6OCn+huHVVf5 processing for block B2 with round number 2 with QC 1 from leader QC1u6OCn+huHVVf5
[2022-07-23T18:33:33.899Z INFO  consensus::core] I'm voter QC1u6OCn+huHVVf5 voting for block B2 with round number 2 with QC 1 from leader QC1u6OCn+huHVVf5
[2022-07-23T18:33:33.913Z INFO  network::receiver] Incoming connection established with 127.0.0.1:56343
[2022-07-23T18:33:33.972Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9021
[2022-07-23T18:33:33.978Z INFO  network::receiver] Incoming connection established with 127.0.0.1:56345
[2022-07-23T18:33:33.978Z INFO  network::receiver] Incoming connection established with 127.0.0.1:56346
[2022-07-23T18:33:33.980Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9027
[2022-07-23T18:33:33.995Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9026
[2022-07-23T18:33:34.011Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9028
[2022-07-23T18:33:34.037Z INFO  network::receiver] Incoming connection established with 127.0.0.1:56353
[2022-07-23T18:33:34.038Z INFO  consensus::core] I'm handler QC1u6OCn+huHVVf5 handling for block B3 with round number 3 with QC 2 from leader aVA2VuzblO01v1A1
[2022-07-23T18:33:34.039Z INFO  consensus::core] I'm processor QC1u6OCn+huHVVf5 processing for block B3 with round number 3 with QC 2 from leader aVA2VuzblO01v1A1
[2022-07-23T18:33:34.039Z INFO  consensus::core] I'm voter QC1u6OCn+huHVVf5 voting for block B3 with round number 3 with QC 2 from leader aVA2VuzblO01v1A1
[2022-07-23T18:33:34.046Z INFO  network::receiver] Incoming connection established with 127.0.0.1:56374
[2022-07-23T18:33:34.047Z INFO  consensus::core] I'm handler QC1u6OCn+huHVVf5 handling for block B4 with round number 4 with QC 3 from leader rbc6NMLFt9/kjrbG
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 with QC 1
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> HFk/0wvN8eAmXl/dJq4DJJQ8kId6SfH9A2M5MhgaJpU=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> fkeg3m7tolzHdxGFucEilFVShSlkWelRYJ0ao/OfV2w=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> 9YWMkGf/qxtr/ddKJt3mwwawwohQKKiFCjQjHE+BhTE=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> M2GEri71Lz89zGb3yL1M4i8iUtV6A9PoQg3bnxYC2O8=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> U7FIWjioAns17G5AWll8mG587Y0QzI4X8UtIer6+SPw=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> 19zGkoSOMabATXcRNWyenp0olO89PXyjhTobay4sAhc=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> bWuDmdI7gSRKmi9xo1tLb1Ua20OQbP3caP5jAmGTF0M=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> EuUQ7fv3r922zT/hfw2MTo4MwpqhPOYLXhW1wQ0GZdU=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> oTEERKYJqpAJ+SIbg3o/V5ucuYxB0jpq15mrqUaQV54=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> fk20Hly4YOf/QtQMzCZ45LLTvOGN8UPP1XnkdDTqS0Q=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> Ipa8voadKXiFtN8KgeFytIQQh3Ktk2brSEHN6n1fzAM=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> sH3xTjDrbv3MVBKFGAqhjBSp7FQTiY+beRtflFAFwWY=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> h5KiW5O824vaWgixIySDF/myNOIWRDhye1ug6G3FsA4=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> Bo8bJOhtNuoeydBvbhqsV0yPnAAB8tWUKt92aaI57XM=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> ux+vE9b5OuPq5ItFQWFQf4hRP8VWz33Ja5mpRqyLW9I=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> mrzmA1gRhtJB8G9R/8WfQ5Adhw9MmrLHYeFPfrSBV2c=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> 7J44rMxI9N4Jh+QuALkUCJxmfKabKF4ClrdK8vbaQ9A=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> RxyJFC4Fhot/7+9eSSzUoGqkNsAb8SG6GPik6N3767g=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> xThc0RlViNvbI1+WoqAsjWDTtDlbhXOguygJD8JMVSM=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> +2wfgy/sNeEOfgW1K+lNmT9eQHP8u6gDmryj7sLJHIM=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> J6SUrlyh82DIignkVon/UNjfR6dLd62paIo/tL0bwmw=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> vMB9Y33YnbD5fylnrCI95Iu6PcAIeQD0ehJvWkJP6dw=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> UZj7opfOsyWUQ18ttDcq4JuNasJsh+OKMkWCxqJXiDk=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> GoiVB38yJV1pf0zUGaO1HmvhaowyMH2Q/M4PCWOEGuY=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> IeUzQSX+xjWWfAlOrrUKfoGM364tjIR/dWSDz5weZUY=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> Nrx0Za4/oxNKXop80TMiVaJ+hwOkCGoK7totbkZD3cM=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> gqfL3/hWWtyEoBsiBaji2YcO5qCmO2WhaIHrTZHYVds=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> 4Al/m3v1bJGtYuDowi4Xc8BY3/b3YRZ27UZvYA7e/Sc=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> Q6EqHZqqtgO68Rcx/+J5X0RF7nO5GRkF4YYGL53uicY=
[2022-07-23T18:33:34.048Z INFO  consensus::core] Committed B2 -> 1Ykv8JKcR7QLzT5JLX0+oSN/Gjb+xrgQfXmSaPvOMGc=
[2022-07-23T18:33:34.049Z INFO  consensus::core] Committed B2 -> z3Ys19n58GELXVVa9ZaYSmoHufGrQCQZhtRHbMGih4Y=
