[2022-07-23T17:17:47.336Z INFO  mempool::config] Garbage collection depth set to 50 rounds
[2022-07-23T17:17:47.337Z INFO  mempool::config] Sync retry delay set to 5000 ms
[2022-07-23T17:17:47.337Z INFO  mempool::config] Sync retry nodes set to 3 nodes
[2022-07-23T17:17:47.337Z INFO  mempool::config] Batch size set to 15000 B
[2022-07-23T17:17:47.337Z INFO  mempool::config] Max batch delay set to 10 ms
[2022-07-23T17:17:47.337Z INFO  mempool::mempool] Mempool listening to client transactions on 0.0.0.0:9018
[2022-07-23T17:17:47.337Z INFO  mempool::mempool] Mempool listening to mempool messages on 0.0.0.0:9028
[2022-07-23T17:17:47.337Z INFO  mempool::mempool] Mempool successfully booted on 127.0.0.1
[2022-07-23T17:17:47.337Z INFO  consensus::config] Timeout delay set to 1000 rounds
[2022-07-23T17:17:47.337Z INFO  consensus::config] Sync retry delay set to 10000 ms
[2022-07-23T17:17:47.337Z INFO  consensus::consensus] Node 3gwbgMWd7meacbt8 listening to consensus messages on 0.0.0.0:9008
[2022-07-23T17:17:47.337Z INFO  node::node] Node 3gwbgMWd7meacbt8 successfully booted
[2022-07-23T17:17:47.337Z INFO  consensus::core] I am voter 3gwbgMWd7meacbt8 with nanos 0
[2022-07-23T17:17:47.622Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55828
[2022-07-23T17:17:47.693Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55834
[2022-07-23T17:17:47.807Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55848
[2022-07-23T17:17:47.830Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55857
[2022-07-23T17:17:47.844Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55866
[2022-07-23T17:17:47.938Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55879
[2022-07-23T17:17:47.949Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55886
[2022-07-23T17:17:48.025Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55895
[2022-07-23T17:17:48.055Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55906
[2022-07-23T17:17:48.073Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55918
[2022-07-23T17:17:48.161Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55924
[2022-07-23T17:17:48.200Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55932
[2022-07-23T17:17:48.200Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55942
[2022-07-23T17:17:48.209Z INFO  consensus::core] I'm handler 3gwbgMWd7meacbt8 handling for block B2 with round number 2 with QC 0 from leader X3sposwAS4muUgw6
[2022-07-23T17:17:48.210Z INFO  consensus::core] I'm processor 3gwbgMWd7meacbt8 processing for block B2 with round number 2 with QC 0 from leader X3sposwAS4muUgw6
[2022-07-23T17:17:48.210Z INFO  consensus::core] I'm voter 3gwbgMWd7meacbt8 voting for block B2 with round number 2 with QC 0 from leader X3sposwAS4muUgw6
[2022-07-23T17:17:48.211Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9004
[2022-07-23T17:17:48.231Z INFO  consensus::core] I'm handler 3gwbgMWd7meacbt8 handling for block B2 with round number 2 with QC 0 from leader X3sposwAS4muUgw6
[2022-07-23T17:17:48.237Z INFO  consensus::core] I'm processor 3gwbgMWd7meacbt8 processing for block B2 with round number 2 with QC 0 from leader X3sposwAS4muUgw6
[2022-07-23T17:17:48.237Z INFO  consensus::core] I'm voter 3gwbgMWd7meacbt8 voting for block B2 with round number 2 with QC 0 from leader X3sposwAS4muUgw6
[2022-07-23T17:17:48.238Z INFO  consensus::core] I'm handler 3gwbgMWd7meacbt8 handling for block B2 with round number 2 with QC 0 from leader X3sposwAS4muUgw6
[2022-07-23T17:17:48.240Z INFO  consensus::core] I'm processor 3gwbgMWd7meacbt8 processing for block B2 with round number 2 with QC 0 from leader X3sposwAS4muUgw6
[2022-07-23T17:17:48.240Z INFO  consensus::core] I'm voter 3gwbgMWd7meacbt8 voting for block B2 with round number 2 with QC 0 from leader X3sposwAS4muUgw6
[2022-07-23T17:17:48.241Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55962
[2022-07-23T17:17:48.254Z INFO  consensus::core] I'm handler 3gwbgMWd7meacbt8 handling for block B3 with round number 3 with QC 2 from leader d+ahhNIP45LpcEDQ
[2022-07-23T17:17:48.256Z INFO  consensus::core] I'm processor 3gwbgMWd7meacbt8 processing for block B3 with round number 3 with QC 2 from leader d+ahhNIP45LpcEDQ
[2022-07-23T17:17:48.256Z INFO  consensus::core] I'm voter 3gwbgMWd7meacbt8 voting for block B3 with round number 3 with QC 2 from leader d+ahhNIP45LpcEDQ
[2022-07-23T17:17:48.261Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9007
[2022-07-23T17:17:48.274Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55968
[2022-07-23T17:17:48.274Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55980
[2022-07-23T17:17:48.292Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55992
[2022-07-23T17:17:48.302Z INFO  consensus::core] I'm handler 3gwbgMWd7meacbt8 handling for block B4 with round number 4 with QC 3 from leader eCpCyk1BtPYvMBU3
[2022-07-23T17:17:48.305Z INFO  consensus::core] Committed B2 with QC 0
[2022-07-23T17:17:48.305Z INFO  consensus::core] Committed B2 -> 2JJ+oYnLtmXBt6+kTp0LYQW/TIeu49OwGLWohbtC5dM=
[2022-07-23T17:17:48.305Z INFO  consensus::core] Committed B2 -> 7NlUJEvbboCr+TE8HfH3Ihi7VciEuNSNc8jHj6pY/Dg=
[2022-07-23T17:17:48.305Z INFO  consensus::core] Committed B2 -> fFwqy46y9RTvtnVLvW/Iflm/xhMLhlD/Bix5yPjRj4M=
[2022-07-23T17:17:48.305Z INFO  consensus::core] Committed B2 -> 4kwW/uAlXRggZ0HNWmrZ+GEpBJ3F+i5d3CmMBTzaX1M=
[2022-07-23T17:17:48.305Z INFO  consensus::core] Committed B2 -> mUslaTAwmk06we4iV+FQaWEkZxTNpOyZXZLqfSgzj+w=
[2022-07-23T17:17:48.305Z INFO  consensus::core] Committed B2 -> hpaFX6fVLycf0JoarkD6Qz1KypSfndxOu7jB3h9Asu8=
[2022-07-23T17:17:48.305Z INFO  consensus::core] Committed B2 -> kYca53A+GHShPCWn3bnZPAEyu4iEoyF1azXY+f0aKac=
[2022-07-23T17:17:48.305Z INFO  consensus::core] Committed B2 -> zBjJJW0qE18rcMrP/Euf8i/HNRO5+hb2bY7WbqOUGmA=
[2022-07-23T17:17:48.305Z INFO  consensus::core] Committed B2 -> NhT+yf5K1uwVl9GnZr/JH8HJKL2w3AEidj4i++0JS1E=
[2022-07-23T17:17:48.305Z INFO  consensus::core] Committed B2 -> X9FAq3VFnr+tAwfMrFT6NKt3fXd2ilrV18J7GzbkxPc=
[2022-07-23T17:17:48.305Z INFO  consensus::core] Committed B2 -> PE1pZMXvxXNDqe2uQdJqJQFzZpFTMUf2ptX5kTl7V20=
[2022-07-23T17:17:48.305Z INFO  consensus::core] Committed B2 -> /EjAu669sqL7QbhO2IFg/bJtG/ScY1i+HrWYaYIpiMg=
[2022-07-23T17:17:48.305Z INFO  consensus::core] Committed B2 -> ceJSIaSFonIuLUd+pDodIMikFznmfaMFK/EbH5wwHv4=
[2022-07-23T17:17:48.305Z INFO  consensus::core] Committed B2 -> oAYRXLbqYXQkAg8cUpsbNDlNOinTUU5593z5NpXwWkE=
[2022-07-23T17:17:48.305Z INFO  consensus::core] Committed B2 -> RYPTl1s2rxmoVObNQAPATwNbsVN2IuIoWaK0rEncG9U=
[2022-07-23T17:17:48.305Z INFO  consensus::core] Committed B2 -> W2kiLXYERei58fDXOBMpM9pkgaGU9nWtLDgvvd0aRyA=
[2022-07-23T17:17:48.305Z INFO  consensus::core] Committed B2 -> qgRJnWlEY9iPzw5heFSoN/lOKgZkpo30001Hng2s67o=
[2022-07-23T17:17:48.305Z INFO  consensus::core] I'm processor 3gwbgMWd7meacbt8 processing for block B4 with round number 4 with QC 3 from leader eCpCyk1BtPYvMBU3
[2022-07-23T17:17:48.305Z INFO  consensus::core] I'm voter 3gwbgMWd7meacbt8 voting for block B4 with round number 4 with QC 3 from leader eCpCyk1BtPYvMBU3
[2022-07-23T17:17:48.310Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9002
[2022-07-23T17:17:48.368Z INFO  network::receiver] Incoming connection established with 127.0.0.1:56006
[2022-07-23T17:17:48.393Z INFO  consensus::core] I'm handler 3gwbgMWd7meacbt8 handling for block B5 with round number 5 with QC 4 from leader i5AKAIruW3ED8pd4
[2022-07-23T17:17:48.394Z INFO  consensus::core] Committed B3 with QC 2
[2022-07-23T17:17:48.394Z INFO  consensus::core] Committed B3 -> HpxUBVJabqCvFuMB0IbYWnFA3kDGKubXlqpYpzL/8B0=
[2022-07-23T17:17:48.394Z INFO  consensus::core] Committed B3 -> JtVxxbAhnHH677Zb5tebbuVzEIGXAa+cUuGtO5joPvc=
[2022-07-23T17:17:48.394Z INFO  consensus::core] Committed B3 -> jOzZsy18X6c4yBM6yojU7yh1oD3a3S+XdpSg14pedV4=
[2022-07-23T17:17:48.395Z INFO  consensus::core] Committed B3 -> tkjxznOPz53xLBEkKsA711uDyC08OZeFeeBkdcbpVh0=
[2022-07-23T17:17:48.395Z INFO  consensus::core] Committed B3 -> Owl0Rk4H+fYIo65YfClVAGdavzuDx7JZrvaP6HiZr4s=
[2022-07-23T17:17:48.395Z INFO  consensus::core] Committed B3 -> owhEinQy0M16GpvIgYzdJlI7Qmbzn++e4rZrsxfZohQ=
[2022-07-23T17:17:48.395Z INFO  consensus::core] Committed B3 -> PEgAEfqg9dUOf5cV3kUP4Q8T9oAtnuQl9nvBCfH/zLs=
