[2022-07-23T18:14:22.135Z INFO  mempool::config] Garbage collection depth set to 50 rounds
[2022-07-23T18:14:22.136Z INFO  mempool::config] Sync retry delay set to 5000 ms
[2022-07-23T18:14:22.136Z INFO  mempool::config] Sync retry nodes set to 3 nodes
[2022-07-23T18:14:22.136Z INFO  mempool::config] Batch size set to 15000 B
[2022-07-23T18:14:22.136Z INFO  mempool::config] Max batch delay set to 10 ms
[2022-07-23T18:14:22.136Z INFO  mempool::mempool] Mempool listening to client transactions on 0.0.0.0:9018
[2022-07-23T18:14:22.136Z INFO  mempool::mempool] Mempool listening to mempool messages on 0.0.0.0:9028
[2022-07-23T18:14:22.136Z INFO  mempool::mempool] Mempool successfully booted on 127.0.0.1
[2022-07-23T18:14:22.136Z INFO  consensus::config] Timeout delay set to 1000 rounds
[2022-07-23T18:14:22.136Z INFO  consensus::config] Sync retry delay set to 10000 ms
[2022-07-23T18:14:22.136Z INFO  consensus::consensus] Node XeCHpc+Nd2LQ312k listening to consensus messages on 0.0.0.0:9008
[2022-07-23T18:14:22.136Z INFO  node::node] Node XeCHpc+Nd2LQ312k successfully booted
[2022-07-23T18:14:22.136Z INFO  consensus::core] I am voter XeCHpc+Nd2LQ312k with nanos 800
[2022-07-23T18:14:22.345Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62129
[2022-07-23T18:14:22.347Z INFO  consensus::core] I'm handler XeCHpc+Nd2LQ312k handling for block B1 with round number 1 with QC 0 from leader GaV8er5peP3BNvEH
[2022-07-23T18:14:22.347Z INFO  consensus::core] I'm processor XeCHpc+Nd2LQ312k processing for block B1 with round number 1 with QC 0 from leader GaV8er5peP3BNvEH
[2022-07-23T18:14:22.347Z INFO  consensus::core] I'm voter XeCHpc+Nd2LQ312k voting for block B1 with round number 1 with QC 0 from leader GaV8er5peP3BNvEH
[2022-07-23T18:14:22.348Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9000
[2022-07-23T18:14:22.378Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62135
[2022-07-23T18:14:22.378Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62144
[2022-07-23T18:14:22.378Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62145
[2022-07-23T18:14:22.378Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62146
[2022-07-23T18:14:22.379Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62147
[2022-07-23T18:14:22.379Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62148
[2022-07-23T18:14:22.387Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62149
[2022-07-23T18:14:22.387Z INFO  consensus::core] I'm handler XeCHpc+Nd2LQ312k handling for block B2 with round number 2 with QC 1 from leader JjrXp4hU6YKYjGZ8
[2022-07-23T18:14:22.388Z INFO  consensus::core] I'm processor XeCHpc+Nd2LQ312k processing for block B2 with round number 2 with QC 1 from leader JjrXp4hU6YKYjGZ8
[2022-07-23T18:14:22.388Z INFO  consensus::core] I'm voter XeCHpc+Nd2LQ312k voting for block B2 with round number 2 with QC 1 from leader JjrXp4hU6YKYjGZ8
[2022-07-23T18:14:22.390Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62150
[2022-07-23T18:14:22.390Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62151
[2022-07-23T18:14:22.390Z INFO  consensus::proposer] Created B3
[2022-07-23T18:14:22.390Z INFO  consensus::proposer] Created with Round number 3 with QC 2 
[2022-07-23T18:14:22.391Z INFO  consensus::core] I'm processor XeCHpc+Nd2LQ312k processing for block B3 with round number 3 with QC 2 from leader XeCHpc+Nd2LQ312k
[2022-07-23T18:14:22.391Z INFO  consensus::core] I'm voter XeCHpc+Nd2LQ312k voting for block B3 with round number 3 with QC 2 from leader XeCHpc+Nd2LQ312k
[2022-07-23T18:14:22.392Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9002
[2022-07-23T18:14:22.395Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9003
[2022-07-23T18:14:22.396Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9000
[2022-07-23T18:14:22.396Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9004
[2022-07-23T18:14:22.397Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-23T18:14:22.397Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9001
[2022-07-23T18:14:22.398Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9006
[2022-07-23T18:14:22.398Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9007
[2022-07-23T18:14:22.407Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9002
[2022-07-23T18:14:22.407Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9005
[2022-07-23T18:14:22.411Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62170
[2022-07-23T18:14:22.412Z INFO  consensus::core] I'm handler XeCHpc+Nd2LQ312k handling for block B4 with round number 4 with QC 3 from leader Xo+Ap5XuGsEAHfqr
[2022-07-23T18:14:22.413Z INFO  consensus::core] I'm processor XeCHpc+Nd2LQ312k processing for block B4 with round number 4 with QC 3 from leader Xo+Ap5XuGsEAHfqr
[2022-07-23T18:14:22.413Z INFO  consensus::core] I'm voter XeCHpc+Nd2LQ312k voting for block B4 with round number 4 with QC 3 from leader Xo+Ap5XuGsEAHfqr
[2022-07-23T18:14:22.414Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-23T18:14:22.600Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9009 (retry 1): Connection refused (os error 111)
[2022-07-23T18:14:22.874Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62197
[2022-07-23T18:14:23.035Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9009 (retry 2): Connection refused (os error 111)
[2022-07-23T18:14:23.087Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62210
[2022-07-23T18:14:23.109Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62217
[2022-07-23T18:14:23.128Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62231
[2022-07-23T18:14:23.136Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62235
[2022-07-23T18:14:23.164Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62247
[2022-07-23T18:14:23.255Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62257
[2022-07-23T18:14:23.305Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62265
[2022-07-23T18:14:23.363Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62277
[2022-07-23T18:14:23.395Z INFO  mempool::batch_maker] Batch hwRoy6jj6m+t0HqktrVaQVFbJ5ycT8hxfD5b8ajcXxc= contains sample tx 0
[2022-07-23T18:14:23.395Z INFO  mempool::batch_maker] Batch hwRoy6jj6m+t0HqktrVaQVFbJ5ycT8hxfD5b8ajcXxc= contains 2560 B
[2022-07-23T18:14:23.400Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9020
[2022-07-23T18:14:23.400Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9027
[2022-07-23T18:14:23.401Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9026
[2022-07-23T18:14:23.402Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9024
[2022-07-23T18:14:23.402Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9023
