[2022-07-23T18:14:21.063Z INFO  client] Node address: 127.0.0.1:9014
[2022-07-23T18:14:21.064Z INFO  client] Transactions size: 512 B
[2022-07-23T18:14:21.064Z INFO  client] Transactions rate: 112 tx/s
[2022-07-23T18:14:21.064Z INFO  client] Waiting for all nodes to be online...
[2022-07-23T18:14:21.064Z INFO  client] Waiting for all nodes to be synchronized...
[2022-07-23T18:14:23.115Z INFO  client] Start sending transactions
[2022-07-23T18:14:23.116Z INFO  client] Sending sample transaction 0
[2022-07-23T18:14:23.167Z INFO  client] Sending sample transaction 1
[2022-07-23T18:14:23.223Z INFO  client] Sending sample transaction 2
[2022-07-23T18:14:23.268Z INFO  client] Sending sample transaction 3
[2022-07-23T18:14:23.333Z INFO  client] Sending sample transaction 4
[2022-07-23T18:14:23.373Z INFO  client] Sending sample transaction 5
[2022-07-23T18:14:23.466Z INFO  client] Sending sample transaction 6
[2022-07-23T18:14:23.490Z INFO  client] Sending sample transaction 7
[2022-07-23T18:14:23.520Z INFO  client] Sending sample transaction 8
[2022-07-23T18:14:23.568Z INFO  client] Sending sample transaction 9
[2022-07-23T18:14:23.616Z INFO  client] Sending sample transaction 10
[2022-07-23T18:14:23.666Z INFO  client] Sending sample transaction 11
[2022-07-23T18:14:23.723Z INFO  client] Sending sample transaction 12
[2022-07-23T18:14:23.767Z INFO  client] Sending sample transaction 13
[2022-07-23T18:14:23.818Z INFO  client] Sending sample transaction 14
[2022-07-23T18:14:23.866Z INFO  client] Sending sample transaction 15
[2022-07-23T18:14:23.922Z INFO  client] Sending sample transaction 16
[2022-07-23T18:14:23.971Z INFO  client] Sending sample transaction 17
[2022-07-23T18:14:24.017Z INFO  client] Sending sample transaction 18
[2022-07-23T18:14:24.068Z INFO  client] Sending sample transaction 19
[2022-07-23T18:14:24.116Z INFO  client] Sending sample transaction 20
[2022-07-23T18:14:24.166Z INFO  client] Sending sample transaction 21
[2022-07-23T18:14:24.234Z INFO  client] Sending sample transaction 22
[2022-07-23T18:14:24.268Z INFO  client] Sending sample transaction 23
[2022-07-23T18:14:24.319Z INFO  client] Sending sample transaction 24
[2022-07-23T18:14:24.366Z INFO  client] Sending sample transaction 25
[2022-07-23T18:14:24.417Z INFO  client] Sending sample transaction 26
[2022-07-23T18:14:24.551Z INFO  client] Sending sample transaction 27
[2022-07-23T18:14:24.552Z INFO  client] Sending sample transaction 28
[2022-07-23T18:14:24.624Z INFO  client] Sending sample transaction 29
[2022-07-23T18:14:24.724Z INFO  client] Sending sample transaction 30
[2022-07-23T18:14:24.726Z INFO  client] Sending sample transaction 31
[2022-07-23T18:14:24.809Z INFO  client] Sending sample transaction 32
[2022-07-23T18:14:24.838Z INFO  client] Sending sample transaction 33
[2022-07-23T18:14:24.839Z INFO  client] Sending sample transaction 34
[2022-07-23T18:14:24.894Z INFO  client] Sending sample transaction 35
[2022-07-23T18:14:24.943Z INFO  client] Sending sample transaction 36
[2022-07-23T18:14:24.971Z INFO  client] Sending sample transaction 37
[2022-07-23T18:14:25.019Z INFO  client] Sending sample transaction 38
[2022-07-23T18:14:25.067Z INFO  client] Sending sample transaction 39
[2022-07-23T18:14:25.116Z INFO  client] Sending sample transaction 40
[2022-07-23T18:14:25.170Z INFO  client] Sending sample transaction 41
[2022-07-23T18:14:25.227Z INFO  client] Sending sample transaction 42
[2022-07-23T18:14:25.266Z INFO  client] Sending sample transaction 43
[2022-07-23T18:14:25.316Z INFO  client] Sending sample transaction 44
[2022-07-23T18:14:25.369Z INFO  client] Sending sample transaction 45
[2022-07-23T18:14:25.416Z INFO  client] Sending sample transaction 46
[2022-07-23T18:14:25.466Z INFO  client] Sending sample transaction 47
[2022-07-23T18:14:25.520Z INFO  client] Sending sample transaction 48
[2022-07-23T18:14:25.567Z INFO  client] Sending sample transaction 49
[2022-07-23T18:14:25.617Z INFO  client] Sending sample transaction 50
[2022-07-23T18:14:25.667Z INFO  client] Sending sample transaction 51
[2022-07-23T18:14:25.717Z INFO  client] Sending sample transaction 52
[2022-07-23T18:14:25.785Z INFO  client] Sending sample transaction 53
[2022-07-23T18:14:25.834Z INFO  client] Sending sample transaction 54
[2022-07-23T18:14:25.924Z INFO  client] Sending sample transaction 55
[2022-07-23T18:14:25.938Z INFO  client] Sending sample transaction 56
[2022-07-23T18:14:26.034Z INFO  client] Sending sample transaction 57
[2022-07-23T18:14:26.120Z INFO  client] Sending sample transaction 58
[2022-07-23T18:14:26.121Z INFO  client] Sending sample transaction 59
[2022-07-23T18:14:26.151Z INFO  client] Sending sample transaction 60
[2022-07-23T18:14:26.168Z INFO  client] Sending sample transaction 61
[2022-07-23T18:14:26.250Z INFO  client] Sending sample transaction 62
[2022-07-23T18:14:26.269Z INFO  client] Sending sample transaction 63
[2022-07-23T18:14:26.316Z INFO  client] Sending sample transaction 64
[2022-07-23T18:14:26.367Z INFO  client] Sending sample transaction 65
[2022-07-23T18:14:26.417Z INFO  client] Sending sample transaction 66
[2022-07-23T18:14:26.466Z INFO  client] Sending sample transaction 67
[2022-07-23T18:14:26.518Z INFO  client] Sending sample transaction 68
[2022-07-23T18:14:26.566Z INFO  client] Sending sample transaction 69
