[2022-07-17T11:57:32.752Z INFO  mempool::config] Garbage collection depth set to 50 rounds
[2022-07-17T11:57:35.508Z INFO  mempool::batch_maker] Batch pBztb7M0A0Xzog5t8kASBu5idnNrzZ6gCnnBR60g9Xw= contains sample tx 27
[2022-07-17T11:57:35.508Z INFO  mempool::batch_maker] Batch pBztb7M0A0Xzog5t8kASBu5idnNrzZ6gCnnBR60g9Xw= contains 2560 B
[2022-07-17T11:57:35.554Z INFO  mempool::batch_maker] Batch Leq8LFBj8KF511QNLN0cgraXTq0Bs4eSpUV6cK7EshY= contains sample tx 28
[2022-07-17T11:57:35.554Z INFO  mempool::batch_maker] Batch Leq8LFBj8KF511QNLN0cgraXTq0Bs4eSpUV6cK7EshY= contains 2560 B
[2022-07-17T11:57:35.563Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9029 (retry 3): Connection refused (os error 111)
[2022-07-17T11:57:35.601Z INFO  mempool::batch_maker] Batch A/VPODQSRbTxXg6411Wz3gcDEskhmfJtqQijieXWb08= contains sample tx 29
[2022-07-17T11:57:35.601Z INFO  mempool::batch_maker] Batch A/VPODQSRbTxXg6411Wz3gcDEskhmfJtqQijieXWb08= contains 2560 B
[2022-07-17T11:57:35.658Z INFO  mempool::batch_maker] Batch xN48frvKCZKajQu4P6OcLb5pzVY1v0XTx1n/61zkVCQ= contains sample tx 30
[2022-07-17T11:57:35.658Z INFO  mempool::batch_maker] Batch xN48frvKCZKajQu4P6OcLb5pzVY1v0XTx1n/61zkVCQ= contains 2560 B
[2022-07-17T11:57:35.703Z INFO  mempool::batch_maker] Batch AaBz0+wrvSmf8xczsID8kLBYk5y1lxGiPpYSZvC+kpc= contains sample tx 31
[2022-07-17T11:57:35.703Z INFO  mempool::batch_maker] Batch AaBz0+wrvSmf8xczsID8kLBYk5y1lxGiPpYSZvC+kpc= contains 2560 B
[2022-07-17T11:57:35.749Z INFO  mempool::batch_maker] Batch rTPhxVpPDayOWncfpWMHa33aYhTIQHzuhLrUAa+hgF4= contains sample tx 32
[2022-07-17T11:57:35.749Z INFO  mempool::batch_maker] Batch rTPhxVpPDayOWncfpWMHa33aYhTIQHzuhLrUAa+hgF4= contains 2560 B
[2022-07-17T11:57:35.764Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9009 (retry 4): Connection refused (os error 111)
[2022-07-17T11:57:35.808Z INFO  mempool::batch_maker] Batch IJR8MEN/v8gY6wmdpe92eXK9KtOkRtG9jBELF7N/0Ro= contains sample tx 33
[2022-07-17T11:57:35.808Z INFO  mempool::batch_maker] Batch IJR8MEN/v8gY6wmdpe92eXK9KtOkRtG9jBELF7N/0Ro= contains 2560 B
[2022-07-17T11:57:35.852Z INFO  mempool::batch_maker] Batch t6VhW50lcpQFjgYaDcRk5Gs4GfItMOc0cMYvIuewgLc= contains sample tx 34
[2022-07-17T11:57:35.852Z INFO  mempool::batch_maker] Batch t6VhW50lcpQFjgYaDcRk5Gs4GfItMOc0cMYvIuewgLc= contains 2560 B
[2022-07-17T11:57:35.898Z INFO  mempool::batch_maker] Batch ZHsjUlzNzN8NsfESlW5kuygXQrBMFEfk2I9OucZ8SjE= contains sample tx 35
[2022-07-17T11:57:35.898Z INFO  mempool::batch_maker] Batch ZHsjUlzNzN8NsfESlW5kuygXQrBMFEfk2I9OucZ8SjE= contains 2560 B
[2022-07-17T11:57:35.922Z WARN  consensus::core] Timeout reached for round 6
[2022-07-17T11:57:35.923Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-17T11:57:35.932Z INFO  network::receiver] Incoming connection established with 127.0.0.1:50687
[2022-07-17T11:57:35.933Z INFO  consensus::core] I'm handler HcfKr/Z12Y/gHKJ7 handling for block B7 with round number 7 with QC 4 from leader 2RfY5ftYVCGCFlPo
[2022-07-17T11:57:35.936Z INFO  consensus::core] I'm processor HcfKr/Z12Y/gHKJ7 processing for block B7 with round number 7 with QC 4 from leader 2RfY5ftYVCGCFlPo
[2022-07-17T11:57:35.936Z INFO  consensus::core] I'm voter HcfKr/Z12Y/gHKJ7 voting for block B7 with round number 7 with QC 4 from leader 2RfY5ftYVCGCFlPo
[2022-07-17T11:57:35.936Z INFO  consensus::core] I'm handler HcfKr/Z12Y/gHKJ7 handling for block B7 with round number 7 with QC 4 from leader 2RfY5ftYVCGCFlPo
[2022-07-17T11:57:35.938Z INFO  consensus::core] I'm processor HcfKr/Z12Y/gHKJ7 processing for block B7 with round number 7 with QC 4 from leader 2RfY5ftYVCGCFlPo
[2022-07-17T11:57:35.938Z INFO  consensus::core] I'm voter HcfKr/Z12Y/gHKJ7 voting for block B7 with round number 7 with QC 4 from leader 2RfY5ftYVCGCFlPo
[2022-07-17T11:57:35.939Z INFO  consensus::core] I'm handler HcfKr/Z12Y/gHKJ7 handling for block B7 with round number 7 with QC 4 from leader 2RfY5ftYVCGCFlPo
[2022-07-17T11:57:35.941Z INFO  consensus::core] I'm processor HcfKr/Z12Y/gHKJ7 processing for block B7 with round number 7 with QC 4 from leader 2RfY5ftYVCGCFlPo
