[2022-07-23T18:27:37.480Z INFO  mempool::config] Garbage collection depth set to 50 rounds
[2022-07-23T18:27:37.481Z INFO  mempool::config] Sync retry delay set to 5000 ms
[2022-07-23T18:27:37.481Z INFO  mempool::config] Sync retry nodes set to 3 nodes
[2022-07-23T18:27:37.481Z INFO  mempool::config] Batch size set to 15000 B
[2022-07-23T18:27:37.481Z INFO  mempool::config] Max batch delay set to 10 ms
[2022-07-23T18:27:37.481Z INFO  mempool::mempool] Mempool listening to client transactions on 0.0.0.0:9015
[2022-07-23T18:27:37.481Z INFO  mempool::mempool] Mempool listening to mempool messages on 0.0.0.0:9025
[2022-07-23T18:27:37.481Z INFO  mempool::mempool] Mempool successfully booted on 127.0.0.1
[2022-07-23T18:27:37.481Z INFO  consensus::config] Timeout delay set to 1000 rounds
[2022-07-23T18:27:37.481Z INFO  consensus::config] Sync retry delay set to 10000 ms
[2022-07-23T18:27:37.481Z INFO  consensus::consensus] Node 7wKFRsNgX4DbuLmc listening to consensus messages on 0.0.0.0:9005
[2022-07-23T18:27:37.481Z INFO  node::node] Node 7wKFRsNgX4DbuLmc successfully booted
[2022-07-23T18:27:37.486Z INFO  consensus::core] I am voter 7wKFRsNgX4DbuLmc with nanos 300
[2022-07-23T18:27:37.647Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62884
[2022-07-23T18:27:37.699Z INFO  consensus::core] I'm handler 7wKFRsNgX4DbuLmc handling for block B1 with round number 1 with QC 0 from leader Fv38yJbGWC6+41U7
[2022-07-23T18:27:37.700Z INFO  consensus::core] I'm processor 7wKFRsNgX4DbuLmc processing for block B1 with round number 1 with QC 0 from leader Fv38yJbGWC6+41U7
[2022-07-23T18:27:37.700Z INFO  consensus::core] I'm voter 7wKFRsNgX4DbuLmc voting for block B1 with round number 1 with QC 0 from leader Fv38yJbGWC6+41U7
[2022-07-23T18:27:37.703Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9000
[2022-07-23T18:27:37.738Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62898
[2022-07-23T18:27:37.751Z INFO  consensus::core] I'm handler 7wKFRsNgX4DbuLmc handling for block B2 with round number 2 with QC 1 from leader ImPNnFo1lLPtHNd7
[2022-07-23T18:27:37.753Z INFO  consensus::core] I'm processor 7wKFRsNgX4DbuLmc processing for block B2 with round number 2 with QC 1 from leader ImPNnFo1lLPtHNd7
[2022-07-23T18:27:37.753Z INFO  consensus::core] I'm voter 7wKFRsNgX4DbuLmc voting for block B2 with round number 2 with QC 1 from leader ImPNnFo1lLPtHNd7
[2022-07-23T18:27:37.755Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9002
[2022-07-23T18:27:37.782Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62915
[2022-07-23T18:27:37.809Z INFO  consensus::core] I'm handler 7wKFRsNgX4DbuLmc handling for block B3 with round number 3 with QC 2 from leader NgvIpieiA4Pt4x+1
