[2022-07-23T18:57:52.324Z INFO  client] Node address: 127.0.0.1:9011
[2022-07-23T18:57:52.325Z INFO  client] Transactions size: 512 B
[2022-07-23T18:57:52.325Z INFO  client] Transactions rate: 112 tx/s
[2022-07-23T18:57:52.325Z INFO  client] Waiting for all nodes to be online...
[2022-07-23T18:57:52.325Z INFO  client] Waiting for all nodes to be synchronized...
[2022-07-23T18:57:54.328Z INFO  client] Start sending transactions
[2022-07-23T18:57:54.329Z INFO  client] Sending sample transaction 0
[2022-07-23T18:57:54.380Z INFO  client] Sending sample transaction 1
[2022-07-23T18:57:54.429Z INFO  client] Sending sample transaction 2
[2022-07-23T18:57:54.480Z INFO  client] Sending sample transaction 3
[2022-07-23T18:57:54.529Z INFO  client] Sending sample transaction 4
[2022-07-23T18:57:54.579Z INFO  client] Sending sample transaction 5
[2022-07-23T18:57:54.629Z INFO  client] Sending sample transaction 6
[2022-07-23T18:57:54.680Z INFO  client] Sending sample transaction 7
[2022-07-23T18:57:54.730Z INFO  client] Sending sample transaction 8
[2022-07-23T18:57:54.779Z INFO  client] Sending sample transaction 9
[2022-07-23T18:57:54.829Z INFO  client] Sending sample transaction 10
[2022-07-23T18:57:54.879Z INFO  client] Sending sample transaction 11
[2022-07-23T18:57:54.930Z INFO  client] Sending sample transaction 12
[2022-07-23T18:57:54.980Z INFO  client] Sending sample transaction 13
[2022-07-23T18:57:55.030Z INFO  client] Sending sample transaction 14
[2022-07-23T18:57:55.079Z INFO  client] Sending sample transaction 15
[2022-07-23T18:57:55.130Z INFO  client] Sending sample transaction 16
[2022-07-23T18:57:55.179Z INFO  client] Sending sample transaction 17
[2022-07-23T18:57:55.229Z INFO  client] Sending sample transaction 18
[2022-07-23T18:57:55.280Z INFO  client] Sending sample transaction 19
[2022-07-23T18:57:55.329Z INFO  client] Sending sample transaction 20
[2022-07-23T18:57:55.380Z INFO  client] Sending sample transaction 21
[2022-07-23T18:57:55.429Z INFO  client] Sending sample transaction 22
[2022-07-23T18:57:55.480Z INFO  client] Sending sample transaction 23
[2022-07-23T18:57:55.530Z INFO  client] Sending sample transaction 24
[2022-07-23T18:57:55.579Z INFO  client] Sending sample transaction 25
[2022-07-23T18:57:55.629Z INFO  client] Sending sample transaction 26
[2022-07-23T18:57:55.679Z INFO  client] Sending sample transaction 27
[2022-07-23T18:57:55.730Z INFO  client] Sending sample transaction 28
[2022-07-23T18:57:55.779Z INFO  client] Sending sample transaction 29
[2022-07-23T18:57:55.829Z INFO  client] Sending sample transaction 30
[2022-07-23T18:57:55.879Z INFO  client] Sending sample transaction 31
[2022-07-23T18:57:55.933Z INFO  client] Sending sample transaction 32
[2022-07-23T18:57:55.980Z INFO  client] Sending sample transaction 33
[2022-07-23T18:57:56.030Z INFO  client] Sending sample transaction 34
[2022-07-23T18:57:56.080Z INFO  client] Sending sample transaction 35
[2022-07-23T18:57:56.130Z INFO  client] Sending sample transaction 36
[2022-07-23T18:57:56.180Z INFO  client] Sending sample transaction 37
[2022-07-23T18:57:56.234Z INFO  client] Sending sample transaction 38
[2022-07-23T18:57:56.280Z INFO  client] Sending sample transaction 39
[2022-07-23T18:57:56.330Z INFO  client] Sending sample transaction 40
[2022-07-23T18:57:56.379Z INFO  client] Sending sample transaction 41
[2022-07-23T18:57:56.429Z INFO  client] Sending sample transaction 42
