[2022-07-23T15:56:18.234Z INFO  client] Node address: 127.0.0.1:9016
[2022-07-23T15:56:18.235Z INFO  client] Transactions size: 512 B
[2022-07-23T15:56:18.235Z INFO  client] Transactions rate: 112 tx/s
[2022-07-23T15:56:18.235Z INFO  client] Waiting for all nodes to be online...
[2022-07-23T15:56:18.235Z INFO  client] Waiting for all nodes to be synchronized...
[2022-07-23T15:56:20.239Z INFO  client] Start sending transactions
[2022-07-23T15:56:20.241Z INFO  client] Sending sample transaction 0
[2022-07-23T15:56:20.291Z INFO  client] Sending sample transaction 1
[2022-07-23T15:56:20.344Z INFO  client] Sending sample transaction 2
[2022-07-23T15:56:20.404Z INFO  client] Sending sample transaction 3
[2022-07-23T15:56:20.480Z INFO  client] Sending sample transaction 4
[2022-07-23T15:56:20.494Z INFO  client] Sending sample transaction 5
[2022-07-23T15:56:20.560Z INFO  client] Sending sample transaction 6
[2022-07-23T15:56:20.598Z INFO  client] Sending sample transaction 7
[2022-07-23T15:56:20.643Z INFO  client] Sending sample transaction 8
[2022-07-23T15:56:20.692Z INFO  client] Sending sample transaction 9
[2022-07-23T15:56:20.744Z INFO  client] Sending sample transaction 10
[2022-07-23T15:56:20.796Z INFO  client] Sending sample transaction 11
[2022-07-23T15:56:20.891Z INFO  client] Sending sample transaction 12
[2022-07-23T15:56:20.932Z INFO  client] Sending sample transaction 13
[2022-07-23T15:56:20.955Z INFO  client] Sending sample transaction 14
[2022-07-23T15:56:21.010Z INFO  client] Sending sample transaction 15
[2022-07-23T15:56:21.073Z INFO  client] Sending sample transaction 16
[2022-07-23T15:56:21.097Z INFO  client] Sending sample transaction 17
[2022-07-23T15:56:21.161Z INFO  client] Sending sample transaction 18
[2022-07-23T15:56:21.191Z INFO  client] Sending sample transaction 19
[2022-07-23T15:56:21.241Z INFO  client] Sending sample transaction 20
[2022-07-23T15:56:21.296Z INFO  client] Sending sample transaction 21
[2022-07-23T15:56:21.344Z INFO  client] Sending sample transaction 22
[2022-07-23T15:56:21.453Z INFO  client] Sending sample transaction 23
[2022-07-23T15:56:21.459Z INFO  client] Sending sample transaction 24
[2022-07-23T15:56:21.520Z INFO  client] Sending sample transaction 25
[2022-07-23T15:56:21.544Z INFO  client] Sending sample transaction 26
[2022-07-23T15:56:21.594Z INFO  client] Sending sample transaction 27
[2022-07-23T15:56:21.644Z INFO  client] Sending sample transaction 28
[2022-07-23T15:56:21.693Z INFO  client] Sending sample transaction 29
[2022-07-23T15:56:21.742Z INFO  client] Sending sample transaction 30
[2022-07-23T15:56:21.792Z INFO  client] Sending sample transaction 31
[2022-07-23T15:56:21.842Z INFO  client] Sending sample transaction 32
[2022-07-23T15:56:21.892Z INFO  client] Sending sample transaction 33
[2022-07-23T15:56:21.942Z INFO  client] Sending sample transaction 34
[2022-07-23T15:56:22.024Z INFO  client] Sending sample transaction 35
[2022-07-23T15:56:22.070Z INFO  client] Sending sample transaction 36
[2022-07-23T15:56:22.107Z INFO  client] Sending sample transaction 37
[2022-07-23T15:56:22.150Z INFO  client] Sending sample transaction 38
[2022-07-23T15:56:22.231Z INFO  client] Sending sample transaction 39
[2022-07-23T15:56:22.260Z INFO  client] Sending sample transaction 40
[2022-07-23T15:56:22.295Z INFO  client] Sending sample transaction 41
[2022-07-23T15:56:22.341Z INFO  client] Sending sample transaction 42
[2022-07-23T15:56:22.391Z INFO  client] Sending sample transaction 43
[2022-07-23T15:56:22.442Z INFO  client] Sending sample transaction 44
[2022-07-23T15:56:22.490Z INFO  client] Sending sample transaction 45
[2022-07-23T15:56:22.541Z INFO  client] Sending sample transaction 46
[2022-07-23T15:56:22.641Z INFO  client] Sending sample transaction 47
[2022-07-23T15:56:22.680Z INFO  client] Sending sample transaction 48
[2022-07-23T15:56:22.698Z INFO  client] Sending sample transaction 49
[2022-07-23T15:56:22.741Z INFO  client] Sending sample transaction 50
[2022-07-23T15:56:22.791Z INFO  client] Sending sample transaction 51
[2022-07-23T15:56:22.843Z INFO  client] Sending sample transaction 52
[2022-07-23T15:56:22.891Z INFO  client] Sending sample transaction 53
[2022-07-23T15:56:22.943Z INFO  client] Sending sample transaction 54
[2022-07-23T15:56:22.991Z INFO  client] Sending sample transaction 55
[2022-07-23T15:56:23.041Z INFO  client] Sending sample transaction 56
[2022-07-23T15:56:23.092Z INFO  client] Sending sample transaction 57
[2022-07-23T15:56:23.178Z INFO  client] Sending sample transaction 58
[2022-07-23T15:56:23.228Z INFO  client] Sending sample transaction 59
[2022-07-23T15:56:23.272Z INFO  client] Sending sample transaction 60
[2022-07-23T15:56:23.309Z INFO  client] Sending sample transaction 61
[2022-07-23T15:56:23.364Z INFO  client] Sending sample transaction 62
[2022-07-23T15:56:23.391Z INFO  client] Sending sample transaction 63
[2022-07-23T15:56:23.446Z INFO  client] Sending sample transaction 64
[2022-07-23T15:56:23.491Z INFO  client] Sending sample transaction 65
[2022-07-23T15:56:23.541Z INFO  client] Sending sample transaction 66
[2022-07-23T15:56:23.591Z INFO  client] Sending sample transaction 67
[2022-07-23T15:56:23.673Z INFO  client] Sending sample transaction 68
[2022-07-23T15:56:23.722Z INFO  client] Sending sample transaction 69
[2022-07-23T15:56:23.741Z INFO  client] Sending sample transaction 70
[2022-07-23T15:56:23.791Z INFO  client] Sending sample transaction 71
[2022-07-23T15:56:23.841Z INFO  client] Sending sample transaction 72
[2022-07-23T15:56:23.891Z INFO  client] Sending sample transaction 73
[2022-07-23T15:56:23.941Z INFO  client] Sending sample transaction 74
[2022-07-23T15:56:23.991Z INFO  client] Sending sample transaction 75
[2022-07-23T15:56:24.041Z INFO  client] Sending sample transaction 76
[2022-07-23T15:56:24.091Z INFO  client] Sending sample transaction 77
[2022-07-23T15:56:24.142Z INFO  client] Sending sample transaction 78
[2022-07-23T15:56:24.191Z INFO  client] Sending sample transaction 79
[2022-07-23T15:56:24.240Z INFO  client] Sending sample transaction 80
[2022-07-23T15:56:24.291Z INFO  client] Sending sample transaction 81
[2022-07-23T15:56:24.347Z INFO  client] Sending sample transaction 82
[2022-07-23T15:56:24.391Z INFO  client] Sending sample transaction 83
[2022-07-23T15:56:24.442Z INFO  client] Sending sample transaction 84
[2022-07-23T15:56:24.491Z INFO  client] Sending sample transaction 85
[2022-07-23T15:56:24.540Z INFO  client] Sending sample transaction 86
[2022-07-23T15:56:24.591Z INFO  client] Sending sample transaction 87
[2022-07-23T15:56:24.641Z INFO  client] Sending sample transaction 88
[2022-07-23T15:56:24.692Z INFO  client] Sending sample transaction 89
[2022-07-23T15:56:24.740Z INFO  client] Sending sample transaction 90
[2022-07-23T15:56:24.791Z INFO  client] Sending sample transaction 91
[2022-07-23T15:56:24.841Z INFO  client] Sending sample transaction 92
[2022-07-23T15:56:24.891Z INFO  client] Sending sample transaction 93
[2022-07-23T15:56:24.943Z INFO  client] Sending sample transaction 94
