[2022-07-23T17:03:41.579Z INFO  mempool::config] Garbage collection depth set to 50 rounds
[2022-07-23T17:03:41.580Z INFO  mempool::config] Sync retry delay set to 5000 ms
[2022-07-23T17:03:41.580Z INFO  mempool::config] Sync retry nodes set to 3 nodes
[2022-07-23T17:03:41.580Z INFO  mempool::config] Batch size set to 15000 B
[2022-07-23T17:03:41.580Z INFO  mempool::config] Max batch delay set to 10 ms
[2022-07-23T17:03:41.580Z INFO  mempool::mempool] Mempool listening to client transactions on 0.0.0.0:9018
[2022-07-23T17:03:41.580Z INFO  mempool::mempool] Mempool listening to mempool messages on 0.0.0.0:9028
[2022-07-23T17:03:41.580Z INFO  mempool::mempool] Mempool successfully booted on 127.0.0.1
[2022-07-23T17:03:41.580Z INFO  consensus::config] Timeout delay set to 1000 rounds
[2022-07-23T17:03:41.580Z INFO  consensus::config] Sync retry delay set to 10000 ms
[2022-07-23T17:03:41.580Z INFO  consensus::consensus] Node w6UGnYrsYDEHoLtG listening to consensus messages on 0.0.0.0:9008
[2022-07-23T17:03:41.580Z INFO  node::node] Node w6UGnYrsYDEHoLtG successfully booted
[2022-07-23T17:03:41.580Z INFO  consensus::core] I am voter w6UGnYrsYDEHoLtG with nanos 400
[2022-07-23T17:03:41.686Z INFO  network::receiver] Incoming connection established with 127.0.0.1:52533
[2022-07-23T17:03:41.691Z INFO  network::receiver] Incoming connection established with 127.0.0.1:52535
[2022-07-23T17:03:41.716Z INFO  network::receiver] Incoming connection established with 127.0.0.1:52536
[2022-07-23T17:03:41.716Z INFO  network::receiver] Incoming connection established with 127.0.0.1:52538
[2022-07-23T17:03:41.720Z INFO  network::receiver] Incoming connection established with 127.0.0.1:52541
[2022-07-23T17:03:41.736Z INFO  network::receiver] Incoming connection established with 127.0.0.1:52543
[2022-07-23T17:03:42.119Z INFO  network::receiver] Incoming connection established with 127.0.0.1:52554
[2022-07-23T17:03:42.185Z INFO  network::receiver] Incoming connection established with 127.0.0.1:52563
[2022-07-23T17:03:42.436Z INFO  network::receiver] Incoming connection established with 127.0.0.1:52572
[2022-07-23T17:03:42.564Z INFO  network::receiver] Incoming connection established with 127.0.0.1:52587
[2022-07-23T17:03:42.565Z INFO  network::receiver] Incoming connection established with 127.0.0.1:52593
[2022-07-23T17:03:42.565Z INFO  network::receiver] Incoming connection established with 127.0.0.1:52597
[2022-07-23T17:03:42.565Z INFO  network::receiver] Incoming connection established with 127.0.0.1:52601
[2022-07-23T17:03:42.601Z INFO  network::receiver] Incoming connection established with 127.0.0.1:52605
[2022-07-23T17:03:42.601Z INFO  network::receiver] Incoming connection established with 127.0.0.1:52609
[2022-07-23T17:03:42.601Z INFO  network::receiver] Incoming connection established with 127.0.0.1:52615
[2022-07-23T17:03:42.621Z INFO  consensus::proposer] Created B7
[2022-07-23T17:03:42.621Z INFO  consensus::proposer] Created with Round number 7 with QC 5 
[2022-07-23T17:03:42.621Z INFO  consensus::proposer] Created B7 -> hdgQDEfmnBWRoQucXAEiXRnEkIAwKyB7LS6Y6gE2XvI=
[2022-07-23T17:03:42.621Z INFO  consensus::proposer] Created B7 -> ZjtFFpYvuyUY6aWSTaAGVZ+zmIGbCt7twR4xXckZZ4U=
[2022-07-23T17:03:42.622Z INFO  consensus::proposer] Created B7 -> 43iguxNfQs+aQYPTI65Rc7dYQZcffjfwk4ZwsCV4CmA=
[2022-07-23T17:03:42.622Z INFO  consensus::proposer] Created B7 -> +k1UngGnXTturlrzmy+ROkpV++NhHwWrIKqFsEdNZZM=
[2022-07-23T17:03:42.622Z INFO  consensus::proposer] Created B7 -> 3x0pG+zj90j0sv+oqo0I2kYJieARGLu90hOmrw9Pg5Y=
[2022-07-23T17:03:42.622Z INFO  consensus::proposer] Created B7 -> MGGseeMds2yE8PAucfMpZP5vN+d/78gdoM0SlTooZi0=
[2022-07-23T17:03:42.622Z INFO  consensus::proposer] Created B7 -> oLeyZfpdhMLcxqTAoJYKxwHjfaUiLyaHag8mze3rFik=
[2022-07-23T17:03:42.622Z INFO  consensus::proposer] Created B7 -> 9sTZS/Vbhd1EzUraBvZQQ3gOb49BnoHKeje/PGAoZc8=
[2022-07-23T17:03:42.622Z INFO  consensus::proposer] Created B7 -> 8sv66VNAowMmYFDpibvdMWX5giWNwk5sPz/YC0LssQA=
[2022-07-23T17:03:42.622Z INFO  consensus::proposer] Created B7 -> 7yWL2Rq7tNo5OXMVHmqqxvQ+vhpENSRsTJdtSJO5hRM=
[2022-07-23T17:03:42.622Z INFO  consensus::proposer] Created B7 -> PXFRY1w1btrDCK02fFNTO4pEvB3YcqSgOFEmXKLyj3Y=
[2022-07-23T17:03:42.622Z INFO  consensus::proposer] Created B7 -> NI2HDRH3RZyzml8b0gTtvwt4go9ySjC5NhuSLBWfyC8=
[2022-07-23T17:03:42.622Z INFO  consensus::proposer] Created B7 -> 9no7SMrDzSpQKpdIT+Srb9LBUM+k41bUWXxp3OkRqeA=
[2022-07-23T17:03:42.622Z INFO  consensus::proposer] Created B7 -> 3fCyrKJsr0I4iS6iD9nH6hSXkc9GDV1yP7lR9tW/D6E=
[2022-07-23T17:03:42.622Z INFO  consensus::proposer] Created B7 -> qgRJnWlEY9iPzw5heFSoN/lOKgZkpo30001Hng2s67o=
[2022-07-23T17:03:42.622Z INFO  consensus::proposer] Created B7 -> 8rFhRGS9yV6pC+qG3CQWXljmTmeiDJNxLF2/C7qi0zs=
[2022-07-23T17:03:42.622Z INFO  consensus::proposer] Created B7 -> rAxH8GNqAMNuf3arWVYUsol2g901IfKs0DmDY/EDYdw=
[2022-07-23T17:03:42.627Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9008
[2022-07-23T17:03:42.628Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-23T17:03:42.628Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9005
[2022-07-23T17:03:42.629Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9004
[2022-07-23T17:03:42.630Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9001
[2022-07-23T17:03:42.631Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9006
