[2022-07-23T16:28:26.573Z INFO  mempool::config] Garbage collection depth set to 50 rounds
[2022-07-23T16:28:26.574Z INFO  mempool::config] Sync retry delay set to 5000 ms
[2022-07-23T16:28:26.574Z INFO  mempool::config] Sync retry nodes set to 3 nodes
[2022-07-23T16:28:26.574Z INFO  mempool::config] Batch size set to 15000 B
[2022-07-23T16:28:26.574Z INFO  mempool::config] Max batch delay set to 10 ms
[2022-07-23T16:28:26.574Z INFO  mempool::mempool] Mempool listening to client transactions on 0.0.0.0:9010
[2022-07-23T16:28:26.574Z INFO  mempool::mempool] Mempool listening to mempool messages on 0.0.0.0:9020
[2022-07-23T16:28:26.574Z INFO  mempool::mempool] Mempool successfully booted on 127.0.0.1
[2022-07-23T16:28:26.574Z INFO  consensus::config] Timeout delay set to 1000 rounds
[2022-07-23T16:28:26.574Z INFO  consensus::config] Sync retry delay set to 10000 ms
[2022-07-23T16:28:26.574Z INFO  consensus::consensus] Node oyGIprwsCOr5Jo/9 listening to consensus messages on 0.0.0.0:9000
[2022-07-23T16:28:26.574Z INFO  node::node] Node oyGIprwsCOr5Jo/9 successfully booted
[2022-07-23T16:28:26.574Z INFO  consensus::core] I am voter oyGIprwsCOr5Jo/9 with nanos 500
[2022-07-23T16:28:26.995Z INFO  network::receiver] Incoming connection established with 127.0.0.1:64225
[2022-07-23T16:28:26.996Z INFO  consensus::core] I'm handler oyGIprwsCOr5Jo/9 handling for block B1 with round number 1 with QC 0 from leader Z7+RMgFNCD5I8axb
[2022-07-23T16:28:26.996Z INFO  consensus::core] I'm processor oyGIprwsCOr5Jo/9 processing for block B1 with round number 1 with QC 0 from leader Z7+RMgFNCD5I8axb
[2022-07-23T16:28:26.996Z INFO  consensus::core] I'm voter oyGIprwsCOr5Jo/9 voting for block B1 with round number 1 with QC 0 from leader Z7+RMgFNCD5I8axb
[2022-07-23T16:28:26.996Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-23T16:28:27.576Z WARN  consensus::core] Timeout reached for round 1
[2022-07-23T16:28:27.578Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9001
[2022-07-23T16:28:27.580Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-23T16:28:27.580Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9004
[2022-07-23T16:28:27.581Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9005
[2022-07-23T16:28:27.582Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9008
[2022-07-23T16:28:27.582Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9002
[2022-07-23T16:28:27.582Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9003
[2022-07-23T16:28:27.582Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9006
[2022-07-23T16:28:27.582Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9007
[2022-07-23T16:28:27.645Z INFO  network::receiver] Incoming connection established with 127.0.0.1:64254
[2022-07-23T16:28:27.714Z INFO  network::receiver] Incoming connection established with 127.0.0.1:64267
[2022-07-23T16:28:27.785Z INFO  network::receiver] Incoming connection established with 127.0.0.1:64273
[2022-07-23T16:28:27.857Z INFO  network::receiver] Incoming connection established with 127.0.0.1:64281
[2022-07-23T16:28:27.928Z INFO  network::receiver] Incoming connection established with 127.0.0.1:64290
[2022-07-23T16:28:27.978Z INFO  network::receiver] Incoming connection established with 127.0.0.1:64296
[2022-07-23T16:28:27.988Z INFO  mempool::batch_maker] Batch SieTWQC21v/IfW/wh/7fUGfzwWNMl6K89WW0t2/j6RA= contains sample tx 0
[2022-07-23T16:28:27.988Z INFO  mempool::batch_maker] Batch SieTWQC21v/IfW/wh/7fUGfzwWNMl6K89WW0t2/j6RA= contains 2560 B
[2022-07-23T16:28:27.989Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9022
[2022-07-23T16:28:27.989Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9025
[2022-07-23T16:28:27.989Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9028
