[2022-07-23T17:47:46.489Z INFO  mempool::config] Garbage collection depth set to 50 rounds
[2022-07-23T17:47:46.490Z INFO  mempool::config] Sync retry delay set to 5000 ms
[2022-07-23T17:47:46.490Z INFO  mempool::config] Sync retry nodes set to 3 nodes
[2022-07-23T17:47:46.490Z INFO  mempool::config] Batch size set to 15000 B
[2022-07-23T17:47:46.490Z INFO  mempool::config] Max batch delay set to 10 ms
[2022-07-23T17:47:46.490Z INFO  mempool::mempool] Mempool listening to client transactions on 0.0.0.0:9016
[2022-07-23T17:47:46.490Z INFO  mempool::mempool] Mempool listening to mempool messages on 0.0.0.0:9026
[2022-07-23T17:47:46.490Z INFO  mempool::mempool] Mempool successfully booted on 127.0.0.1
[2022-07-23T17:47:46.490Z INFO  consensus::config] Timeout delay set to 1000 rounds
[2022-07-23T17:47:46.491Z INFO  consensus::config] Sync retry delay set to 10000 ms
[2022-07-23T17:47:46.491Z INFO  consensus::consensus] Node GcvQJ29qJUbEegRj listening to consensus messages on 0.0.0.0:9006
[2022-07-23T17:47:46.491Z INFO  node::node] Node GcvQJ29qJUbEegRj successfully booted
[2022-07-23T17:47:46.493Z INFO  consensus::core] I am voter GcvQJ29qJUbEegRj with nanos 300
[2022-07-23T17:47:46.505Z INFO  network::receiver] Incoming connection established with 127.0.0.1:63672
[2022-07-23T17:47:46.542Z INFO  network::receiver] Incoming connection established with 127.0.0.1:63685
[2022-07-23T17:47:46.605Z INFO  network::receiver] Incoming connection established with 127.0.0.1:63694
[2022-07-23T17:47:46.674Z INFO  network::receiver] Incoming connection established with 127.0.0.1:63707
[2022-07-23T17:47:46.696Z INFO  network::receiver] Incoming connection established with 127.0.0.1:63710
[2022-07-23T17:47:46.793Z INFO  network::receiver] Incoming connection established with 127.0.0.1:63720
[2022-07-23T17:47:46.817Z INFO  network::receiver] Incoming connection established with 127.0.0.1:63732
[2022-07-23T17:47:46.847Z INFO  mempool::batch_maker] Batch qgRJnWlEY9iPzw5heFSoN/lOKgZkpo30001Hng2s67o= contains sample tx 0
[2022-07-23T17:47:46.848Z INFO  mempool::batch_maker] Batch qgRJnWlEY9iPzw5heFSoN/lOKgZkpo30001Hng2s67o= contains 512 B
[2022-07-23T17:47:46.851Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9029 (retry 0): Connection refused (os error 111)
[2022-07-23T17:47:46.851Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9027
[2022-07-23T17:47:46.851Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9024
[2022-07-23T17:47:46.852Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9028 (retry 0): Connection refused (os error 111)
[2022-07-23T17:47:46.852Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9023
[2022-07-23T17:47:46.852Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9020
[2022-07-23T17:47:46.852Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9022
[2022-07-23T17:47:46.854Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9025
[2022-07-23T17:47:46.854Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9021
[2022-07-23T17:47:46.869Z INFO  mempool::batch_maker] Batch GDy8e+I6ICDy+ydZa8LpiIUq7uWt8ZPM9gIsak5vldI= contains 512 B
[2022-07-23T17:47:46.879Z INFO  mempool::batch_maker] Batch TxDgTwldL0O9M8dCFopQUhsOsvFHvFzZPz/nLAndk9Y= contains 1536 B
[2022-07-23T17:47:46.915Z INFO  mempool::batch_maker] Batch A3QwvwoIo+GKO91Pil2+RRqcm28fYY6PZoFqnGntQLY= contains 512 B
[2022-07-23T17:47:46.926Z INFO  mempool::batch_maker] Batch o2p09fMA86U9ltgxG8EupsTbjQqSSUIBMKaSIywT2qc= contains sample tx 1
[2022-07-23T17:47:46.927Z INFO  mempool::batch_maker] Batch o2p09fMA86U9ltgxG8EupsTbjQqSSUIBMKaSIywT2qc= contains 2048 B
[2022-07-23T17:47:46.939Z INFO  network::receiver] Incoming connection established with 127.0.0.1:63751
[2022-07-23T17:47:46.955Z INFO  mempool::batch_maker] Batch 0XRcEO34CvUJrAod3FqK9KX883Jqmn7B9V01zqMktCM= contains sample tx 2
[2022-07-23T17:47:46.955Z INFO  mempool::batch_maker] Batch 0XRcEO34CvUJrAod3FqK9KX883Jqmn7B9V01zqMktCM= contains 2560 B
[2022-07-23T17:47:46.992Z INFO  mempool::batch_maker] Batch yFw3/uLTKtVH7x/+fJpem113Y0+3XfxmNzNEWYFG0Yc= contains 1024 B
[2022-07-23T17:47:47.005Z INFO  mempool::batch_maker] Batch Gh7fa51RTjRE33SYJRJWIeZ49i4G5MjygJYBem0arG4= contains 512 B
[2022-07-23T17:47:47.017Z INFO  mempool::batch_maker] Batch xSGSTKAyF4tev8IpZFX/Dbhvi2/cOl/tnQhmfosQIMs= contains sample tx 3
[2022-07-23T17:47:47.017Z INFO  mempool::batch_maker] Batch xSGSTKAyF4tev8IpZFX/Dbhvi2/cOl/tnQhmfosQIMs= contains 1024 B
[2022-07-23T17:47:47.035Z INFO  network::receiver] Incoming connection established with 127.0.0.1:63761
[2022-07-23T17:47:47.041Z INFO  consensus::core] I'm handler GcvQJ29qJUbEegRj handling for block B1 with round number 1 with QC 0 from leader Oecb6GD4fmVvbbK0
[2022-07-23T17:47:47.042Z INFO  consensus::core] I'm processor GcvQJ29qJUbEegRj processing for block B1 with round number 1 with QC 0 from leader Oecb6GD4fmVvbbK0
[2022-07-23T17:47:47.042Z INFO  consensus::core] I'm voter GcvQJ29qJUbEegRj voting for block B1 with round number 1 with QC 0 from leader Oecb6GD4fmVvbbK0
[2022-07-23T17:47:47.046Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-23T17:47:47.052Z INFO  mempool::batch_maker] Batch kmnwySifNf/Pt5fL9PG/9f4nfoez/9MotEjAjjXO2sc= contains 2048 B
[2022-07-23T17:47:47.061Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9029 (retry 1): Connection refused (os error 111)
[2022-07-23T17:47:47.061Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9028
[2022-07-23T17:47:47.063Z INFO  mempool::batch_maker] Batch k+Ffjg3hUV2yJHJtUjbJY8gyfufS/LF4wqk4ZOex5Qk= contains sample tx 4
[2022-07-23T17:47:47.063Z INFO  mempool::batch_maker] Batch k+Ffjg3hUV2yJHJtUjbJY8gyfufS/LF4wqk4ZOex5Qk= contains 512 B
[2022-07-23T17:47:47.086Z INFO  mempool::batch_maker] Batch pHNqzqxKlufjKgl9b/eCeRzLxhQzlfCZPB+g1zzWr6U= contains sample tx 5
[2022-07-23T17:47:47.086Z INFO  mempool::batch_maker] Batch pHNqzqxKlufjKgl9b/eCeRzLxhQzlfCZPB+g1zzWr6U= contains 2560 B
[2022-07-23T17:47:47.162Z INFO  mempool::batch_maker] Batch Htz/6atY9dq+raKdwGhkboYamGm6ALYv49oU/pfazRw= contains sample tx 6
[2022-07-23T17:47:47.162Z INFO  mempool::batch_maker] Batch Htz/6atY9dq+raKdwGhkboYamGm6ALYv49oU/pfazRw= contains 2560 B
[2022-07-23T17:47:47.165Z INFO  network::receiver] Incoming connection established with 127.0.0.1:63793
[2022-07-23T17:47:47.187Z INFO  mempool::batch_maker] Batch t9lKKKQb+zBqxSfVnIBjxkYgaA3VLfJWVfgpq6Jz2Aw= contains sample tx 7
[2022-07-23T17:47:47.187Z INFO  mempool::batch_maker] Batch t9lKKKQb+zBqxSfVnIBjxkYgaA3VLfJWVfgpq6Jz2Aw= contains 2048 B
[2022-07-23T17:47:47.200Z INFO  mempool::batch_maker] Batch 4LHDx0V/t705MjC2yvgXo9HXcHhm5rVmy7SP+e1SWlg= contains 512 B
[2022-07-23T17:47:47.219Z INFO  network::receiver] Incoming connection established with 127.0.0.1:63800
[2022-07-23T17:47:47.272Z INFO  mempool::batch_maker] Batch JJoR+5hrlkBs+k0RsDg7l2/NyrflugjaD82anZIcVxI= contains sample tx 8
[2022-07-23T17:47:47.272Z INFO  mempool::batch_maker] Batch JJoR+5hrlkBs+k0RsDg7l2/NyrflugjaD82anZIcVxI= contains 2560 B
[2022-07-23T17:47:47.272Z INFO  network::receiver] Incoming connection established with 127.0.0.1:63807
[2022-07-23T17:47:47.313Z INFO  network::receiver] Incoming connection established with 127.0.0.1:63816
[2022-07-23T17:47:47.360Z INFO  mempool::batch_maker] Batch X4pEbdDJ6WeyOCgK9b9wc6YAW299riDdEBhlrVR+QqA= contains 512 B
[2022-07-23T17:47:47.402Z INFO  network::receiver] Incoming connection established with 127.0.0.1:63820
[2022-07-23T17:47:47.405Z INFO  mempool::batch_maker] Batch 3pIjjA6PRb4ncNDFclakHhm5sD/s6ir79EQDQAQeZ9Q= contains 512 B
[2022-07-23T17:47:47.440Z INFO  mempool::batch_maker] Batch lOyepgZLUKiIbjG9zQvg3iO8eGwfBhLiOPeXjCTJJXI= contains sample tx 9
[2022-07-23T17:47:47.440Z INFO  mempool::batch_maker] Batch lOyepgZLUKiIbjG9zQvg3iO8eGwfBhLiOPeXjCTJJXI= contains sample tx 10
[2022-07-23T17:47:47.441Z INFO  mempool::batch_maker] Batch lOyepgZLUKiIbjG9zQvg3iO8eGwfBhLiOPeXjCTJJXI= contains 2048 B
[2022-07-23T17:47:47.465Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9029 (retry 2): Connection refused (os error 111)
[2022-07-23T17:47:47.465Z INFO  mempool::batch_maker] Batch im+7m2gJ3RU60S1ZS1FJQRGY5Si+Oau7n4bsPPD/1m0= contains 2048 B
[2022-07-23T17:47:47.477Z INFO  mempool::batch_maker] Batch JOPXroUFjR1LAAmEss8A1bryrA0rHYrUbSWeteJbL4Q= contains sample tx 11
[2022-07-23T17:47:47.477Z INFO  mempool::batch_maker] Batch JOPXroUFjR1LAAmEss8A1bryrA0rHYrUbSWeteJbL4Q= contains 2048 B
[2022-07-23T17:47:47.478Z INFO  network::receiver] Incoming connection established with 127.0.0.1:63829
[2022-07-23T17:47:47.489Z INFO  mempool::batch_maker] Batch n9yU4oRNPNYt/iF32CK/k75OjzwbOozcVwlyBJedIE8= contains sample tx 12
[2022-07-23T17:47:47.489Z INFO  mempool::batch_maker] Batch n9yU4oRNPNYt/iF32CK/k75OjzwbOozcVwlyBJedIE8= contains 3072 B
[2022-07-23T17:47:47.496Z WARN  consensus::core] Timeout reached for round 1
[2022-07-23T17:47:47.500Z INFO  mempool::batch_maker] Batch /2ONR9nAeymnuM6EEH8Pkasb7fr9vAWAdAVmnwKDwQI= contains sample tx 13
[2022-07-23T17:47:47.500Z INFO  mempool::batch_maker] Batch /2ONR9nAeymnuM6EEH8Pkasb7fr9vAWAdAVmnwKDwQI= contains 2560 B
[2022-07-23T17:47:47.506Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9005
[2022-07-23T17:47:47.508Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9004
[2022-07-23T17:47:47.509Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9008
[2022-07-23T17:47:47.510Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9002
[2022-07-23T17:47:47.511Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-23T17:47:47.512Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9001
[2022-07-23T17:47:47.514Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9007
[2022-07-23T17:47:47.515Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9003
[2022-07-23T17:47:47.522Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9000
[2022-07-23T17:47:47.523Z INFO  network::receiver] Incoming connection established with 127.0.0.1:63847
[2022-07-23T17:47:47.552Z INFO  mempool::batch_maker] Batch BEsHHhUe8wI+DV9ctd3KAf2NfyPQQVqsBz7rY8Fju7A= contains sample tx 14
[2022-07-23T17:47:47.552Z INFO  mempool::batch_maker] Batch BEsHHhUe8wI+DV9ctd3KAf2NfyPQQVqsBz7rY8Fju7A= contains 2560 B
[2022-07-23T17:47:47.602Z INFO  mempool::batch_maker] Batch EjzQcf6OloxPssFByByeVEL5BS0Tmc8TzD+BOiHLdVo= contains sample tx 15
[2022-07-23T17:47:47.602Z INFO  mempool::batch_maker] Batch EjzQcf6OloxPssFByByeVEL5BS0Tmc8TzD+BOiHLdVo= contains 2048 B
[2022-07-23T17:47:47.903Z INFO  mempool::batch_maker] Batch E0GgYGcZyMijSV5XXZ/k3M0sbtoKiQhx/cpBZ8vURsU= contains sample tx 16
