[2022-07-23T16:39:06.110Z INFO  mempool::config] Garbage collection depth set to 50 rounds
[2022-07-23T16:39:06.111Z INFO  mempool::config] Sync retry delay set to 5000 ms
[2022-07-23T16:39:06.111Z INFO  mempool::config] Sync retry nodes set to 3 nodes
[2022-07-23T16:39:06.111Z INFO  mempool::config] Batch size set to 15000 B
[2022-07-23T16:39:06.111Z INFO  mempool::config] Max batch delay set to 10 ms
[2022-07-23T16:39:06.111Z INFO  mempool::mempool] Mempool listening to client transactions on 0.0.0.0:9011
[2022-07-23T16:39:06.111Z INFO  mempool::mempool] Mempool listening to mempool messages on 0.0.0.0:9021
[2022-07-23T16:39:06.111Z INFO  mempool::mempool] Mempool successfully booted on 127.0.0.1
[2022-07-23T16:39:06.111Z INFO  consensus::config] Timeout delay set to 1000 rounds
[2022-07-23T16:39:06.111Z INFO  consensus::config] Sync retry delay set to 10000 ms
[2022-07-23T16:39:06.111Z INFO  consensus::consensus] Node CoKhLTpI4Smg2BCi listening to consensus messages on 0.0.0.0:9001
[2022-07-23T16:39:06.111Z INFO  node::node] Node CoKhLTpI4Smg2BCi successfully booted
[2022-07-23T16:39:06.112Z INFO  consensus::core] I am voter CoKhLTpI4Smg2BCi with nanos 600
[2022-07-23T16:39:06.255Z INFO  network::receiver] Incoming connection established with 127.0.0.1:60042
[2022-07-23T16:39:06.256Z INFO  consensus::core] I'm handler CoKhLTpI4Smg2BCi handling for block B1 with round number 1 with QC 0 from leader GWLqQtQIT9bcqZfX
[2022-07-23T16:39:06.256Z INFO  consensus::core] I'm processor CoKhLTpI4Smg2BCi processing for block B1 with round number 1 with QC 0 from leader GWLqQtQIT9bcqZfX
[2022-07-23T16:39:06.256Z INFO  consensus::core] I'm voter CoKhLTpI4Smg2BCi voting for block B1 with round number 1 with QC 0 from leader GWLqQtQIT9bcqZfX
[2022-07-23T16:39:06.257Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9003 (retry 0): Connection refused (os error 111)
[2022-07-23T16:39:07.049Z INFO  network::receiver] Incoming connection established with 127.0.0.1:60071
[2022-07-23T16:39:07.113Z WARN  consensus::core] Timeout reached for round 1
[2022-07-23T16:39:07.114Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9003
[2022-07-23T16:39:07.114Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9008
[2022-07-23T16:39:07.114Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9007
[2022-07-23T16:39:07.115Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-23T16:39:07.115Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9006
[2022-07-23T16:39:07.115Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9000
[2022-07-23T16:39:07.115Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9005
[2022-07-23T16:39:07.115Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9004
[2022-07-23T16:39:07.116Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9002
[2022-07-23T16:39:07.222Z INFO  network::receiver] Incoming connection established with 127.0.0.1:60091
[2022-07-23T16:39:07.297Z INFO  network::receiver] Incoming connection established with 127.0.0.1:60096
[2022-07-23T16:39:07.389Z INFO  network::receiver] Incoming connection established with 127.0.0.1:60104
[2022-07-23T16:39:07.400Z INFO  network::receiver] Incoming connection established with 127.0.0.1:60115
[2022-07-23T16:39:07.421Z INFO  network::receiver] Incoming connection established with 127.0.0.1:60119
[2022-07-23T16:39:07.434Z INFO  mempool::batch_maker] Batch 5pJgVVhs30sOVn93D1HxyflhBntz6FR/PjB2vDhhepw= contains sample tx 0
[2022-07-23T16:39:07.434Z INFO  mempool::batch_maker] Batch 5pJgVVhs30sOVn93D1HxyflhBntz6FR/PjB2vDhhepw= contains 2560 B
[2022-07-23T16:39:07.436Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9022
[2022-07-23T16:39:07.437Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9027
[2022-07-23T16:39:07.437Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9025
[2022-07-23T16:39:07.437Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9026
[2022-07-23T16:39:07.438Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9029 (retry 0): Connection refused (os error 111)
[2022-07-23T16:39:07.438Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9028
