[2022-07-23T16:39:05.604Z INFO  client] Node address: 127.0.0.1:9014
[2022-07-23T16:39:05.605Z INFO  client] Transactions size: 512 B
[2022-07-23T16:39:05.605Z INFO  client] Transactions rate: 112 tx/s
[2022-07-23T16:39:05.605Z INFO  client] Waiting for all nodes to be online...
[2022-07-23T16:39:05.605Z INFO  client] Waiting for all nodes to be synchronized...
[2022-07-23T16:39:07.617Z INFO  client] Start sending transactions
[2022-07-23T16:39:07.621Z INFO  client] Sending sample transaction 0
[2022-07-23T16:39:07.669Z INFO  client] Sending sample transaction 1
[2022-07-23T16:39:07.719Z INFO  client] Sending sample transaction 2
[2022-07-23T16:39:07.770Z INFO  client] Sending sample transaction 3
[2022-07-23T16:39:07.820Z INFO  client] Sending sample transaction 4
[2022-07-23T16:39:07.869Z INFO  client] Sending sample transaction 5
[2022-07-23T16:39:07.919Z INFO  client] Sending sample transaction 6
[2022-07-23T16:39:07.970Z INFO  client] Sending sample transaction 7
[2022-07-23T16:39:08.019Z INFO  client] Sending sample transaction 8
[2022-07-23T16:39:08.070Z INFO  client] Sending sample transaction 9
[2022-07-23T16:39:08.119Z INFO  client] Sending sample transaction 10
[2022-07-23T16:39:08.169Z INFO  client] Sending sample transaction 11
[2022-07-23T16:39:08.220Z INFO  client] Sending sample transaction 12
[2022-07-23T16:39:08.270Z INFO  client] Sending sample transaction 13
[2022-07-23T16:39:08.332Z INFO  client] Sending sample transaction 14
[2022-07-23T16:39:08.377Z INFO  client] Sending sample transaction 15
[2022-07-23T16:39:08.426Z INFO  client] Sending sample transaction 16
[2022-07-23T16:39:08.469Z INFO  client] Sending sample transaction 17
[2022-07-23T16:39:08.520Z INFO  client] Sending sample transaction 18
[2022-07-23T16:39:08.570Z INFO  client] Sending sample transaction 19
[2022-07-23T16:39:08.619Z INFO  client] Sending sample transaction 20
[2022-07-23T16:39:08.670Z INFO  client] Sending sample transaction 21
[2022-07-23T16:39:08.719Z INFO  client] Sending sample transaction 22
[2022-07-23T16:39:08.771Z INFO  client] Sending sample transaction 23
[2022-07-23T16:39:08.819Z INFO  client] Sending sample transaction 24
[2022-07-23T16:39:08.875Z INFO  client] Sending sample transaction 25
[2022-07-23T16:39:08.920Z INFO  client] Sending sample transaction 26
[2022-07-23T16:39:08.969Z INFO  client] Sending sample transaction 27
[2022-07-23T16:39:09.020Z INFO  client] Sending sample transaction 28
[2022-07-23T16:39:09.071Z INFO  client] Sending sample transaction 29
[2022-07-23T16:39:09.119Z INFO  client] Sending sample transaction 30
[2022-07-23T16:39:09.170Z INFO  client] Sending sample transaction 31
[2022-07-23T16:39:09.220Z INFO  client] Sending sample transaction 32
[2022-07-23T16:39:09.271Z INFO  client] Sending sample transaction 33
[2022-07-23T16:39:09.320Z INFO  client] Sending sample transaction 34
