[2022-07-23T18:21:53.047Z INFO  mempool::config] Garbage collection depth set to 50 rounds
[2022-07-23T18:21:53.048Z INFO  mempool::config] Sync retry delay set to 5000 ms
[2022-07-23T18:21:53.048Z INFO  mempool::config] Sync retry nodes set to 3 nodes
[2022-07-23T18:21:53.048Z INFO  mempool::config] Batch size set to 15000 B
[2022-07-23T18:21:53.048Z INFO  mempool::config] Max batch delay set to 10 ms
[2022-07-23T18:21:53.048Z INFO  mempool::mempool] Mempool listening to client transactions on 0.0.0.0:9012
[2022-07-23T18:21:53.048Z INFO  mempool::mempool] Mempool listening to mempool messages on 0.0.0.0:9022
[2022-07-23T18:21:53.048Z INFO  mempool::mempool] Mempool successfully booted on 127.0.0.1
[2022-07-23T18:21:53.048Z INFO  consensus::config] Timeout delay set to 1000 rounds
[2022-07-23T18:21:53.048Z INFO  consensus::config] Sync retry delay set to 10000 ms
[2022-07-23T18:21:53.048Z INFO  consensus::consensus] Node DdOGVOoAFvW0lPqo listening to consensus messages on 0.0.0.0:9002
[2022-07-23T18:21:53.048Z INFO  node::node] Node DdOGVOoAFvW0lPqo successfully booted
[2022-07-23T18:21:53.048Z INFO  consensus::core] I am voter DdOGVOoAFvW0lPqo with nanos 900
[2022-07-23T18:21:53.513Z INFO  network::receiver] Incoming connection established with 127.0.0.1:58572
[2022-07-23T18:21:53.514Z INFO  consensus::core] I'm handler DdOGVOoAFvW0lPqo handling for block B1 with round number 1 with QC 0 from leader c4Lv2r0gWJGOFTWx
[2022-07-23T18:21:53.514Z INFO  consensus::core] I'm processor DdOGVOoAFvW0lPqo processing for block B1 with round number 1 with QC 0 from leader c4Lv2r0gWJGOFTWx
[2022-07-23T18:21:53.514Z INFO  consensus::core] I'm voter DdOGVOoAFvW0lPqo voting for block B1 with round number 1 with QC 0 from leader c4Lv2r0gWJGOFTWx
[2022-07-23T18:21:53.517Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9005
[2022-07-23T18:21:53.521Z INFO  network::receiver] Incoming connection established with 127.0.0.1:58588
[2022-07-23T18:21:53.523Z INFO  consensus::core] I'm handler DdOGVOoAFvW0lPqo handling for block B2 with round number 2 with QC 1 from leader d3y3DYzuQCW1IMYu
[2022-07-23T18:21:53.524Z INFO  consensus::core] I'm processor DdOGVOoAFvW0lPqo processing for block B2 with round number 2 with QC 1 from leader d3y3DYzuQCW1IMYu
[2022-07-23T18:21:53.524Z INFO  consensus::core] I'm voter DdOGVOoAFvW0lPqo voting for block B2 with round number 2 with QC 1 from leader d3y3DYzuQCW1IMYu
[2022-07-23T18:21:53.525Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9001
[2022-07-23T18:21:53.528Z INFO  network::receiver] Incoming connection established with 127.0.0.1:58606
[2022-07-23T18:21:53.529Z INFO  consensus::core] I'm handler DdOGVOoAFvW0lPqo handling for block B3 with round number 3 with QC 2 from leader i13M0tfWj9rwmGdv
[2022-07-23T18:21:53.530Z INFO  consensus::core] I'm processor DdOGVOoAFvW0lPqo processing for block B3 with round number 3 with QC 2 from leader i13M0tfWj9rwmGdv
[2022-07-23T18:21:53.530Z INFO  consensus::core] I'm voter DdOGVOoAFvW0lPqo voting for block B3 with round number 3 with QC 2 from leader i13M0tfWj9rwmGdv
[2022-07-23T18:21:53.531Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9003
[2022-07-23T18:21:53.535Z INFO  network::receiver] Incoming connection established with 127.0.0.1:58628
[2022-07-23T18:21:53.536Z INFO  consensus::core] I'm handler DdOGVOoAFvW0lPqo handling for block B4 with round number 4 with QC 3 from leader q1iKuY3cWmaUkAN6
[2022-07-23T18:21:53.537Z INFO  consensus::core] I'm processor DdOGVOoAFvW0lPqo processing for block B4 with round number 4 with QC 3 from leader q1iKuY3cWmaUkAN6
[2022-07-23T18:21:53.537Z INFO  consensus::core] I'm voter DdOGVOoAFvW0lPqo voting for block B4 with round number 4 with QC 3 from leader q1iKuY3cWmaUkAN6
[2022-07-23T18:21:53.538Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9007
[2022-07-23T18:21:53.542Z INFO  network::receiver] Incoming connection established with 127.0.0.1:58645
[2022-07-23T18:21:53.543Z INFO  consensus::core] I'm handler DdOGVOoAFvW0lPqo handling for block B5 with round number 5 with QC 4 from leader vnusqGW7/oXz7sT/
[2022-07-23T18:21:53.545Z INFO  consensus::core] I'm processor DdOGVOoAFvW0lPqo processing for block B5 with round number 5 with QC 4 from leader vnusqGW7/oXz7sT/
[2022-07-23T18:21:53.545Z INFO  consensus::core] I'm voter DdOGVOoAFvW0lPqo voting for block B5 with round number 5 with QC 4 from leader vnusqGW7/oXz7sT/
[2022-07-23T18:21:53.546Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-23T18:21:54.105Z INFO  network::receiver] Incoming connection established with 127.0.0.1:58662
[2022-07-23T18:21:54.170Z INFO  network::receiver] Incoming connection established with 127.0.0.1:58679
[2022-07-23T18:21:54.241Z INFO  network::receiver] Incoming connection established with 127.0.0.1:58684
[2022-07-23T18:21:54.254Z INFO  mempool::batch_maker] Batch I+OzjMmyHgIoYrdGJ7CDWbizX/Cs0zcdJkTEADUOusc= contains sample tx 0
[2022-07-23T18:21:54.254Z INFO  mempool::batch_maker] Batch I+OzjMmyHgIoYrdGJ7CDWbizX/Cs0zcdJkTEADUOusc= contains 2560 B
[2022-07-23T18:21:54.255Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9027
[2022-07-23T18:21:54.255Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9023
[2022-07-23T18:21:54.255Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9029 (retry 0): Connection refused (os error 111)
[2022-07-23T18:21:54.255Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9026
[2022-07-23T18:21:54.255Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9020
[2022-07-23T18:21:54.255Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9028
[2022-07-23T18:21:54.256Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9025
