[2022-07-24T10:38:25.772Z INFO  client] Node address: 127.0.0.1:9018
[2022-07-24T10:38:25.773Z INFO  client] Transactions size: 512 B
[2022-07-24T10:38:25.773Z INFO  client] Transactions rate: 112 tx/s
[2022-07-24T10:38:25.773Z INFO  client] Waiting for all nodes to be online...
[2022-07-24T10:38:25.773Z INFO  client] Waiting for all nodes to be synchronized...
[2022-07-24T10:38:27.910Z INFO  client] Start sending transactions
[2022-07-24T10:38:27.927Z INFO  client] Sending sample transaction 0
[2022-07-24T10:38:27.967Z INFO  client] Sending sample transaction 1
[2022-07-24T10:38:28.012Z INFO  client] Sending sample transaction 2
[2022-07-24T10:38:28.062Z INFO  client] Sending sample transaction 3
[2022-07-24T10:38:28.136Z INFO  client] Sending sample transaction 4
[2022-07-24T10:38:28.161Z INFO  client] Sending sample transaction 5
[2022-07-24T10:38:28.212Z INFO  client] Sending sample transaction 6
[2022-07-24T10:38:28.266Z INFO  client] Sending sample transaction 7
[2022-07-24T10:38:28.314Z INFO  client] Sending sample transaction 8
[2022-07-24T10:38:28.363Z INFO  client] Sending sample transaction 9
[2022-07-24T10:38:28.412Z INFO  client] Sending sample transaction 10
[2022-07-24T10:38:28.461Z INFO  client] Sending sample transaction 11
[2022-07-24T10:38:28.512Z INFO  client] Sending sample transaction 12
[2022-07-24T10:38:28.562Z INFO  client] Sending sample transaction 13
[2022-07-24T10:38:28.613Z INFO  client] Sending sample transaction 14
[2022-07-24T10:38:28.662Z INFO  client] Sending sample transaction 15
[2022-07-24T10:38:28.712Z INFO  client] Sending sample transaction 16
[2022-07-24T10:38:28.762Z INFO  client] Sending sample transaction 17
[2022-07-24T10:38:28.812Z INFO  client] Sending sample transaction 18
[2022-07-24T10:38:28.863Z INFO  client] Sending sample transaction 19
[2022-07-24T10:38:28.911Z INFO  client] Sending sample transaction 20
[2022-07-24T10:38:28.961Z INFO  client] Sending sample transaction 21
[2022-07-24T10:38:29.012Z INFO  client] Sending sample transaction 22
[2022-07-24T10:38:29.063Z INFO  client] Sending sample transaction 23
[2022-07-24T10:38:29.117Z INFO  client] Sending sample transaction 24
[2022-07-24T10:38:29.163Z INFO  client] Sending sample transaction 25
[2022-07-24T10:38:29.211Z INFO  client] Sending sample transaction 26
[2022-07-24T10:38:29.263Z INFO  client] Sending sample transaction 27
[2022-07-24T10:38:29.311Z INFO  client] Sending sample transaction 28
[2022-07-24T10:38:29.363Z INFO  client] Sending sample transaction 29
[2022-07-24T10:38:29.412Z INFO  client] Sending sample transaction 30
[2022-07-24T10:38:29.552Z INFO  client] Sending sample transaction 31
[2022-07-24T10:38:29.554Z INFO  client] Sending sample transaction 32
[2022-07-24T10:38:29.582Z INFO  client] Sending sample transaction 33
[2022-07-24T10:38:29.623Z INFO  client] Sending sample transaction 34
[2022-07-24T10:38:29.671Z INFO  client] Sending sample transaction 35
[2022-07-24T10:38:29.717Z INFO  client] Sending sample transaction 36
[2022-07-24T10:38:29.769Z INFO  client] Sending sample transaction 37
[2022-07-24T10:38:29.812Z INFO  client] Sending sample transaction 38
[2022-07-24T10:38:29.861Z INFO  client] Sending sample transaction 39
[2022-07-24T10:38:29.912Z INFO  client] Sending sample transaction 40
[2022-07-24T10:38:29.961Z INFO  client] Sending sample transaction 41
[2022-07-24T10:38:30.011Z INFO  client] Sending sample transaction 42
[2022-07-24T10:38:30.062Z INFO  client] Sending sample transaction 43
[2022-07-24T10:38:30.112Z INFO  client] Sending sample transaction 44
[2022-07-24T10:38:30.161Z INFO  client] Sending sample transaction 45
[2022-07-24T10:38:30.211Z INFO  client] Sending sample transaction 46
[2022-07-24T10:38:30.261Z INFO  client] Sending sample transaction 47
[2022-07-24T10:38:30.312Z INFO  client] Sending sample transaction 48
[2022-07-24T10:38:30.361Z INFO  client] Sending sample transaction 49
[2022-07-24T10:38:30.412Z INFO  client] Sending sample transaction 50
[2022-07-24T10:38:30.462Z INFO  client] Sending sample transaction 51
[2022-07-24T10:38:30.512Z INFO  client] Sending sample transaction 52
[2022-07-24T10:38:30.561Z INFO  client] Sending sample transaction 53
[2022-07-24T10:38:30.614Z INFO  client] Sending sample transaction 54
[2022-07-24T10:38:30.662Z INFO  client] Sending sample transaction 55
[2022-07-24T10:38:30.712Z INFO  client] Sending sample transaction 56
[2022-07-24T10:38:30.761Z INFO  client] Sending sample transaction 57
[2022-07-24T10:38:30.811Z INFO  client] Sending sample transaction 58
[2022-07-24T10:38:30.862Z INFO  client] Sending sample transaction 59
[2022-07-24T10:38:30.911Z INFO  client] Sending sample transaction 60
[2022-07-24T10:38:30.988Z INFO  client] Sending sample transaction 61
[2022-07-24T10:38:31.025Z INFO  client] Sending sample transaction 62
[2022-07-24T10:38:31.061Z INFO  client] Sending sample transaction 63
[2022-07-24T10:38:31.112Z INFO  client] Sending sample transaction 64
[2022-07-24T10:38:31.161Z INFO  client] Sending sample transaction 65
[2022-07-24T10:38:31.212Z INFO  client] Sending sample transaction 66
[2022-07-24T10:38:31.261Z INFO  client] Sending sample transaction 67
[2022-07-24T10:38:31.313Z INFO  client] Sending sample transaction 68
[2022-07-24T10:38:31.361Z INFO  client] Sending sample transaction 69
[2022-07-24T10:38:31.412Z INFO  client] Sending sample transaction 70
[2022-07-24T10:38:31.461Z INFO  client] Sending sample transaction 71
[2022-07-24T10:38:31.512Z INFO  client] Sending sample transaction 72
[2022-07-24T10:38:31.562Z INFO  client] Sending sample transaction 73
[2022-07-24T10:38:31.611Z INFO  client] Sending sample transaction 74
[2022-07-24T10:38:31.661Z INFO  client] Sending sample transaction 75
[2022-07-24T10:38:31.711Z INFO  client] Sending sample transaction 76
[2022-07-24T10:38:31.761Z INFO  client] Sending sample transaction 77
[2022-07-24T10:38:31.811Z INFO  client] Sending sample transaction 78
[2022-07-24T10:38:31.862Z INFO  client] Sending sample transaction 79
[2022-07-24T10:38:31.912Z INFO  client] Sending sample transaction 80
[2022-07-24T10:38:31.961Z INFO  client] Sending sample transaction 81
[2022-07-24T10:38:32.012Z INFO  client] Sending sample transaction 82
[2022-07-24T10:38:32.062Z INFO  client] Sending sample transaction 83
[2022-07-24T10:38:32.112Z INFO  client] Sending sample transaction 84
[2022-07-24T10:38:32.162Z INFO  client] Sending sample transaction 85
[2022-07-24T10:38:32.212Z INFO  client] Sending sample transaction 86
[2022-07-24T10:38:32.263Z INFO  client] Sending sample transaction 87
[2022-07-24T10:38:32.312Z INFO  client] Sending sample transaction 88
[2022-07-24T10:38:32.362Z INFO  client] Sending sample transaction 89
[2022-07-24T10:38:32.411Z INFO  client] Sending sample transaction 90
[2022-07-24T10:38:32.461Z INFO  client] Sending sample transaction 91
[2022-07-24T10:38:32.511Z INFO  client] Sending sample transaction 92
[2022-07-24T10:38:32.562Z INFO  client] Sending sample transaction 93
[2022-07-24T10:38:32.612Z INFO  client] Sending sample transaction 94
[2022-07-24T10:38:32.662Z INFO  client] Sending sample transaction 95
[2022-07-24T10:38:32.712Z INFO  client] Sending sample transaction 96
[2022-07-24T10:38:32.761Z INFO  client] Sending sample transaction 97
[2022-07-24T10:38:32.811Z INFO  client] Sending sample transaction 98
[2022-07-24T10:38:32.862Z INFO  client] Sending sample transaction 99
