[2022-07-17T11:50:51.075Z INFO  client] Node address: 127.0.0.1:9013
[2022-07-17T11:50:51.076Z INFO  client] Transactions size: 512 B
[2022-07-17T11:50:51.076Z INFO  client] Transactions rate: 112 tx/s
[2022-07-17T11:50:51.076Z INFO  client] Waiting for all nodes to be online...
[2022-07-17T11:50:51.076Z INFO  client] Waiting for all nodes to be synchronized...
[2022-07-17T11:50:53.080Z INFO  client] Start sending transactions
[2022-07-17T11:50:53.081Z INFO  client] Sending sample transaction 0
[2022-07-17T11:50:53.132Z INFO  client] Sending sample transaction 1
[2022-07-17T11:50:53.182Z INFO  client] Sending sample transaction 2
[2022-07-17T11:50:53.231Z INFO  client] Sending sample transaction 3
[2022-07-17T11:50:53.282Z INFO  client] Sending sample transaction 4
[2022-07-17T11:50:53.331Z INFO  client] Sending sample transaction 5
[2022-07-17T11:50:53.381Z INFO  client] Sending sample transaction 6
[2022-07-17T11:50:53.432Z INFO  client] Sending sample transaction 7
[2022-07-17T11:50:53.482Z INFO  client] Sending sample transaction 8
[2022-07-17T11:50:53.532Z INFO  client] Sending sample transaction 9
[2022-07-17T11:50:53.581Z INFO  client] Sending sample transaction 10
[2022-07-17T11:50:53.631Z INFO  client] Sending sample transaction 11
[2022-07-17T11:50:53.681Z INFO  client] Sending sample transaction 12
[2022-07-17T11:50:53.733Z INFO  client] Sending sample transaction 13
[2022-07-17T11:50:53.783Z INFO  client] Sending sample transaction 14
[2022-07-17T11:50:53.836Z INFO  client] Sending sample transaction 15
[2022-07-17T11:50:53.892Z INFO  client] Sending sample transaction 16
[2022-07-17T11:50:53.932Z INFO  client] Sending sample transaction 17
[2022-07-17T11:50:53.982Z INFO  client] Sending sample transaction 18
[2022-07-17T11:50:54.031Z INFO  client] Sending sample transaction 19
[2022-07-17T11:50:54.081Z INFO  client] Sending sample transaction 20
[2022-07-17T11:50:54.131Z INFO  client] Sending sample transaction 21
[2022-07-17T11:50:54.182Z INFO  client] Sending sample transaction 22
[2022-07-17T11:50:54.238Z INFO  client] Sending sample transaction 23
[2022-07-17T11:50:54.283Z INFO  client] Sending sample transaction 24
[2022-07-17T11:50:54.331Z INFO  client] Sending sample transaction 25
[2022-07-17T11:50:54.382Z INFO  client] Sending sample transaction 26
[2022-07-17T11:50:54.432Z INFO  client] Sending sample transaction 27
[2022-07-17T11:50:54.482Z INFO  client] Sending sample transaction 28
[2022-07-17T11:50:54.531Z INFO  client] Sending sample transaction 29
[2022-07-17T11:50:54.582Z INFO  client] Sending sample transaction 30
[2022-07-17T11:50:54.632Z INFO  client] Sending sample transaction 31
[2022-07-17T11:50:54.682Z INFO  client] Sending sample transaction 32
[2022-07-17T11:50:54.732Z INFO  client] Sending sample transaction 33
[2022-07-17T11:50:54.782Z INFO  client] Sending sample transaction 34
[2022-07-17T11:50:54.831Z INFO  client] Sending sample transaction 35
[2022-07-17T11:50:54.881Z INFO  client] Sending sample transaction 36
[2022-07-17T11:50:54.931Z INFO  client] Sending sample transaction 37
[2022-07-17T11:50:54.983Z INFO  client] Sending sample transaction 38
[2022-07-17T11:50:55.032Z INFO  client] Sending sample transaction 39
[2022-07-17T11:50:55.082Z INFO  client] Sending sample transaction 40
[2022-07-17T11:50:55.131Z INFO  client] Sending sample transaction 41
[2022-07-17T11:50:55.183Z INFO  client] Sending sample transaction 42
[2022-07-17T11:50:55.232Z INFO  client] Sending sample transaction 43
[2022-07-17T11:50:55.282Z INFO  client] Sending sample transaction 44
[2022-07-17T11:50:55.331Z INFO  client] Sending sample transaction 45
[2022-07-17T11:50:55.383Z INFO  client] Sending sample transaction 46
[2022-07-17T11:50:55.432Z INFO  client] Sending sample transaction 47
[2022-07-17T11:50:55.481Z INFO  client] Sending sample transaction 48
[2022-07-17T11:50:55.532Z INFO  client] Sending sample transaction 49
[2022-07-17T11:50:55.582Z INFO  client] Sending sample transaction 50
[2022-07-17T11:50:55.631Z INFO  client] Sending sample transaction 51
[2022-07-17T11:50:55.682Z INFO  client] Sending sample transaction 52
[2022-07-17T11:50:55.733Z INFO  client] Sending sample transaction 53
[2022-07-17T11:50:55.783Z INFO  client] Sending sample transaction 54
[2022-07-17T11:50:55.832Z INFO  client] Sending sample transaction 55
[2022-07-17T11:50:55.882Z INFO  client] Sending sample transaction 56
[2022-07-17T11:50:55.932Z INFO  client] Sending sample transaction 57
[2022-07-17T11:50:55.982Z INFO  client] Sending sample transaction 58
[2022-07-17T11:50:56.033Z INFO  client] Sending sample transaction 59
[2022-07-17T11:50:56.082Z INFO  client] Sending sample transaction 60
[2022-07-17T11:50:56.132Z INFO  client] Sending sample transaction 61
[2022-07-17T11:50:56.182Z INFO  client] Sending sample transaction 62
[2022-07-17T11:50:56.233Z INFO  client] Sending sample transaction 63
[2022-07-17T11:50:56.283Z INFO  client] Sending sample transaction 64
[2022-07-17T11:50:56.331Z INFO  client] Sending sample transaction 65
[2022-07-17T11:50:56.382Z INFO  client] Sending sample transaction 66
[2022-07-17T11:50:56.433Z INFO  client] Sending sample transaction 67
[2022-07-17T11:50:56.485Z INFO  client] Sending sample transaction 68
[2022-07-17T11:50:56.531Z INFO  client] Sending sample transaction 69
[2022-07-17T11:50:56.582Z INFO  client] Sending sample transaction 70
[2022-07-17T11:50:56.632Z INFO  client] Sending sample transaction 71
[2022-07-17T11:50:56.682Z INFO  client] Sending sample transaction 72
[2022-07-17T11:50:56.733Z INFO  client] Sending sample transaction 73
[2022-07-17T11:50:56.782Z INFO  client] Sending sample transaction 74
[2022-07-17T11:50:56.831Z INFO  client] Sending sample transaction 75
[2022-07-17T11:50:56.882Z INFO  client] Sending sample transaction 76
[2022-07-17T11:50:56.932Z INFO  client] Sending sample transaction 77
[2022-07-17T11:50:56.982Z INFO  client] Sending sample transaction 78
[2022-07-17T11:50:57.032Z INFO  client] Sending sample transaction 79
[2022-07-17T11:50:57.082Z INFO  client] Sending sample transaction 80
