[2022-07-23T16:56:57.717Z INFO  client] Node address: 127.0.0.1:9010
[2022-07-23T16:56:57.718Z INFO  client] Transactions size: 512 B
[2022-07-23T16:56:57.719Z INFO  client] Transactions rate: 112 tx/s
[2022-07-23T16:56:57.719Z INFO  client] Waiting for all nodes to be online...
[2022-07-23T16:56:57.719Z INFO  client] Waiting for all nodes to be synchronized...
[2022-07-23T16:56:59.739Z INFO  client] Start sending transactions
[2022-07-23T16:56:59.751Z INFO  client] Sending sample transaction 0
[2022-07-23T16:56:59.802Z INFO  client] Sending sample transaction 1
[2022-07-23T16:56:59.858Z INFO  client] Sending sample transaction 2
[2022-07-23T16:56:59.908Z INFO  client] Sending sample transaction 3
[2022-07-23T16:56:59.954Z INFO  client] Sending sample transaction 4
[2022-07-23T16:56:59.991Z INFO  client] Sending sample transaction 5
[2022-07-23T16:57:00.067Z INFO  client] Sending sample transaction 6
[2022-07-23T16:57:00.099Z INFO  client] Sending sample transaction 7
[2022-07-23T16:57:00.153Z INFO  client] Sending sample transaction 8
[2022-07-23T16:57:00.203Z INFO  client] Sending sample transaction 9
[2022-07-23T16:57:00.258Z INFO  client] Sending sample transaction 10
[2022-07-23T16:57:00.309Z INFO  client] Sending sample transaction 11
[2022-07-23T16:57:00.345Z INFO  client] Sending sample transaction 12
[2022-07-23T16:57:00.394Z INFO  client] Sending sample transaction 13
[2022-07-23T16:57:00.441Z INFO  client] Sending sample transaction 14
[2022-07-23T16:57:00.512Z INFO  client] Sending sample transaction 15
[2022-07-23T16:57:00.547Z INFO  client] Sending sample transaction 16
[2022-07-23T16:57:00.593Z INFO  client] Sending sample transaction 17
[2022-07-23T16:57:00.641Z INFO  client] Sending sample transaction 18
[2022-07-23T16:57:00.698Z INFO  client] Sending sample transaction 19
[2022-07-23T16:57:00.743Z INFO  client] Sending sample transaction 20
[2022-07-23T16:57:00.789Z INFO  client] Sending sample transaction 21
[2022-07-23T16:57:00.847Z INFO  client] Sending sample transaction 22
[2022-07-23T16:57:00.906Z INFO  client] Sending sample transaction 23
[2022-07-23T16:57:00.979Z INFO  client] Sending sample transaction 24
[2022-07-23T16:57:01.034Z INFO  client] Sending sample transaction 25
[2022-07-23T16:57:01.087Z INFO  client] Sending sample transaction 26
[2022-07-23T16:57:01.142Z INFO  client] Sending sample transaction 27
[2022-07-23T16:57:01.182Z INFO  client] Sending sample transaction 28
[2022-07-23T16:57:01.202Z INFO  client] Sending sample transaction 29
[2022-07-23T16:57:01.256Z INFO  client] Sending sample transaction 30
[2022-07-23T16:57:01.297Z INFO  client] Sending sample transaction 31
[2022-07-23T16:57:01.352Z INFO  client] Sending sample transaction 32
[2022-07-23T16:57:01.419Z INFO  client] Sending sample transaction 33
[2022-07-23T16:57:01.466Z INFO  client] Sending sample transaction 34
[2022-07-23T16:57:01.499Z INFO  client] Sending sample transaction 35
[2022-07-23T16:57:01.701Z INFO  client] Sending sample transaction 36
[2022-07-23T16:57:01.744Z WARN  client] Transaction rate too high for this client
[2022-07-23T16:57:01.744Z INFO  client] Sending sample transaction 37
[2022-07-23T16:57:01.821Z INFO  client] Sending sample transaction 38
[2022-07-23T16:57:01.851Z INFO  client] Sending sample transaction 39
[2022-07-23T16:57:01.851Z INFO  client] Sending sample transaction 40
[2022-07-23T16:57:01.882Z INFO  client] Sending sample transaction 41
[2022-07-23T16:57:01.882Z INFO  client] Sending sample transaction 42
[2022-07-23T16:57:01.900Z INFO  client] Sending sample transaction 43
[2022-07-23T16:57:01.980Z INFO  client] Sending sample transaction 44
[2022-07-23T16:57:02.001Z INFO  client] Sending sample transaction 45
[2022-07-23T16:57:02.062Z INFO  client] Sending sample transaction 46
[2022-07-23T16:57:02.100Z INFO  client] Sending sample transaction 47
[2022-07-23T16:57:02.156Z INFO  client] Sending sample transaction 48
[2022-07-23T16:57:02.199Z INFO  client] Sending sample transaction 49
[2022-07-23T16:57:02.252Z INFO  client] Sending sample transaction 50
[2022-07-23T16:57:02.313Z INFO  client] Sending sample transaction 51
[2022-07-23T16:57:02.345Z INFO  client] Sending sample transaction 52
[2022-07-23T16:57:02.400Z INFO  client] Sending sample transaction 53
[2022-07-23T16:57:02.441Z INFO  client] Sending sample transaction 54
[2022-07-23T16:57:02.490Z INFO  client] Sending sample transaction 55
[2022-07-23T16:57:02.540Z INFO  client] Sending sample transaction 56
[2022-07-23T16:57:02.590Z INFO  client] Sending sample transaction 57
[2022-07-23T16:57:02.640Z INFO  client] Sending sample transaction 58
[2022-07-23T16:57:02.691Z INFO  client] Sending sample transaction 59
[2022-07-23T16:57:02.740Z INFO  client] Sending sample transaction 60
[2022-07-23T16:57:02.795Z INFO  client] Sending sample transaction 61
[2022-07-23T16:57:02.842Z INFO  client] Sending sample transaction 62
[2022-07-23T16:57:02.890Z INFO  client] Sending sample transaction 63
[2022-07-23T16:57:02.942Z INFO  client] Sending sample transaction 64
[2022-07-23T16:57:02.997Z INFO  client] Sending sample transaction 65
[2022-07-23T16:57:03.040Z INFO  client] Sending sample transaction 66
[2022-07-23T16:57:03.097Z INFO  client] Sending sample transaction 67
[2022-07-23T16:57:03.150Z INFO  client] Sending sample transaction 68
[2022-07-23T16:57:03.195Z INFO  client] Sending sample transaction 69
[2022-07-23T16:57:03.242Z INFO  client] Sending sample transaction 70
[2022-07-23T16:57:03.290Z INFO  client] Sending sample transaction 71
[2022-07-23T16:57:03.341Z INFO  client] Sending sample transaction 72
[2022-07-23T16:57:03.390Z INFO  client] Sending sample transaction 73
[2022-07-23T16:57:03.441Z INFO  client] Sending sample transaction 74
[2022-07-23T16:57:03.490Z INFO  client] Sending sample transaction 75
[2022-07-23T16:57:03.541Z INFO  client] Sending sample transaction 76
[2022-07-23T16:57:03.590Z INFO  client] Sending sample transaction 77
[2022-07-23T16:57:03.640Z INFO  client] Sending sample transaction 78
[2022-07-23T16:57:03.691Z INFO  client] Sending sample transaction 79
[2022-07-23T16:57:03.740Z INFO  client] Sending sample transaction 80
[2022-07-23T16:57:03.790Z INFO  client] Sending sample transaction 81
[2022-07-23T16:57:03.841Z INFO  client] Sending sample transaction 82
[2022-07-23T16:57:03.891Z INFO  client] Sending sample transaction 83
[2022-07-23T16:57:03.940Z INFO  client] Sending sample transaction 84
[2022-07-23T16:57:03.990Z INFO  client] Sending sample transaction 85
[2022-07-23T16:57:04.040Z INFO  client] Sending sample transaction 86
[2022-07-23T16:57:04.090Z INFO  client] Sending sample transaction 87
[2022-07-23T16:57:04.140Z INFO  client] Sending sample transaction 88
[2022-07-23T16:57:04.191Z INFO  client] Sending sample transaction 89
[2022-07-23T16:57:04.241Z INFO  client] Sending sample transaction 90
[2022-07-23T16:57:04.299Z INFO  client] Sending sample transaction 91
[2022-07-23T16:57:04.341Z INFO  client] Sending sample transaction 92
[2022-07-23T16:57:04.397Z INFO  client] Sending sample transaction 93
[2022-07-23T16:57:04.441Z INFO  client] Sending sample transaction 94
[2022-07-23T16:57:04.501Z INFO  client] Sending sample transaction 95
[2022-07-23T16:57:04.549Z INFO  client] Sending sample transaction 96
[2022-07-23T16:57:04.591Z INFO  client] Sending sample transaction 97
[2022-07-23T16:57:04.641Z INFO  client] Sending sample transaction 98
[2022-07-23T16:57:04.692Z INFO  client] Sending sample transaction 99
[2022-07-23T16:57:04.740Z INFO  client] Sending sample transaction 100
[2022-07-23T16:57:04.790Z INFO  client] Sending sample transaction 101
[2022-07-23T16:57:04.841Z INFO  client] Sending sample transaction 102
[2022-07-23T16:57:04.897Z INFO  client] Sending sample transaction 103
[2022-07-23T16:57:04.940Z INFO  client] Sending sample transaction 104
[2022-07-23T16:57:04.989Z INFO  client] Sending sample transaction 105
[2022-07-23T16:57:05.101Z INFO  client] Sending sample transaction 106
[2022-07-23T16:57:05.106Z INFO  client] Sending sample transaction 107
[2022-07-23T16:57:05.200Z INFO  client] Sending sample transaction 108
[2022-07-23T16:57:05.251Z INFO  client] Sending sample transaction 109
[2022-07-23T16:57:05.334Z INFO  client] Sending sample transaction 110
[2022-07-23T16:57:05.399Z INFO  client] Sending sample transaction 111
[2022-07-23T16:57:05.400Z INFO  client] Sending sample transaction 112
[2022-07-23T16:57:05.400Z INFO  client] Sending sample transaction 113
[2022-07-23T16:57:05.453Z INFO  client] Sending sample transaction 114
[2022-07-23T16:57:05.522Z INFO  client] Sending sample transaction 115
[2022-07-23T16:57:05.573Z INFO  client] Sending sample transaction 116
[2022-07-23T16:57:05.605Z INFO  client] Sending sample transaction 117
[2022-07-23T16:57:05.645Z INFO  client] Sending sample transaction 118
[2022-07-23T16:57:05.705Z INFO  client] Sending sample transaction 119
[2022-07-23T16:57:05.741Z INFO  client] Sending sample transaction 120
[2022-07-23T16:57:05.790Z INFO  client] Sending sample transaction 121
[2022-07-23T16:57:05.840Z INFO  client] Sending sample transaction 122
[2022-07-23T16:57:05.894Z INFO  client] Sending sample transaction 123
[2022-07-23T16:57:05.940Z INFO  client] Sending sample transaction 124
[2022-07-23T16:57:05.989Z INFO  client] Sending sample transaction 125
[2022-07-23T16:57:06.040Z INFO  client] Sending sample transaction 126
[2022-07-23T16:57:06.089Z INFO  client] Sending sample transaction 127
[2022-07-23T16:57:06.142Z INFO  client] Sending sample transaction 128
[2022-07-23T16:57:06.190Z INFO  client] Sending sample transaction 129
[2022-07-23T16:57:06.239Z INFO  client] Sending sample transaction 130
[2022-07-23T16:57:06.290Z INFO  client] Sending sample transaction 131
[2022-07-23T16:57:06.341Z INFO  client] Sending sample transaction 132
[2022-07-23T16:57:06.390Z INFO  client] Sending sample transaction 133
[2022-07-23T16:57:06.444Z INFO  client] Sending sample transaction 134
[2022-07-23T16:57:06.490Z INFO  client] Sending sample transaction 135
[2022-07-23T16:57:06.540Z INFO  client] Sending sample transaction 136
[2022-07-23T16:57:06.590Z INFO  client] Sending sample transaction 137
[2022-07-23T16:57:06.640Z INFO  client] Sending sample transaction 138
[2022-07-23T16:57:06.695Z INFO  client] Sending sample transaction 139
[2022-07-23T16:57:06.740Z INFO  client] Sending sample transaction 140
[2022-07-23T16:57:06.790Z INFO  client] Sending sample transaction 141
[2022-07-23T16:57:06.840Z INFO  client] Sending sample transaction 142
[2022-07-23T16:57:06.893Z INFO  client] Sending sample transaction 143
[2022-07-23T16:57:06.947Z INFO  client] Sending sample transaction 144
[2022-07-23T16:57:06.991Z INFO  client] Sending sample transaction 145
[2022-07-23T16:57:07.040Z INFO  client] Sending sample transaction 146
[2022-07-23T16:57:07.090Z INFO  client] Sending sample transaction 147
[2022-07-23T16:57:07.140Z INFO  client] Sending sample transaction 148
[2022-07-23T16:57:07.190Z INFO  client] Sending sample transaction 149
[2022-07-23T16:57:07.240Z INFO  client] Sending sample transaction 150
[2022-07-23T16:57:07.290Z INFO  client] Sending sample transaction 151
