[2022-07-23T16:35:21.427Z INFO  client] Node address: 127.0.0.1:9017
[2022-07-23T16:35:21.428Z INFO  client] Transactions size: 512 B
[2022-07-23T16:35:21.428Z INFO  client] Transactions rate: 112 tx/s
[2022-07-23T16:35:21.428Z INFO  client] Waiting for all nodes to be online...
[2022-07-23T16:35:21.428Z INFO  client] Waiting for all nodes to be synchronized...
[2022-07-23T16:35:23.464Z INFO  client] Start sending transactions
[2022-07-23T16:35:23.478Z INFO  client] Sending sample transaction 0
[2022-07-23T16:35:23.529Z INFO  client] Sending sample transaction 1
[2022-07-23T16:35:23.567Z INFO  client] Sending sample transaction 2
[2022-07-23T16:35:23.615Z INFO  client] Sending sample transaction 3
[2022-07-23T16:35:23.667Z INFO  client] Sending sample transaction 4
[2022-07-23T16:35:23.715Z INFO  client] Sending sample transaction 5
[2022-07-23T16:35:23.765Z INFO  client] Sending sample transaction 6
[2022-07-23T16:35:23.816Z INFO  client] Sending sample transaction 7
[2022-07-23T16:35:23.866Z INFO  client] Sending sample transaction 8
[2022-07-23T16:35:23.916Z INFO  client] Sending sample transaction 9
[2022-07-23T16:35:23.966Z INFO  client] Sending sample transaction 10
[2022-07-23T16:35:24.015Z INFO  client] Sending sample transaction 11
[2022-07-23T16:35:24.067Z INFO  client] Sending sample transaction 12
[2022-07-23T16:35:24.117Z INFO  client] Sending sample transaction 13
[2022-07-23T16:35:24.168Z INFO  client] Sending sample transaction 14
[2022-07-23T16:35:24.216Z INFO  client] Sending sample transaction 15
[2022-07-23T16:35:24.266Z INFO  client] Sending sample transaction 16
[2022-07-23T16:35:24.320Z INFO  client] Sending sample transaction 17
[2022-07-23T16:35:24.366Z INFO  client] Sending sample transaction 18
[2022-07-23T16:35:24.427Z INFO  client] Sending sample transaction 19
[2022-07-23T16:35:24.504Z INFO  client] Sending sample transaction 20
[2022-07-23T16:35:24.532Z INFO  client] Sending sample transaction 21
[2022-07-23T16:35:24.594Z INFO  client] Sending sample transaction 22
