[2022-07-23T18:40:23.177Z INFO  client] Node address: 127.0.0.1:9017
[2022-07-23T18:40:23.178Z INFO  client] Transactions size: 512 B
[2022-07-23T18:40:23.178Z INFO  client] Transactions rate: 112 tx/s
[2022-07-23T18:40:23.178Z INFO  client] Waiting for all nodes to be online...
[2022-07-23T18:40:23.178Z INFO  client] Waiting for all nodes to be synchronized...
[2022-07-23T18:40:25.186Z INFO  client] Start sending transactions
[2022-07-23T18:40:25.188Z INFO  client] Sending sample transaction 0
[2022-07-23T18:40:25.238Z INFO  client] Sending sample transaction 1
[2022-07-23T18:40:25.289Z INFO  client] Sending sample transaction 2
[2022-07-23T18:40:25.338Z INFO  client] Sending sample transaction 3
[2022-07-23T18:40:25.389Z INFO  client] Sending sample transaction 4
[2022-07-23T18:40:25.437Z INFO  client] Sending sample transaction 5
[2022-07-23T18:40:25.488Z INFO  client] Sending sample transaction 6
[2022-07-23T18:40:25.537Z INFO  client] Sending sample transaction 7
[2022-07-23T18:40:25.589Z INFO  client] Sending sample transaction 8
[2022-07-23T18:40:25.637Z INFO  client] Sending sample transaction 9
[2022-07-23T18:40:25.687Z INFO  client] Sending sample transaction 10
[2022-07-23T18:40:25.738Z INFO  client] Sending sample transaction 11
[2022-07-23T18:40:25.787Z INFO  client] Sending sample transaction 12
[2022-07-23T18:40:25.841Z INFO  client] Sending sample transaction 13
[2022-07-23T18:40:25.891Z INFO  client] Sending sample transaction 14
[2022-07-23T18:40:25.938Z INFO  client] Sending sample transaction 15
[2022-07-23T18:40:25.988Z INFO  client] Sending sample transaction 16
[2022-07-23T18:40:26.038Z INFO  client] Sending sample transaction 17
[2022-07-23T18:40:26.089Z INFO  client] Sending sample transaction 18
[2022-07-23T18:40:26.138Z INFO  client] Sending sample transaction 19
[2022-07-23T18:40:26.187Z INFO  client] Sending sample transaction 20
[2022-07-23T18:40:26.239Z INFO  client] Sending sample transaction 21
[2022-07-23T18:40:26.288Z INFO  client] Sending sample transaction 22
[2022-07-23T18:40:26.338Z INFO  client] Sending sample transaction 23
[2022-07-23T18:40:26.389Z INFO  client] Sending sample transaction 24
[2022-07-23T18:40:26.437Z INFO  client] Sending sample transaction 25
[2022-07-23T18:40:26.487Z INFO  client] Sending sample transaction 26
[2022-07-23T18:40:26.539Z INFO  client] Sending sample transaction 27
[2022-07-23T18:40:26.588Z INFO  client] Sending sample transaction 28
[2022-07-23T18:40:26.637Z INFO  client] Sending sample transaction 29
[2022-07-23T18:40:26.687Z INFO  client] Sending sample transaction 30
