[2022-07-23T17:46:11.026Z INFO  mempool::config] Garbage collection depth set to 50 rounds
[2022-07-23T17:46:11.027Z INFO  mempool::config] Sync retry delay set to 5000 ms
[2022-07-23T17:46:11.027Z INFO  mempool::config] Sync retry nodes set to 3 nodes
[2022-07-23T17:46:11.027Z INFO  mempool::config] Batch size set to 15000 B
[2022-07-23T17:46:11.027Z INFO  mempool::config] Max batch delay set to 10 ms
[2022-07-23T17:46:11.027Z INFO  mempool::mempool] Mempool listening to client transactions on 0.0.0.0:9012
[2022-07-23T17:46:11.027Z INFO  mempool::mempool] Mempool listening to mempool messages on 0.0.0.0:9022
[2022-07-23T17:46:11.027Z INFO  mempool::mempool] Mempool successfully booted on 127.0.0.1
[2022-07-23T17:46:11.027Z INFO  consensus::config] Timeout delay set to 1000 rounds
[2022-07-23T17:46:11.027Z INFO  consensus::config] Sync retry delay set to 10000 ms
[2022-07-23T17:46:11.027Z INFO  consensus::consensus] Node diHdE4WCwqcub/e6 listening to consensus messages on 0.0.0.0:9002
[2022-07-23T17:46:11.027Z INFO  node::node] Node diHdE4WCwqcub/e6 successfully booted
[2022-07-23T17:46:11.036Z INFO  consensus::core] I am voter diHdE4WCwqcub/e6 with nanos 300
[2022-07-23T17:46:11.277Z INFO  network::receiver] Incoming connection established with 127.0.0.1:60993
[2022-07-23T17:46:11.283Z INFO  consensus::core] I'm handler diHdE4WCwqcub/e6 handling for block B1 with round number 1 with QC 0 from leader Qh+9jJcUYkO+8Wiq
[2022-07-23T17:46:11.283Z INFO  consensus::core] I'm processor diHdE4WCwqcub/e6 processing for block B1 with round number 1 with QC 0 from leader Qh+9jJcUYkO+8Wiq
[2022-07-23T17:46:11.283Z INFO  consensus::core] I'm voter diHdE4WCwqcub/e6 voting for block B1 with round number 1 with QC 0 from leader Qh+9jJcUYkO+8Wiq
[2022-07-23T17:46:11.285Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9003
[2022-07-23T17:46:11.489Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61016
[2022-07-23T17:46:11.493Z INFO  consensus::core] I'm handler diHdE4WCwqcub/e6 handling for block B2 with round number 2 with QC 1 from leader cX2cHekT4zk1PQuH
[2022-07-23T17:46:11.495Z INFO  consensus::core] I'm processor diHdE4WCwqcub/e6 processing for block B2 with round number 2 with QC 1 from leader cX2cHekT4zk1PQuH
[2022-07-23T17:46:11.495Z INFO  consensus::core] I'm voter diHdE4WCwqcub/e6 voting for block B2 with round number 2 with QC 1 from leader cX2cHekT4zk1PQuH
[2022-07-23T17:46:11.495Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9000
[2022-07-23T17:46:11.500Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61030
[2022-07-23T17:46:11.501Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61031
[2022-07-23T17:46:11.503Z INFO  consensus::core] I'm handler diHdE4WCwqcub/e6 handling for block B3 with round number 3 with QC 2 from leader c0Bo5uI9lEgq6D0Z
[2022-07-23T17:46:11.504Z INFO  consensus::core] I'm processor diHdE4WCwqcub/e6 processing for block B3 with round number 3 with QC 2 from leader c0Bo5uI9lEgq6D0Z
[2022-07-23T17:46:11.504Z INFO  consensus::core] I'm voter diHdE4WCwqcub/e6 voting for block B3 with round number 3 with QC 2 from leader c0Bo5uI9lEgq6D0Z
[2022-07-23T17:46:11.504Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61038
[2022-07-23T17:46:11.505Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61039
[2022-07-23T17:46:11.506Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61040
[2022-07-23T17:46:11.507Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61041
[2022-07-23T17:46:11.509Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61042
[2022-07-23T17:46:11.511Z INFO  consensus::proposer] Created B4
[2022-07-23T17:46:11.511Z INFO  consensus::proposer] Created with Round number 4 with QC 3 
[2022-07-23T17:46:11.512Z INFO  consensus::core] I'm processor diHdE4WCwqcub/e6 processing for block B4 with round number 4 with QC 3 from leader diHdE4WCwqcub/e6
[2022-07-23T17:46:11.512Z INFO  consensus::core] I'm voter diHdE4WCwqcub/e6 voting for block B4 with round number 4 with QC 3 from leader diHdE4WCwqcub/e6
[2022-07-23T17:46:11.513Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9007 (retry 0): Connection refused (os error 111)
[2022-07-23T17:46:11.513Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9003
[2022-07-23T17:46:11.513Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9005
[2022-07-23T17:46:11.513Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9004
[2022-07-23T17:46:11.513Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9006
[2022-07-23T17:46:11.514Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9001
[2022-07-23T17:46:11.514Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9008 (retry 0): Connection refused (os error 111)
[2022-07-23T17:46:11.515Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9001
[2022-07-23T17:46:11.513Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9000
[2022-07-23T17:46:11.513Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-23T17:46:11.530Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61063
[2022-07-23T17:46:11.532Z INFO  consensus::core] I'm handler diHdE4WCwqcub/e6 handling for block B5 with round number 5 with QC 4 from leader nj+H9EN8xWlkCF/Z
[2022-07-23T17:46:11.533Z INFO  consensus::core] I'm processor diHdE4WCwqcub/e6 processing for block B5 with round number 5 with QC 4 from leader nj+H9EN8xWlkCF/Z
[2022-07-23T17:46:11.533Z INFO  consensus::core] I'm voter diHdE4WCwqcub/e6 voting for block B5 with round number 5 with QC 4 from leader nj+H9EN8xWlkCF/Z
[2022-07-23T17:46:11.534Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9008 (retry 0): Connection refused (os error 111)
[2022-07-23T17:46:11.716Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9007
[2022-07-23T17:46:11.718Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9008
[2022-07-23T17:46:11.721Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9009 (retry 1): Connection refused (os error 111)
[2022-07-23T17:46:11.960Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61091
[2022-07-23T17:46:12.009Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61100
[2022-07-23T17:46:12.067Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61109
[2022-07-23T17:46:12.097Z INFO  mempool::batch_maker] Batch Mc8g7KcsjV+3zhOJujxfaJvbp6csLzKAwzLMFRdEc+M= contains sample tx 0
[2022-07-23T17:46:12.097Z INFO  mempool::batch_maker] Batch Mc8g7KcsjV+3zhOJujxfaJvbp6csLzKAwzLMFRdEc+M= contains 2560 B
[2022-07-23T17:46:12.102Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9021
[2022-07-23T17:46:12.103Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9025
[2022-07-23T17:46:12.104Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9020
[2022-07-23T17:46:12.104Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9029 (retry 0): Connection refused (os error 111)
[2022-07-23T17:46:12.104Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9027
[2022-07-23T17:46:12.105Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9026
[2022-07-23T17:46:12.105Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9028
[2022-07-23T17:46:12.105Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9024
[2022-07-23T17:46:12.106Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9023
[2022-07-23T17:46:12.126Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9009 (retry 2): Connection refused (os error 111)
[2022-07-23T17:46:12.193Z INFO  mempool::batch_maker] Batch eG+ER7y+ICqlO38cRRBGVw2596h/zdCQcuus5J2NPBk= contains sample tx 1
[2022-07-23T17:46:12.194Z INFO  mempool::batch_maker] Batch eG+ER7y+ICqlO38cRRBGVw2596h/zdCQcuus5J2NPBk= contains 2048 B
[2022-07-23T17:46:12.208Z INFO  mempool::batch_maker] Batch xFjZAMDoJXWlGuWNuxkuB7b77dpw2ZLaUtcdlphbr24= contains sample tx 2
[2022-07-23T17:46:12.208Z INFO  mempool::batch_maker] Batch xFjZAMDoJXWlGuWNuxkuB7b77dpw2ZLaUtcdlphbr24= contains 3072 B
[2022-07-23T17:46:12.210Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61127
[2022-07-23T17:46:12.217Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61138
[2022-07-23T17:46:12.233Z INFO  mempool::batch_maker] Batch G6/49wiRB5qDjGZRDEx/rAZHeCKvRmgmqpcPlXiGEZQ= contains 1024 B
[2022-07-23T17:46:12.244Z INFO  mempool::batch_maker] Batch ANWf7ZXFTuk9wQ6Ly3m5CfEhcpYEpUwg6t4S91Bcovw= contains sample tx 3
[2022-07-23T17:46:12.244Z INFO  mempool::batch_maker] Batch ANWf7ZXFTuk9wQ6Ly3m5CfEhcpYEpUwg6t4S91Bcovw= contains 1536 B
[2022-07-23T17:46:12.290Z INFO  mempool::batch_maker] Batch 641oF6QbSjT42YYiD7t3d688JcMOa4GI3IuUkSlHo80= contains sample tx 4
[2022-07-23T17:46:12.290Z INFO  mempool::batch_maker] Batch 641oF6QbSjT42YYiD7t3d688JcMOa4GI3IuUkSlHo80= contains 2560 B
[2022-07-23T17:46:12.302Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61146
[2022-07-23T17:46:12.319Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9029 (retry 1): Connection refused (os error 111)
[2022-07-23T17:46:12.340Z INFO  mempool::batch_maker] Batch aiL10pz9jVQFkJwN93EzbZ+J65vAg4hw1vBx5MxLEj8= contains sample tx 5
[2022-07-23T17:46:12.340Z INFO  mempool::batch_maker] Batch aiL10pz9jVQFkJwN93EzbZ+J65vAg4hw1vBx5MxLEj8= contains 2560 B
[2022-07-23T17:46:12.381Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61157
[2022-07-23T17:46:12.398Z INFO  mempool::batch_maker] Batch XQesX7Wwsc+ClomDdgvQAFLU/XVG4NAKcuqOalHImnU= contains sample tx 6
[2022-07-23T17:46:12.399Z INFO  mempool::batch_maker] Batch XQesX7Wwsc+ClomDdgvQAFLU/XVG4NAKcuqOalHImnU= contains 2560 B
[2022-07-23T17:46:12.443Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61174
[2022-07-23T17:46:12.446Z INFO  mempool::batch_maker] Batch LTGZgp44Hn8tp/E3yBEZUIwbfgWuVEiOgV3c+38RsaU= contains sample tx 7
[2022-07-23T17:46:12.446Z INFO  mempool::batch_maker] Batch LTGZgp44Hn8tp/E3yBEZUIwbfgWuVEiOgV3c+38RsaU= contains 2560 B
[2022-07-23T17:46:12.492Z INFO  mempool::batch_maker] Batch bH+zE/qpNfXXrSGk6YXhpttlqnLQSxMLQQJhKmuo7MM= contains sample tx 8
[2022-07-23T17:46:12.492Z INFO  mempool::batch_maker] Batch bH+zE/qpNfXXrSGk6YXhpttlqnLQSxMLQQJhKmuo7MM= contains 2560 B
[2022-07-23T17:46:12.535Z WARN  consensus::core] Timeout reached for round 5
[2022-07-23T17:46:12.539Z INFO  mempool::batch_maker] Batch BxpVirLSEYfPWhcFkSaV1WHT029wf126IYVhMWmA3SM= contains sample tx 9
[2022-07-23T17:46:12.539Z INFO  mempool::batch_maker] Batch BxpVirLSEYfPWhcFkSaV1WHT029wf126IYVhMWmA3SM= contains 2560 B
[2022-07-23T17:46:12.539Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61192
[2022-07-23T17:46:12.539Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9006
[2022-07-23T17:46:12.542Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9008
[2022-07-23T17:46:12.544Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9005
[2022-07-23T17:46:12.544Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9007
[2022-07-23T17:46:12.544Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9004
[2022-07-23T17:46:12.545Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-23T17:46:12.560Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61237
[2022-07-23T17:46:12.560Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61242
[2022-07-23T17:46:12.563Z INFO  consensus::core] I'm handler diHdE4WCwqcub/e6 handling for block B6 with round number 6 with QC 4 from leader rZL2T0IJjUB/cVbh
[2022-07-23T17:46:12.565Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-23T17:46:12.565Z INFO  consensus::core] I'm processor diHdE4WCwqcub/e6 processing for block B6 with round number 6 with QC 4 from leader rZL2T0IJjUB/cVbh
[2022-07-23T17:46:12.565Z INFO  consensus::core] I'm voter diHdE4WCwqcub/e6 voting for block B6 with round number 6 with QC 4 from leader rZL2T0IJjUB/cVbh
[2022-07-23T17:46:12.577Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61260
[2022-07-23T17:46:12.578Z INFO  consensus::core] I'm handler diHdE4WCwqcub/e6 handling for block B6 with round number 6 with QC 4 from leader rZL2T0IJjUB/cVbh
[2022-07-23T17:46:12.580Z INFO  consensus::core] I'm processor diHdE4WCwqcub/e6 processing for block B6 with round number 6 with QC 4 from leader rZL2T0IJjUB/cVbh
[2022-07-23T17:46:12.580Z INFO  consensus::core] I'm voter diHdE4WCwqcub/e6 voting for block B6 with round number 6 with QC 4 from leader rZL2T0IJjUB/cVbh
[2022-07-23T17:46:12.593Z INFO  consensus::core] I'm handler diHdE4WCwqcub/e6 handling for block B6 with round number 6 with QC 4 from leader rZL2T0IJjUB/cVbh
[2022-07-23T17:46:12.596Z INFO  consensus::core] I'm processor diHdE4WCwqcub/e6 processing for block B6 with round number 6 with QC 4 from leader rZL2T0IJjUB/cVbh
[2022-07-23T17:46:12.596Z INFO  consensus::core] I'm voter diHdE4WCwqcub/e6 voting for block B6 with round number 6 with QC 4 from leader rZL2T0IJjUB/cVbh
[2022-07-23T17:46:12.596Z INFO  consensus::core] I'm handler diHdE4WCwqcub/e6 handling for block B7 with round number 7 with QC 6 from leader r6eSP14uzwAoRFXE
[2022-07-23T17:46:12.601Z INFO  consensus::core] I'm processor diHdE4WCwqcub/e6 processing for block B7 with round number 7 with QC 6 from leader r6eSP14uzwAoRFXE
[2022-07-23T17:46:12.601Z INFO  consensus::core] I'm voter diHdE4WCwqcub/e6 voting for block B7 with round number 7 with QC 6 from leader r6eSP14uzwAoRFXE
[2022-07-23T17:46:12.607Z INFO  consensus::core] I'm handler diHdE4WCwqcub/e6 handling for block B6 with round number 6 with QC 4 from leader rZL2T0IJjUB/cVbh
[2022-07-23T17:46:12.610Z INFO  consensus::core] I'm processor diHdE4WCwqcub/e6 processing for block B6 with round number 6 with QC 4 from leader rZL2T0IJjUB/cVbh
[2022-07-23T17:46:12.610Z INFO  consensus::core] I'm voter diHdE4WCwqcub/e6 voting for block B6 with round number 6 with QC 4 from leader rZL2T0IJjUB/cVbh
[2022-07-23T17:46:12.614Z INFO  consensus::core] I'm handler diHdE4WCwqcub/e6 handling for block B6 with round number 6 with QC 4 from leader rZL2T0IJjUB/cVbh
[2022-07-23T17:46:12.617Z INFO  consensus::core] I'm processor diHdE4WCwqcub/e6 processing for block B6 with round number 6 with QC 4 from leader rZL2T0IJjUB/cVbh
[2022-07-23T17:46:12.617Z INFO  consensus::core] I'm voter diHdE4WCwqcub/e6 voting for block B6 with round number 6 with QC 4 from leader rZL2T0IJjUB/cVbh
[2022-07-23T17:46:12.617Z INFO  mempool::batch_maker] Batch 2OCeVCbccrO0GxDnmuq/IXWqB1bljfmNg2WXgwizh7E= contains sample tx 10
[2022-07-23T17:46:12.617Z INFO  mempool::batch_maker] Batch 2OCeVCbccrO0GxDnmuq/IXWqB1bljfmNg2WXgwizh7E= contains 2560 B
[2022-07-23T17:46:12.626Z INFO  consensus::core] I'm handler diHdE4WCwqcub/e6 handling for block B6 with round number 6 with QC 4 from leader rZL2T0IJjUB/cVbh
[2022-07-23T17:46:12.628Z INFO  consensus::core] I'm processor diHdE4WCwqcub/e6 processing for block B6 with round number 6 with QC 4 from leader rZL2T0IJjUB/cVbh
[2022-07-23T17:46:12.628Z INFO  consensus::core] I'm voter diHdE4WCwqcub/e6 voting for block B6 with round number 6 with QC 4 from leader rZL2T0IJjUB/cVbh
[2022-07-23T17:46:12.640Z INFO  mempool::batch_maker] Batch bxJPv+hV2tRWdsUs4l+5t9VT64t7nybhtBVkPyC5SSU= contains 512 B
[2022-07-23T17:46:12.649Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61269
[2022-07-23T17:46:12.650Z INFO  consensus::core] I'm handler diHdE4WCwqcub/e6 handling for block B8 with round number 8 with QC 7 from leader w4b/R4L++uZq+CGv
[2022-07-23T17:46:12.651Z INFO  consensus::core] Committed B6 with QC 4
[2022-07-23T17:46:12.651Z INFO  consensus::core] Committed B6 -> hyNKIX8uyZ1Nwme8tNwptm6/aHsaeJYKWQ0Casn7FqI=
[2022-07-23T17:46:12.651Z INFO  consensus::core] Committed B6 -> 5UBYtTb4mw4TnAfE/arzaVv6kgNJEKVe6DblVLPs5lM=
[2022-07-23T17:46:12.651Z INFO  consensus::core] Committed B6 -> uO9zXW85wibjHmbEX/re1PTehNwLDTnmgxb+/1DY0OE=
[2022-07-23T17:46:12.651Z INFO  consensus::core] Committed B6 -> xFjZAMDoJXWlGuWNuxkuB7b77dpw2ZLaUtcdlphbr24=
[2022-07-23T17:46:12.651Z INFO  consensus::core] Committed B6 -> Wb31z4Xl2jNr4o4LfWFE771xPll37Z/3f1N3yLPo5ps=
[2022-07-23T17:46:12.651Z INFO  consensus::core] Committed B6 -> COJaxMGnhZLA+cbM8oM0zS3jgVCxv+0CR1+oB3bE7VI=
[2022-07-23T17:46:12.651Z INFO  consensus::core] Committed B6 -> o46WrZ41Ff/Sgj3z+ZjjQ2rVDJj7i0I3WvRIRZhn29U=
[2022-07-23T17:46:12.651Z INFO  consensus::core] Committed B6 -> 7AufiSHZoQ1uLHQ41e4g8Oj36ppJenp9Xd9oln9ZbR4=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> QVafNwOlzR6UtgIGgdwiu6PyFJn61OQRhNiKHQxCPxw=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> eG+ER7y+ICqlO38cRRBGVw2596h/zdCQcuus5J2NPBk=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> HGABqi5Fcg0dAunBX1kaEQpVcbQdbAAAZR36ZPo2TAQ=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> NT/E5IlkBiaUg+NCr/HNCvlmV8Wjq23dJVZYqMpaqm4=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> ANWf7ZXFTuk9wQ6Ly3m5CfEhcpYEpUwg6t4S91Bcovw=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> bH+zE/qpNfXXrSGk6YXhpttlqnLQSxMLQQJhKmuo7MM=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> zVrc9SjHrRciPWwiujV1gI/nrM2AS9whD7orqJNfi8o=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> p9bPsrxmhCZ/JlpwIXqSjgdk+WDM6Nbo1+B9lbEpQ/c=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> 1cU3HulCSbjCslvZPARYzbj4srWN/5873MzO+ljhaOE=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> k+Ffjg3hUV2yJHJtUjbJY8gyfufS/LF4wqk4ZOex5Qk=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> 641oF6QbSjT42YYiD7t3d688JcMOa4GI3IuUkSlHo80=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> vPbC8+skLNEFktbsrfdXTsO7iOOXxnptaAZm3t7iLBA=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> BxpVirLSEYfPWhcFkSaV1WHT029wf126IYVhMWmA3SM=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> hoZ1TGLx1Q+Bvrw1AREcRzoOkqcljxSVjMLskrLQ2V4=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> x0oCiAlUWTfsdXXoHA3p5b2nfWJ5ouqVKa3QgLn71YE=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> CGdjXW6n2jxSIkGVeEB4JutC5jIJY10/spLMKkmZZiA=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> NN9KFUw29VkDPMYoaJhpOzToNEGC6itsjBVt+32/Np8=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> YlJn7c6ltxrU+DQXJmOeSLZVvnyusJ8F9iX/GfRp7Lg=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> 5UI52UF+M94Hqh0NjLsoqmbWFq/qlBdOo3Vm0y9fUH0=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> P6HVk3kgSvnniYVcUXFZlezxj78bThBvQTF1M6vZvqY=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> Xi6kt5U7Ylq3oW1SoMMw45O8V4SLsVaprLoOmnGG7T8=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> iCwEyo4EoiYtLyXJu6UwnLAJdjn7U7XF+qbtjWMQ5zI=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> dRHRz/Qp/bnbvmIgvYCKMquPL5noVg/Q95w3wt3qJ84=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> 10N3qh533XRqd9GWdukH+xjeaqVbKQ1a4Xveq00avB0=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> wFXva3eclWi7TvEW/vxURLf5Ix2leBvaAdQowCM0RDY=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> aiL10pz9jVQFkJwN93EzbZ+J65vAg4hw1vBx5MxLEj8=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> b7KQOHTMMT1XTVDwFGr21AdSob2tsTdv2PhIrjA+MfA=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> pbBtm3cN3syMWIVSr1LOLn1MHMgZdN9Ct9dekIm9LZ8=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> WPmmd3yE2r30XyfiuzVTlPeMWwyyDSSTXclzhM1Vp6Y=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> Yv/SmADJ+FFYYhWlgjbTKmqhzXwcVDIsVkHG2GX/2fQ=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> 5APU+VWHdKyt5PSCtxV5Q+2HUIqMaEgDFyffYjEtuH0=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> OSWQX+0a/rx50u0tOhabRH5A5KQSri6Xwx0cOIIsY60=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> j+yfIWdsx8eTvLQnTLdRNZbn2S4WCJ873rWNce/jQRo=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> +azl3kUPXQ4oaSlrCAposufE3U/QMKmxB615u9gx2xQ=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> uO8uKaCYhukmgt0rU/stFP2mA5zmOjLiK9eyQHxVX0A=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> AwKR/uuTAjxvHS75h4kyfZbeXJp1do22j8YHX571rqQ=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> 5+ntbdmkh3QhhAfPOERb23D1JMqESej/Ls1u9FKsiAA=
[2022-07-23T17:46:12.652Z INFO  consensus::core] Committed B6 -> XQesX7Wwsc+ClomDdgvQAFLU/XVG4NAKcuqOalHImnU=
