[2022-07-23T18:42:41.630Z INFO  mempool::config] Garbage collection depth set to 50 rounds
[2022-07-23T18:42:41.631Z INFO  mempool::config] Sync retry delay set to 5000 ms
[2022-07-23T18:42:41.631Z INFO  mempool::config] Sync retry nodes set to 3 nodes
[2022-07-23T18:42:41.631Z INFO  mempool::config] Batch size set to 15000 B
[2022-07-23T18:42:41.631Z INFO  mempool::config] Max batch delay set to 10 ms
[2022-07-23T18:42:41.631Z INFO  mempool::mempool] Mempool listening to client transactions on 0.0.0.0:9013
[2022-07-23T18:42:41.631Z INFO  mempool::mempool] Mempool listening to mempool messages on 0.0.0.0:9023
[2022-07-23T18:42:41.631Z INFO  mempool::mempool] Mempool successfully booted on 127.0.0.1
[2022-07-23T18:42:41.631Z INFO  consensus::config] Timeout delay set to 1000 rounds
[2022-07-23T18:42:41.631Z INFO  consensus::config] Sync retry delay set to 10000 ms
[2022-07-23T18:42:41.631Z INFO  consensus::consensus] Node mv+fPvLizLiiZwLF listening to consensus messages on 0.0.0.0:9003
[2022-07-23T18:42:41.631Z INFO  node::node] Node mv+fPvLizLiiZwLF successfully booted
[2022-07-23T18:42:41.631Z INFO  consensus::core] I am voter mv+fPvLizLiiZwLF with nanos 0
[2022-07-23T18:42:42.464Z INFO  network::receiver] Incoming connection established with 127.0.0.1:51902
[2022-07-23T18:42:42.523Z INFO  network::receiver] Incoming connection established with 127.0.0.1:51915
[2022-07-23T18:42:42.593Z INFO  network::receiver] Incoming connection established with 127.0.0.1:51922
[2022-07-23T18:42:42.633Z WARN  consensus::core] Timeout reached for round 1
[2022-07-23T18:42:42.635Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9007
[2022-07-23T18:42:42.635Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9004
[2022-07-23T18:42:42.635Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9000
[2022-07-23T18:42:42.635Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9001
[2022-07-23T18:42:42.635Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9002
[2022-07-23T18:42:42.636Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9005
[2022-07-23T18:42:42.636Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-23T18:42:42.636Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9008
[2022-07-23T18:42:42.636Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9006
[2022-07-23T18:42:42.712Z INFO  network::receiver] Incoming connection established with 127.0.0.1:51941
[2022-07-23T18:42:42.767Z INFO  network::receiver] Incoming connection established with 127.0.0.1:51945
[2022-07-23T18:42:42.820Z INFO  network::receiver] Incoming connection established with 127.0.0.1:51956
[2022-07-23T18:42:42.828Z INFO  network::receiver] Incoming connection established with 127.0.0.1:51965
[2022-07-23T18:42:42.841Z INFO  network::receiver] Incoming connection established with 127.0.0.1:51980
[2022-07-23T18:42:42.852Z INFO  consensus::core] I'm handler mv+fPvLizLiiZwLF handling for block B2 with round number 2 with QC 0 from leader Mk2IOf092eGxrNsJ
[2022-07-23T18:42:42.853Z INFO  consensus::core] I'm processor mv+fPvLizLiiZwLF processing for block B2 with round number 2 with QC 0 from leader Mk2IOf092eGxrNsJ
[2022-07-23T18:42:42.853Z INFO  consensus::core] I'm voter mv+fPvLizLiiZwLF voting for block B2 with round number 2 with QC 0 from leader Mk2IOf092eGxrNsJ
[2022-07-23T18:42:42.858Z INFO  consensus::core] I'm handler mv+fPvLizLiiZwLF handling for block B2 with round number 2 with QC 0 from leader Mk2IOf092eGxrNsJ
[2022-07-23T18:42:42.860Z INFO  consensus::core] I'm processor mv+fPvLizLiiZwLF processing for block B2 with round number 2 with QC 0 from leader Mk2IOf092eGxrNsJ
[2022-07-23T18:42:42.860Z INFO  consensus::core] I'm voter mv+fPvLizLiiZwLF voting for block B2 with round number 2 with QC 0 from leader Mk2IOf092eGxrNsJ
[2022-07-23T18:42:42.872Z INFO  consensus::core] I'm handler mv+fPvLizLiiZwLF handling for block B2 with round number 2 with QC 0 from leader Mk2IOf092eGxrNsJ
[2022-07-23T18:42:42.873Z INFO  consensus::core] I'm processor mv+fPvLizLiiZwLF processing for block B2 with round number 2 with QC 0 from leader Mk2IOf092eGxrNsJ
[2022-07-23T18:42:42.873Z INFO  consensus::core] I'm voter mv+fPvLizLiiZwLF voting for block B2 with round number 2 with QC 0 from leader Mk2IOf092eGxrNsJ
[2022-07-23T18:42:42.877Z INFO  consensus::core] I'm handler mv+fPvLizLiiZwLF handling for block B2 with round number 2 with QC 0 from leader Mk2IOf092eGxrNsJ
[2022-07-23T18:42:42.879Z INFO  consensus::core] I'm processor mv+fPvLizLiiZwLF processing for block B2 with round number 2 with QC 0 from leader Mk2IOf092eGxrNsJ
[2022-07-23T18:42:42.879Z INFO  consensus::core] I'm voter mv+fPvLizLiiZwLF voting for block B2 with round number 2 with QC 0 from leader Mk2IOf092eGxrNsJ
[2022-07-23T18:42:42.880Z INFO  network::receiver] Incoming connection established with 127.0.0.1:51984
[2022-07-23T18:42:42.895Z INFO  consensus::core] I'm handler mv+fPvLizLiiZwLF handling for block B3 with round number 3 with QC 2 from leader NrGVblHDvRQtCIiV
[2022-07-23T18:42:42.896Z INFO  consensus::core] I'm processor mv+fPvLizLiiZwLF processing for block B3 with round number 3 with QC 2 from leader NrGVblHDvRQtCIiV
[2022-07-23T18:42:42.896Z INFO  consensus::core] I'm voter mv+fPvLizLiiZwLF voting for block B3 with round number 3 with QC 2 from leader NrGVblHDvRQtCIiV
[2022-07-23T18:42:42.902Z INFO  network::receiver] Incoming connection established with 127.0.0.1:51998
[2022-07-23T18:42:42.911Z INFO  consensus::core] I'm handler mv+fPvLizLiiZwLF handling for block B4 with round number 4 with QC 3 from leader OxbEHEK26a6gQoPX
[2022-07-23T18:42:42.912Z INFO  consensus::core] I'm processor mv+fPvLizLiiZwLF processing for block B4 with round number 4 with QC 3 from leader OxbEHEK26a6gQoPX
[2022-07-23T18:42:42.912Z INFO  consensus::core] I'm voter mv+fPvLizLiiZwLF voting for block B4 with round number 4 with QC 3 from leader OxbEHEK26a6gQoPX
[2022-07-23T18:42:42.916Z INFO  network::receiver] Incoming connection established with 127.0.0.1:52004
[2022-07-23T18:42:42.916Z INFO  consensus::core] I'm handler mv+fPvLizLiiZwLF handling for block B5 with round number 5 with QC 4 from leader XiE2rk+AYWVznZ4m
