[2022-07-23T17:49:13.890Z INFO  mempool::config] Garbage collection depth set to 50 rounds
[2022-07-23T17:49:13.891Z INFO  mempool::config] Sync retry delay set to 5000 ms
[2022-07-23T17:49:13.891Z INFO  mempool::config] Sync retry nodes set to 3 nodes
[2022-07-23T17:49:13.891Z INFO  mempool::config] Batch size set to 15000 B
[2022-07-23T17:49:13.891Z INFO  mempool::config] Max batch delay set to 10 ms
[2022-07-23T17:49:13.891Z INFO  mempool::mempool] Mempool listening to client transactions on 0.0.0.0:9010
[2022-07-23T17:49:13.891Z INFO  mempool::mempool] Mempool listening to mempool messages on 0.0.0.0:9020
[2022-07-23T17:49:13.891Z INFO  mempool::mempool] Mempool successfully booted on 127.0.0.1
[2022-07-23T17:49:13.891Z INFO  consensus::config] Timeout delay set to 1000 rounds
[2022-07-23T17:49:13.891Z INFO  consensus::config] Sync retry delay set to 10000 ms
[2022-07-23T17:49:13.891Z INFO  consensus::consensus] Node yQVaa8KzbdL52FUc listening to consensus messages on 0.0.0.0:9000
[2022-07-23T17:49:13.891Z INFO  node::node] Node yQVaa8KzbdL52FUc successfully booted
[2022-07-23T17:49:13.891Z INFO  consensus::core] I am voter yQVaa8KzbdL52FUc with nanos 200
[2022-07-23T17:49:14.468Z INFO  network::receiver] Incoming connection established with 127.0.0.1:50097
[2022-07-23T17:49:14.469Z INFO  consensus::core] I'm handler yQVaa8KzbdL52FUc handling for block B1 with round number 1 with QC 0 from leader UAPQF3GjjFIa9Jc7
[2022-07-23T17:49:14.469Z INFO  consensus::core] I'm processor yQVaa8KzbdL52FUc processing for block B1 with round number 1 with QC 0 from leader UAPQF3GjjFIa9Jc7
[2022-07-23T17:49:14.469Z INFO  consensus::core] I'm voter yQVaa8KzbdL52FUc voting for block B1 with round number 1 with QC 0 from leader UAPQF3GjjFIa9Jc7
[2022-07-23T17:49:14.471Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9001
[2022-07-23T17:49:14.476Z INFO  network::receiver] Incoming connection established with 127.0.0.1:50108
[2022-07-23T17:49:14.477Z INFO  consensus::core] I'm handler yQVaa8KzbdL52FUc handling for block B2 with round number 2 with QC 1 from leader UCtNR9n76Uh09t6g
[2022-07-23T17:49:14.478Z INFO  consensus::core] I'm processor yQVaa8KzbdL52FUc processing for block B2 with round number 2 with QC 1 from leader UCtNR9n76Uh09t6g
[2022-07-23T17:49:14.478Z INFO  consensus::core] I'm voter yQVaa8KzbdL52FUc voting for block B2 with round number 2 with QC 1 from leader UCtNR9n76Uh09t6g
[2022-07-23T17:49:14.478Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9006
[2022-07-23T17:49:14.484Z INFO  network::receiver] Incoming connection established with 127.0.0.1:50124
[2022-07-23T17:49:14.486Z INFO  consensus::core] I'm handler yQVaa8KzbdL52FUc handling for block B3 with round number 3 with QC 2 from leader WshMzj17roxY5Zs6
[2022-07-23T17:49:14.487Z INFO  consensus::core] I'm processor yQVaa8KzbdL52FUc processing for block B3 with round number 3 with QC 2 from leader WshMzj17roxY5Zs6
[2022-07-23T17:49:14.487Z INFO  consensus::core] I'm voter yQVaa8KzbdL52FUc voting for block B3 with round number 3 with QC 2 from leader WshMzj17roxY5Zs6
[2022-07-23T17:49:14.487Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
