[2022-07-23T18:44:03.834Z INFO  mempool::config] Garbage collection depth set to 50 rounds
[2022-07-23T18:44:03.835Z INFO  mempool::config] Sync retry delay set to 5000 ms
[2022-07-23T18:44:03.835Z INFO  mempool::config] Sync retry nodes set to 3 nodes
[2022-07-23T18:44:03.835Z INFO  mempool::config] Batch size set to 15000 B
[2022-07-23T18:44:03.835Z INFO  mempool::config] Max batch delay set to 10 ms
[2022-07-23T18:44:03.835Z INFO  mempool::mempool] Mempool listening to client transactions on 0.0.0.0:9010
[2022-07-23T18:44:03.835Z INFO  mempool::mempool] Mempool listening to mempool messages on 0.0.0.0:9020
[2022-07-23T18:44:03.835Z INFO  mempool::mempool] Mempool successfully booted on 127.0.0.1
[2022-07-23T18:44:03.835Z INFO  consensus::config] Timeout delay set to 1000 rounds
[2022-07-23T18:44:03.835Z INFO  consensus::config] Sync retry delay set to 10000 ms
[2022-07-23T18:44:03.835Z INFO  consensus::consensus] Node +toZ+xgVY72Amrlh listening to consensus messages on 0.0.0.0:9000
[2022-07-23T18:44:03.835Z INFO  node::node] Node +toZ+xgVY72Amrlh successfully booted
[2022-07-23T18:44:03.835Z INFO  consensus::core] I am voter +toZ+xgVY72Amrlh with nanos 300
[2022-07-23T18:44:03.893Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54326
[2022-07-23T18:44:03.896Z INFO  consensus::core] I'm handler +toZ+xgVY72Amrlh handling for block B1 with round number 1 with QC 0 from leader E3Q3eN1vCnk7xj1v
[2022-07-23T18:44:03.896Z INFO  consensus::core] I'm processor +toZ+xgVY72Amrlh processing for block B1 with round number 1 with QC 0 from leader E3Q3eN1vCnk7xj1v
[2022-07-23T18:44:03.897Z INFO  consensus::core] I'm voter +toZ+xgVY72Amrlh voting for block B1 with round number 1 with QC 0 from leader E3Q3eN1vCnk7xj1v
[2022-07-23T18:44:03.898Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9004 (retry 0): Connection refused (os error 111)
[2022-07-23T18:44:04.836Z WARN  consensus::core] Timeout reached for round 1
[2022-07-23T18:44:04.837Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9005
[2022-07-23T18:44:04.837Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9008
[2022-07-23T18:44:04.837Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9003
[2022-07-23T18:44:04.837Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9007
[2022-07-23T18:44:04.837Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-23T18:44:04.837Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9001
[2022-07-23T18:44:04.837Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9004
[2022-07-23T18:44:04.837Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9002
[2022-07-23T18:44:04.838Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9006
[2022-07-23T18:44:04.895Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54362
[2022-07-23T18:44:04.976Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54377
[2022-07-23T18:44:05.039Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54384
[2022-07-23T18:44:05.113Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54394
[2022-07-23T18:44:05.178Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54399
[2022-07-23T18:44:05.254Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54407
[2022-07-23T18:44:05.279Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54416
[2022-07-23T18:44:05.279Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54428
[2022-07-23T18:44:05.279Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-23T18:44:05.282Z INFO  consensus::core] I'm handler +toZ+xgVY72Amrlh handling for block B2 with round number 2 with QC 0 from leader OVROHBdFTUMQKTC4
[2022-07-23T18:44:05.285Z INFO  consensus::core] I'm processor +toZ+xgVY72Amrlh processing for block B2 with round number 2 with QC 0 from leader OVROHBdFTUMQKTC4
[2022-07-23T18:44:05.285Z INFO  consensus::core] I'm voter +toZ+xgVY72Amrlh voting for block B2 with round number 2 with QC 0 from leader OVROHBdFTUMQKTC4
[2022-07-23T18:44:05.290Z INFO  consensus::core] I'm handler +toZ+xgVY72Amrlh handling for block B2 with round number 2 with QC 0 from leader OVROHBdFTUMQKTC4
[2022-07-23T18:44:05.291Z INFO  consensus::core] I'm processor +toZ+xgVY72Amrlh processing for block B2 with round number 2 with QC 0 from leader OVROHBdFTUMQKTC4
[2022-07-23T18:44:05.291Z INFO  consensus::core] I'm voter +toZ+xgVY72Amrlh voting for block B2 with round number 2 with QC 0 from leader OVROHBdFTUMQKTC4
[2022-07-23T18:44:05.291Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54434
[2022-07-23T18:44:05.301Z INFO  consensus::core] I'm handler +toZ+xgVY72Amrlh handling for block B2 with round number 2 with QC 0 from leader OVROHBdFTUMQKTC4
[2022-07-23T18:44:05.303Z INFO  consensus::core] I'm processor +toZ+xgVY72Amrlh processing for block B2 with round number 2 with QC 0 from leader OVROHBdFTUMQKTC4
[2022-07-23T18:44:05.303Z INFO  consensus::core] I'm voter +toZ+xgVY72Amrlh voting for block B2 with round number 2 with QC 0 from leader OVROHBdFTUMQKTC4
[2022-07-23T18:44:05.303Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54440
[2022-07-23T18:44:05.311Z INFO  consensus::core] I'm handler +toZ+xgVY72Amrlh handling for block B3 with round number 3 with QC 2 from leader bGLbmlzm3v3tOj3h
[2022-07-23T18:44:05.312Z INFO  consensus::core] I'm processor +toZ+xgVY72Amrlh processing for block B3 with round number 3 with QC 2 from leader bGLbmlzm3v3tOj3h
[2022-07-23T18:44:05.312Z INFO  consensus::core] I'm voter +toZ+xgVY72Amrlh voting for block B3 with round number 3 with QC 2 from leader bGLbmlzm3v3tOj3h
[2022-07-23T18:44:05.317Z INFO  consensus::core] I'm handler +toZ+xgVY72Amrlh handling for block B2 with round number 2 with QC 0 from leader OVROHBdFTUMQKTC4
[2022-07-23T18:44:05.318Z INFO  consensus::core] I'm processor +toZ+xgVY72Amrlh processing for block B2 with round number 2 with QC 0 from leader OVROHBdFTUMQKTC4
[2022-07-23T18:44:05.318Z INFO  consensus::core] I'm voter +toZ+xgVY72Amrlh voting for block B2 with round number 2 with QC 0 from leader OVROHBdFTUMQKTC4
[2022-07-23T18:44:05.326Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54446
[2022-07-23T18:44:05.327Z INFO  consensus::core] I'm handler +toZ+xgVY72Amrlh handling for block B2 with round number 2 with QC 0 from leader OVROHBdFTUMQKTC4
[2022-07-23T18:44:05.328Z INFO  consensus::core] I'm processor +toZ+xgVY72Amrlh processing for block B2 with round number 2 with QC 0 from leader OVROHBdFTUMQKTC4
[2022-07-23T18:44:05.328Z INFO  consensus::core] I'm voter +toZ+xgVY72Amrlh voting for block B2 with round number 2 with QC 0 from leader OVROHBdFTUMQKTC4
[2022-07-23T18:44:05.328Z INFO  mempool::batch_maker] Batch N1oRCYm2ywnIiytY0eh/gqFdJQeY5GLiwIy6irivU9w= contains sample tx 0
[2022-07-23T18:44:05.328Z INFO  mempool::batch_maker] Batch N1oRCYm2ywnIiytY0eh/gqFdJQeY5GLiwIy6irivU9w= contains 2560 B
[2022-07-23T18:44:05.329Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9025
[2022-07-23T18:44:05.330Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9027
[2022-07-23T18:44:05.331Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9024
[2022-07-23T18:44:05.330Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9029 (retry 0): Connection refused (os error 111)
[2022-07-23T18:44:05.331Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9026
[2022-07-23T18:44:05.332Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9022
[2022-07-23T18:44:05.334Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9021
[2022-07-23T18:44:05.336Z INFO  consensus::core] I'm handler +toZ+xgVY72Amrlh handling for block B4 with round number 4 with QC 3 from leader pR/DS/Ggw/mwCmm/
[2022-07-23T18:44:05.337Z INFO  consensus::core] I'm processor +toZ+xgVY72Amrlh processing for block B4 with round number 4 with QC 3 from leader pR/DS/Ggw/mwCmm/
[2022-07-23T18:44:05.337Z INFO  consensus::core] I'm voter +toZ+xgVY72Amrlh voting for block B4 with round number 4 with QC 3 from leader pR/DS/Ggw/mwCmm/
[2022-07-23T18:44:05.338Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9028
[2022-07-23T18:44:05.339Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9023
[2022-07-23T18:44:05.344Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54468
[2022-07-23T18:44:05.344Z INFO  consensus::core] I'm handler +toZ+xgVY72Amrlh handling for block B5 with round number 5 with QC 4 from leader pTXNuFhaix+gW9jy
[2022-07-23T18:44:05.345Z INFO  consensus::core] I'm processor +toZ+xgVY72Amrlh processing for block B5 with round number 5 with QC 4 from leader pTXNuFhaix+gW9jy
[2022-07-23T18:44:05.345Z INFO  consensus::core] I'm voter +toZ+xgVY72Amrlh voting for block B5 with round number 5 with QC 4 from leader pTXNuFhaix+gW9jy
[2022-07-23T18:44:05.347Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-23T18:44:05.353Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54490
[2022-07-23T18:44:05.361Z INFO  mempool::batch_maker] Batch NvqH2ENefkAsQVvSksoqF0STEzRefy2k77lYV8ehw8s= contains sample tx 1
[2022-07-23T18:44:05.361Z INFO  mempool::batch_maker] Batch NvqH2ENefkAsQVvSksoqF0STEzRefy2k77lYV8ehw8s= contains 2560 B
[2022-07-23T18:44:05.390Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54496
[2022-07-23T18:44:05.407Z INFO  mempool::batch_maker] Batch wrmVzVU0FVV2AFCMJ0dwj8d4Rra5IYxXFBUNf8vV4Fg= contains 1024 B
[2022-07-23T18:44:05.419Z INFO  mempool::batch_maker] Batch RihX+yx/dGmLoxdgPh6GYmyr62KOCB2TDYryBZuJGVw= contains sample tx 2
[2022-07-23T18:44:05.419Z INFO  mempool::batch_maker] Batch RihX+yx/dGmLoxdgPh6GYmyr62KOCB2TDYryBZuJGVw= contains 1536 B
[2022-07-23T18:44:05.448Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54506
[2022-07-23T18:44:05.465Z INFO  mempool::batch_maker] Batch g9vZ92tU//jbRmLQNTFhwSmQ6btiTMUC9MvSK71njTk= contains sample tx 3
[2022-07-23T18:44:05.465Z INFO  mempool::batch_maker] Batch g9vZ92tU//jbRmLQNTFhwSmQ6btiTMUC9MvSK71njTk= contains 2560 B
[2022-07-23T18:44:05.508Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54523
[2022-07-23T18:44:05.512Z INFO  mempool::batch_maker] Batch j5ob1hLXmVvWtBbB8nCoT95tPvCHR0SviA74PxbjKoI= contains sample tx 4
[2022-07-23T18:44:05.512Z INFO  mempool::batch_maker] Batch j5ob1hLXmVvWtBbB8nCoT95tPvCHR0SviA74PxbjKoI= contains 2560 B
[2022-07-23T18:44:05.541Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9029 (retry 1): Connection refused (os error 111)
[2022-07-23T18:44:05.543Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54534
[2022-07-23T18:44:05.559Z INFO  mempool::batch_maker] Batch nlU6H5FHNQsfwizBlN4rtneaWaEMs+OomElByL9Ni/k= contains sample tx 5
[2022-07-23T18:44:05.559Z INFO  mempool::batch_maker] Batch nlU6H5FHNQsfwizBlN4rtneaWaEMs+OomElByL9Ni/k= contains 2560 B
[2022-07-23T18:44:05.608Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54544
[2022-07-23T18:44:05.617Z INFO  mempool::batch_maker] Batch 2fnHu2ENT8QgTVY9xt+vjaJRhdjX2PZhAODJcwdJcUE= contains sample tx 6
[2022-07-23T18:44:05.617Z INFO  mempool::batch_maker] Batch 2fnHu2ENT8QgTVY9xt+vjaJRhdjX2PZhAODJcwdJcUE= contains 2560 B
[2022-07-23T18:44:05.656Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54559
[2022-07-23T18:44:05.662Z INFO  mempool::batch_maker] Batch uCCCnbEgnLESRH4++TaRDbgML0CuO8D0j/Z/TF6exoI= contains sample tx 7
[2022-07-23T18:44:05.662Z INFO  mempool::batch_maker] Batch uCCCnbEgnLESRH4++TaRDbgML0CuO8D0j/Z/TF6exoI= contains 2560 B
[2022-07-23T18:44:05.720Z INFO  mempool::batch_maker] Batch 9Z/3KUnWOE4QQx44GPy6KiJoWM2kEE06egkK+C+3rrs= contains sample tx 8
[2022-07-23T18:44:05.720Z INFO  mempool::batch_maker] Batch 9Z/3KUnWOE4QQx44GPy6KiJoWM2kEE06egkK+C+3rrs= contains 2560 B
[2022-07-23T18:44:05.726Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54569
[2022-07-23T18:44:05.767Z INFO  mempool::batch_maker] Batch 8Ocs7BbnxWQsfV68kLCS6XssJqMFXL4PdB0yMU7Vm9A= contains sample tx 9
[2022-07-23T18:44:05.767Z INFO  mempool::batch_maker] Batch 8Ocs7BbnxWQsfV68kLCS6XssJqMFXL4PdB0yMU7Vm9A= contains 2560 B
[2022-07-23T18:44:05.812Z INFO  mempool::batch_maker] Batch OAUBSY/yMHLxJdvkz3ZrfDc4RwzSLdX/38L9+orT678= contains sample tx 10
[2022-07-23T18:44:05.812Z INFO  mempool::batch_maker] Batch OAUBSY/yMHLxJdvkz3ZrfDc4RwzSLdX/38L9+orT678= contains 2560 B
[2022-07-23T18:44:05.867Z INFO  mempool::batch_maker] Batch lXeV8wnKSWF+o+recOejK89GeocLNQ5U7bO2alX6jTQ= contains sample tx 11
[2022-07-23T18:44:05.867Z INFO  mempool::batch_maker] Batch lXeV8wnKSWF+o+recOejK89GeocLNQ5U7bO2alX6jTQ= contains 2560 B
[2022-07-23T18:44:05.915Z INFO  mempool::batch_maker] Batch eovFlpGZIVuSU/4+76RxKRoHhpy4jp2Pm5nx2Snyel0= contains sample tx 12
[2022-07-23T18:44:05.915Z INFO  mempool::batch_maker] Batch eovFlpGZIVuSU/4+76RxKRoHhpy4jp2Pm5nx2Snyel0= contains 2560 B
[2022-07-23T18:44:05.948Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9029 (retry 2): Connection refused (os error 111)
[2022-07-23T18:44:05.967Z INFO  mempool::batch_maker] Batch umJXrfdqPVrUSTeEiVTZhulD6v24L5B/6keSPXZ1jUw= contains sample tx 13
[2022-07-23T18:44:05.967Z INFO  mempool::batch_maker] Batch umJXrfdqPVrUSTeEiVTZhulD6v24L5B/6keSPXZ1jUw= contains 2560 B
[2022-07-23T18:44:06.015Z INFO  mempool::batch_maker] Batch IXphOb1RRmDot8B12x94cvNcfmI2TTqmVXtRu9Eos4c= contains sample tx 14
[2022-07-23T18:44:06.016Z INFO  mempool::batch_maker] Batch IXphOb1RRmDot8B12x94cvNcfmI2TTqmVXtRu9Eos4c= contains 2560 B
[2022-07-23T18:44:06.060Z INFO  mempool::batch_maker] Batch MTDPAHiDad0JTWDjY2CYPRQRLPyQDLy0gCo2HASH21E= contains sample tx 15
[2022-07-23T18:44:06.060Z INFO  mempool::batch_maker] Batch MTDPAHiDad0JTWDjY2CYPRQRLPyQDLy0gCo2HASH21E= contains 2560 B
[2022-07-23T18:44:06.117Z INFO  mempool::batch_maker] Batch QfgHn6fmCZf2gm4oufesjG7BgtY6zTX5OmGzdtwt5o4= contains sample tx 16
[2022-07-23T18:44:06.117Z INFO  mempool::batch_maker] Batch QfgHn6fmCZf2gm4oufesjG7BgtY6zTX5OmGzdtwt5o4= contains 2560 B
[2022-07-23T18:44:06.174Z INFO  mempool::batch_maker] Batch hgg1vECgVo02xiAotY3kRcmdB5P55ozig20LnjrtM84= contains sample tx 17
[2022-07-23T18:44:06.174Z INFO  mempool::batch_maker] Batch hgg1vECgVo02xiAotY3kRcmdB5P55ozig20LnjrtM84= contains 2560 B
[2022-07-23T18:44:06.219Z INFO  mempool::batch_maker] Batch 2kB4pyemkAEWjyX/Qq2WzhDgRy3JItpiW0NBVFqonew= contains sample tx 18
[2022-07-23T18:44:06.219Z INFO  mempool::batch_maker] Batch 2kB4pyemkAEWjyX/Qq2WzhDgRy3JItpiW0NBVFqonew= contains 2560 B
[2022-07-23T18:44:06.266Z INFO  mempool::batch_maker] Batch mWZVPCI7kZdog+6lJ5OyrbfcVKuj3RcDVzBtLqpyUy0= contains sample tx 19
[2022-07-23T18:44:06.266Z INFO  mempool::batch_maker] Batch mWZVPCI7kZdog+6lJ5OyrbfcVKuj3RcDVzBtLqpyUy0= contains 2560 B
[2022-07-23T18:44:06.310Z INFO  mempool::batch_maker] Batch VCpJuIxmPf1g3VFSH+4Kt3XcbS/1RnsL2JIxynkNZ4w= contains sample tx 20
[2022-07-23T18:44:06.311Z INFO  mempool::batch_maker] Batch VCpJuIxmPf1g3VFSH+4Kt3XcbS/1RnsL2JIxynkNZ4w= contains 2560 B
[2022-07-23T18:44:06.348Z WARN  consensus::core] Timeout reached for round 5
[2022-07-23T18:44:06.349Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-23T18:44:06.358Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54598
[2022-07-23T18:44:06.369Z INFO  mempool::batch_maker] Batch oth//aKNB63XNbw42KaZx9X7EZ8FsuUZDwsRlj5K/T8= contains sample tx 21
[2022-07-23T18:44:06.369Z INFO  mempool::batch_maker] Batch oth//aKNB63XNbw42KaZx9X7EZ8FsuUZDwsRlj5K/T8= contains 2560 B
[2022-07-23T18:44:06.412Z INFO  mempool::batch_maker] Batch R2hFkPm3RD5YPxbzHHyQmaCsv69H14P+bP7O1tuJdJ8= contains sample tx 22
[2022-07-23T18:44:06.412Z INFO  mempool::batch_maker] Batch R2hFkPm3RD5YPxbzHHyQmaCsv69H14P+bP7O1tuJdJ8= contains 2560 B
[2022-07-23T18:44:06.459Z INFO  mempool::batch_maker] Batch QmOiXkUBDaAROyKehKKYqDSoDV63GPY/eXv7sEkqhbk= contains sample tx 23
[2022-07-23T18:44:06.459Z INFO  mempool::batch_maker] Batch QmOiXkUBDaAROyKehKKYqDSoDV63GPY/eXv7sEkqhbk= contains 2560 B
[2022-07-23T18:44:06.513Z INFO  mempool::batch_maker] Batch mcRhy8NbTEsXzzyKSWuKgOkRPj0osFDDd+VmXdPasJU= contains sample tx 24
[2022-07-23T18:44:06.513Z INFO  mempool::batch_maker] Batch mcRhy8NbTEsXzzyKSWuKgOkRPj0osFDDd+VmXdPasJU= contains 2560 B
[2022-07-23T18:44:06.558Z INFO  mempool::batch_maker] Batch JCQqOTusk7hFLw5na/OaBq2mBBz41bPYZ/N107PNuvo= contains sample tx 25
[2022-07-23T18:44:06.559Z INFO  mempool::batch_maker] Batch JCQqOTusk7hFLw5na/OaBq2mBBz41bPYZ/N107PNuvo= contains 2560 B
[2022-07-23T18:44:06.641Z INFO  mempool::batch_maker] Batch DrfwhWf+F2tvu/5B0i4DsvbiFnk3tUiN4PNlWwbrL+Y= contains sample tx 26
[2022-07-23T18:44:06.641Z INFO  mempool::batch_maker] Batch DrfwhWf+F2tvu/5B0i4DsvbiFnk3tUiN4PNlWwbrL+Y= contains 2560 B
[2022-07-23T18:44:06.665Z INFO  mempool::batch_maker] Batch qEmNiRbuMDBT9QZfafHer/e+YK41BcQC3rrfGTD1AP8= contains sample tx 27
[2022-07-23T18:44:06.665Z INFO  mempool::batch_maker] Batch qEmNiRbuMDBT9QZfafHer/e+YK41BcQC3rrfGTD1AP8= contains 2560 B
[2022-07-23T18:44:06.713Z INFO  mempool::batch_maker] Batch 7+ezdLEcFYe0mG+6aVzsM9hNHaG9Pz5zEm8R94aiUTY= contains sample tx 28
[2022-07-23T18:44:06.713Z INFO  mempool::batch_maker] Batch 7+ezdLEcFYe0mG+6aVzsM9hNHaG9Pz5zEm8R94aiUTY= contains 2560 B
[2022-07-23T18:44:06.752Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9029 (retry 3): Connection refused (os error 111)
[2022-07-23T18:44:06.759Z INFO  mempool::batch_maker] Batch 2C6k9+FNpSrcGV5T/1OQ+We7MaxM/9fT9EhzOR7eH/Q= contains sample tx 29
[2022-07-23T18:44:06.759Z INFO  mempool::batch_maker] Batch 2C6k9+FNpSrcGV5T/1OQ+We7MaxM/9fT9EhzOR7eH/Q= contains 2560 B
[2022-07-23T18:44:06.818Z INFO  mempool::batch_maker] Batch JWlHGEzvDO/INhaAbhVvMzfdN9lLXG7kLEdy1j0zYLo= contains sample tx 30
[2022-07-23T18:44:06.818Z INFO  mempool::batch_maker] Batch JWlHGEzvDO/INhaAbhVvMzfdN9lLXG7kLEdy1j0zYLo= contains 2560 B
[2022-07-23T18:44:06.864Z INFO  mempool::batch_maker] Batch fMMg1JGpPdOPiuQuDO1CATGj0AVY8mr5zCddULY7ODM= contains sample tx 31
[2022-07-23T18:44:06.864Z INFO  mempool::batch_maker] Batch fMMg1JGpPdOPiuQuDO1CATGj0AVY8mr5zCddULY7ODM= contains 2560 B
[2022-07-23T18:44:06.907Z INFO  mempool::batch_maker] Batch 5dCm4eX5Wi5s3GhNu+YkW/uy0BMUZpVoGB7vnhUI78Q= contains sample tx 32
[2022-07-23T18:44:06.907Z INFO  mempool::batch_maker] Batch 5dCm4eX5Wi5s3GhNu+YkW/uy0BMUZpVoGB7vnhUI78Q= contains 2560 B
[2022-07-23T18:44:06.976Z INFO  mempool::batch_maker] Batch 6ekD8nVP0kCMFgTg/7VtgaV1x0hXEiiftkjgq2usjZk= contains sample tx 33
