[2022-07-24T09:41:52.149Z INFO  client] Node address: 127.0.0.1:9015
[2022-07-24T09:41:52.150Z INFO  client] Transactions size: 512 B
[2022-07-24T09:41:52.150Z INFO  client] Transactions rate: 112 tx/s
[2022-07-24T09:41:52.150Z INFO  client] Waiting for all nodes to be online...
[2022-07-24T09:41:52.150Z INFO  client] Waiting for all nodes to be synchronized...
[2022-07-24T09:41:54.155Z INFO  client] Start sending transactions
[2022-07-24T09:41:54.157Z INFO  client] Sending sample transaction 0
[2022-07-24T09:41:54.207Z INFO  client] Sending sample transaction 1
[2022-07-24T09:41:54.259Z INFO  client] Sending sample transaction 2
[2022-07-24T09:41:54.310Z INFO  client] Sending sample transaction 3
[2022-07-24T09:41:54.362Z INFO  client] Sending sample transaction 4
[2022-07-24T09:41:54.406Z INFO  client] Sending sample transaction 5
[2022-07-24T09:41:54.457Z INFO  client] Sending sample transaction 6
[2022-07-24T09:41:54.508Z INFO  client] Sending sample transaction 7
[2022-07-24T09:41:54.561Z INFO  client] Sending sample transaction 8
[2022-07-24T09:41:54.609Z INFO  client] Sending sample transaction 9
[2022-07-24T09:41:54.656Z INFO  client] Sending sample transaction 10
[2022-07-24T09:41:54.719Z INFO  client] Sending sample transaction 11
[2022-07-24T09:41:54.757Z INFO  client] Sending sample transaction 12
[2022-07-24T09:41:54.807Z INFO  client] Sending sample transaction 13
[2022-07-24T09:41:54.857Z INFO  client] Sending sample transaction 14
[2022-07-24T09:41:54.907Z INFO  client] Sending sample transaction 15
[2022-07-24T09:41:54.996Z INFO  client] Sending sample transaction 16
[2022-07-24T09:41:55.058Z INFO  client] Sending sample transaction 17
[2022-07-24T09:41:55.065Z INFO  client] Sending sample transaction 18
[2022-07-24T09:41:55.112Z INFO  client] Sending sample transaction 19
[2022-07-24T09:41:55.157Z INFO  client] Sending sample transaction 20
[2022-07-24T09:41:55.207Z INFO  client] Sending sample transaction 21
[2022-07-24T09:41:55.257Z INFO  client] Sending sample transaction 22
[2022-07-24T09:41:55.307Z INFO  client] Sending sample transaction 23
[2022-07-24T09:41:55.361Z INFO  client] Sending sample transaction 24
[2022-07-24T09:41:55.406Z INFO  client] Sending sample transaction 25
[2022-07-24T09:41:55.456Z INFO  client] Sending sample transaction 26
[2022-07-24T09:41:55.508Z INFO  client] Sending sample transaction 27
[2022-07-24T09:41:55.557Z INFO  client] Sending sample transaction 28
[2022-07-24T09:41:55.607Z INFO  client] Sending sample transaction 29
[2022-07-24T09:41:55.656Z INFO  client] Sending sample transaction 30
[2022-07-24T09:41:55.707Z INFO  client] Sending sample transaction 31
[2022-07-24T09:41:55.757Z INFO  client] Sending sample transaction 32
[2022-07-24T09:41:55.807Z INFO  client] Sending sample transaction 33
[2022-07-24T09:41:55.867Z INFO  client] Sending sample transaction 34
[2022-07-24T09:41:55.909Z INFO  client] Sending sample transaction 35
[2022-07-24T09:41:55.961Z INFO  client] Sending sample transaction 36
[2022-07-24T09:41:56.019Z INFO  client] Sending sample transaction 37
[2022-07-24T09:41:56.059Z INFO  client] Sending sample transaction 38
[2022-07-24T09:41:56.122Z INFO  client] Sending sample transaction 39
[2022-07-24T09:41:56.165Z INFO  client] Sending sample transaction 40
[2022-07-24T09:41:56.207Z INFO  client] Sending sample transaction 41
[2022-07-24T09:41:56.257Z INFO  client] Sending sample transaction 42
[2022-07-24T09:41:56.307Z INFO  client] Sending sample transaction 43
[2022-07-24T09:41:56.366Z INFO  client] Sending sample transaction 44
[2022-07-24T09:41:56.434Z INFO  client] Sending sample transaction 45
[2022-07-24T09:41:56.457Z INFO  client] Sending sample transaction 46
[2022-07-24T09:41:56.506Z INFO  client] Sending sample transaction 47
[2022-07-24T09:41:56.560Z INFO  client] Sending sample transaction 48
[2022-07-24T09:41:56.608Z INFO  client] Sending sample transaction 49
[2022-07-24T09:41:56.688Z INFO  client] Sending sample transaction 50
[2022-07-24T09:41:56.734Z INFO  client] Sending sample transaction 51
[2022-07-24T09:41:56.775Z INFO  client] Sending sample transaction 52
[2022-07-24T09:41:56.813Z INFO  client] Sending sample transaction 53
[2022-07-24T09:41:56.862Z INFO  client] Sending sample transaction 54
[2022-07-24T09:41:56.918Z INFO  client] Sending sample transaction 55
[2022-07-24T09:41:56.957Z INFO  client] Sending sample transaction 56
[2022-07-24T09:41:57.019Z INFO  client] Sending sample transaction 57
[2022-07-24T09:41:57.058Z INFO  client] Sending sample transaction 58
[2022-07-24T09:41:57.115Z INFO  client] Sending sample transaction 59
[2022-07-24T09:41:57.156Z INFO  client] Sending sample transaction 60
[2022-07-24T09:41:57.228Z INFO  client] Sending sample transaction 61
[2022-07-24T09:41:57.259Z INFO  client] Sending sample transaction 62
[2022-07-24T09:41:57.307Z INFO  client] Sending sample transaction 63
[2022-07-24T09:41:57.358Z INFO  client] Sending sample transaction 64
[2022-07-24T09:41:57.408Z INFO  client] Sending sample transaction 65
[2022-07-24T09:41:57.458Z INFO  client] Sending sample transaction 66
[2022-07-24T09:41:57.508Z INFO  client] Sending sample transaction 67
[2022-07-24T09:41:57.556Z INFO  client] Sending sample transaction 68
[2022-07-24T09:41:57.611Z INFO  client] Sending sample transaction 69
[2022-07-24T09:41:57.664Z INFO  client] Sending sample transaction 70
[2022-07-24T09:41:57.711Z INFO  client] Sending sample transaction 71
[2022-07-24T09:41:57.764Z INFO  client] Sending sample transaction 72
[2022-07-24T09:41:57.848Z INFO  client] Sending sample transaction 73
[2022-07-24T09:41:57.858Z INFO  client] Sending sample transaction 74
[2022-07-24T09:41:57.941Z INFO  client] Sending sample transaction 75
[2022-07-24T09:41:57.960Z INFO  client] Sending sample transaction 76
[2022-07-24T09:41:58.015Z INFO  client] Sending sample transaction 77
[2022-07-24T09:41:58.056Z INFO  client] Sending sample transaction 78
[2022-07-24T09:41:58.107Z INFO  client] Sending sample transaction 79
[2022-07-24T09:41:58.181Z INFO  client] Sending sample transaction 80
[2022-07-24T09:41:58.248Z INFO  client] Sending sample transaction 81
[2022-07-24T09:41:58.262Z INFO  client] Sending sample transaction 82
[2022-07-24T09:41:58.323Z INFO  client] Sending sample transaction 83
[2022-07-24T09:41:58.385Z INFO  client] Sending sample transaction 84
[2022-07-24T09:41:58.415Z INFO  client] Sending sample transaction 85
[2022-07-24T09:41:58.456Z INFO  client] Sending sample transaction 86
[2022-07-24T09:41:58.507Z INFO  client] Sending sample transaction 87
[2022-07-24T09:41:58.557Z INFO  client] Sending sample transaction 88
[2022-07-24T09:41:58.607Z INFO  client] Sending sample transaction 89
[2022-07-24T09:41:58.656Z INFO  client] Sending sample transaction 90
[2022-07-24T09:41:58.707Z INFO  client] Sending sample transaction 91
[2022-07-24T09:41:58.756Z INFO  client] Sending sample transaction 92
[2022-07-24T09:41:58.806Z INFO  client] Sending sample transaction 93
[2022-07-24T09:41:58.856Z INFO  client] Sending sample transaction 94
[2022-07-24T09:41:58.906Z INFO  client] Sending sample transaction 95
[2022-07-24T09:41:58.956Z INFO  client] Sending sample transaction 96
[2022-07-24T09:41:59.007Z INFO  client] Sending sample transaction 97
[2022-07-24T09:41:59.057Z INFO  client] Sending sample transaction 98
[2022-07-24T09:41:59.107Z INFO  client] Sending sample transaction 99
[2022-07-24T09:41:59.156Z INFO  client] Sending sample transaction 100
[2022-07-24T09:41:59.208Z INFO  client] Sending sample transaction 101
[2022-07-24T09:41:59.257Z INFO  client] Sending sample transaction 102
[2022-07-24T09:41:59.307Z INFO  client] Sending sample transaction 103
[2022-07-24T09:41:59.356Z INFO  client] Sending sample transaction 104
[2022-07-24T09:41:59.407Z INFO  client] Sending sample transaction 105
[2022-07-24T09:41:59.456Z INFO  client] Sending sample transaction 106
[2022-07-24T09:41:59.507Z INFO  client] Sending sample transaction 107
[2022-07-24T09:41:59.595Z INFO  client] Sending sample transaction 108
[2022-07-24T09:41:59.623Z INFO  client] Sending sample transaction 109
[2022-07-24T09:41:59.656Z INFO  client] Sending sample transaction 110
[2022-07-24T09:41:59.707Z INFO  client] Sending sample transaction 111
[2022-07-24T09:41:59.757Z INFO  client] Sending sample transaction 112
[2022-07-24T09:41:59.807Z INFO  client] Sending sample transaction 113
[2022-07-24T09:41:59.856Z INFO  client] Sending sample transaction 114
[2022-07-24T09:41:59.907Z INFO  client] Sending sample transaction 115
[2022-07-24T09:41:59.956Z INFO  client] Sending sample transaction 116
[2022-07-24T09:42:00.006Z INFO  client] Sending sample transaction 117
[2022-07-24T09:42:00.057Z INFO  client] Sending sample transaction 118
[2022-07-24T09:42:00.106Z INFO  client] Sending sample transaction 119
[2022-07-24T09:42:00.156Z INFO  client] Sending sample transaction 120
[2022-07-24T09:42:00.206Z INFO  client] Sending sample transaction 121
[2022-07-24T09:42:00.257Z INFO  client] Sending sample transaction 122
[2022-07-24T09:42:00.306Z INFO  client] Sending sample transaction 123
[2022-07-24T09:42:00.356Z INFO  client] Sending sample transaction 124
[2022-07-24T09:42:00.406Z INFO  client] Sending sample transaction 125
[2022-07-24T09:42:00.457Z INFO  client] Sending sample transaction 126
[2022-07-24T09:42:00.506Z INFO  client] Sending sample transaction 127
[2022-07-24T09:42:00.557Z INFO  client] Sending sample transaction 128
[2022-07-24T09:42:00.606Z INFO  client] Sending sample transaction 129
[2022-07-24T09:42:00.657Z INFO  client] Sending sample transaction 130
[2022-07-24T09:42:00.706Z INFO  client] Sending sample transaction 131
[2022-07-24T09:42:00.757Z INFO  client] Sending sample transaction 132
[2022-07-24T09:42:00.806Z INFO  client] Sending sample transaction 133
[2022-07-24T09:42:00.858Z INFO  client] Sending sample transaction 134
[2022-07-24T09:42:00.906Z INFO  client] Sending sample transaction 135
[2022-07-24T09:42:00.957Z INFO  client] Sending sample transaction 136
[2022-07-24T09:42:01.006Z INFO  client] Sending sample transaction 137
[2022-07-24T09:42:01.056Z INFO  client] Sending sample transaction 138
[2022-07-24T09:42:01.107Z INFO  client] Sending sample transaction 139
[2022-07-24T09:42:01.156Z INFO  client] Sending sample transaction 140
[2022-07-24T09:42:01.207Z INFO  client] Sending sample transaction 141
[2022-07-24T09:42:01.256Z INFO  client] Sending sample transaction 142
[2022-07-24T09:42:01.306Z INFO  client] Sending sample transaction 143
[2022-07-24T09:42:01.356Z INFO  client] Sending sample transaction 144
[2022-07-24T09:42:01.406Z INFO  client] Sending sample transaction 145
[2022-07-24T09:42:01.456Z INFO  client] Sending sample transaction 146
[2022-07-24T09:42:01.506Z INFO  client] Sending sample transaction 147
[2022-07-24T09:42:01.557Z INFO  client] Sending sample transaction 148
[2022-07-24T09:42:01.606Z INFO  client] Sending sample transaction 149
[2022-07-24T09:42:01.656Z INFO  client] Sending sample transaction 150
[2022-07-24T09:42:01.707Z INFO  client] Sending sample transaction 151
[2022-07-24T09:42:01.777Z INFO  client] Sending sample transaction 152
[2022-07-24T09:42:01.814Z INFO  client] Sending sample transaction 153
[2022-07-24T09:42:01.858Z INFO  client] Sending sample transaction 154
[2022-07-24T09:42:01.906Z INFO  client] Sending sample transaction 155
[2022-07-24T09:42:01.956Z INFO  client] Sending sample transaction 156
[2022-07-24T09:42:02.007Z INFO  client] Sending sample transaction 157
[2022-07-24T09:42:02.056Z INFO  client] Sending sample transaction 158
[2022-07-24T09:42:02.107Z INFO  client] Sending sample transaction 159
[2022-07-24T09:42:02.156Z INFO  client] Sending sample transaction 160
[2022-07-24T09:42:02.206Z INFO  client] Sending sample transaction 161
[2022-07-24T09:42:02.257Z INFO  client] Sending sample transaction 162
