[2022-07-17T10:46:47.574Z INFO  client] Node address: 127.0.0.1:9013
[2022-07-17T10:46:47.575Z INFO  client] Transactions size: 512 B
[2022-07-17T10:46:47.575Z INFO  client] Transactions rate: 112 tx/s
[2022-07-17T10:46:47.575Z INFO  client] Waiting for all nodes to be online...
[2022-07-17T10:46:47.575Z INFO  client] Waiting for all nodes to be synchronized...
[2022-07-17T10:46:49.577Z INFO  client] Start sending transactions
[2022-07-17T10:46:49.579Z INFO  client] Sending sample transaction 0
[2022-07-17T10:46:49.629Z INFO  client] Sending sample transaction 1
[2022-07-17T10:46:49.679Z INFO  client] Sending sample transaction 2
[2022-07-17T10:46:49.730Z INFO  client] Sending sample transaction 3
[2022-07-17T10:46:49.780Z INFO  client] Sending sample transaction 4
[2022-07-17T10:46:49.830Z INFO  client] Sending sample transaction 5
[2022-07-17T10:46:49.879Z INFO  client] Sending sample transaction 6
[2022-07-17T10:46:49.929Z INFO  client] Sending sample transaction 7
[2022-07-17T10:46:49.983Z INFO  client] Sending sample transaction 8
[2022-07-17T10:46:50.038Z INFO  client] Sending sample transaction 9
[2022-07-17T10:46:50.079Z INFO  client] Sending sample transaction 10
[2022-07-17T10:46:50.129Z INFO  client] Sending sample transaction 11
[2022-07-17T10:46:50.179Z INFO  client] Sending sample transaction 12
[2022-07-17T10:46:50.229Z INFO  client] Sending sample transaction 13
[2022-07-17T10:46:50.285Z INFO  client] Sending sample transaction 14
[2022-07-17T10:46:50.340Z INFO  client] Sending sample transaction 15
[2022-07-17T10:46:50.379Z INFO  client] Sending sample transaction 16
[2022-07-17T10:46:50.430Z INFO  client] Sending sample transaction 17
[2022-07-17T10:46:50.479Z INFO  client] Sending sample transaction 18
[2022-07-17T10:46:50.530Z INFO  client] Sending sample transaction 19
[2022-07-17T10:46:50.579Z INFO  client] Sending sample transaction 20
[2022-07-17T10:46:50.634Z INFO  client] Sending sample transaction 21
[2022-07-17T10:46:50.694Z INFO  client] Sending sample transaction 22
[2022-07-17T10:46:50.732Z INFO  client] Sending sample transaction 23
[2022-07-17T10:46:50.780Z INFO  client] Sending sample transaction 24
[2022-07-17T10:46:50.829Z INFO  client] Sending sample transaction 25
[2022-07-17T10:46:50.879Z INFO  client] Sending sample transaction 26
[2022-07-17T10:46:50.930Z INFO  client] Sending sample transaction 27
[2022-07-17T10:46:50.980Z INFO  client] Sending sample transaction 28
[2022-07-17T10:46:51.029Z INFO  client] Sending sample transaction 29
[2022-07-17T10:46:51.079Z INFO  client] Sending sample transaction 30
[2022-07-17T10:46:51.129Z INFO  client] Sending sample transaction 31
[2022-07-17T10:46:51.180Z INFO  client] Sending sample transaction 32
[2022-07-17T10:46:51.230Z INFO  client] Sending sample transaction 33
[2022-07-17T10:46:51.279Z INFO  client] Sending sample transaction 34
[2022-07-17T10:46:51.334Z INFO  client] Sending sample transaction 35
[2022-07-17T10:46:51.400Z INFO  client] Sending sample transaction 36
