[2022-07-23T16:22:28.710Z INFO  client] Node address: 127.0.0.1:9017
[2022-07-23T16:22:28.711Z INFO  client] Transactions size: 512 B
[2022-07-23T16:22:28.711Z INFO  client] Transactions rate: 112 tx/s
[2022-07-23T16:22:28.711Z INFO  client] Waiting for all nodes to be online...
[2022-07-23T16:22:28.711Z INFO  client] Waiting for all nodes to be synchronized...
[2022-07-23T16:22:30.715Z INFO  client] Start sending transactions
[2022-07-23T16:22:30.715Z INFO  client] Sending sample transaction 0
[2022-07-23T16:22:30.768Z INFO  client] Sending sample transaction 1
[2022-07-23T16:22:30.819Z INFO  client] Sending sample transaction 2
[2022-07-23T16:22:30.867Z INFO  client] Sending sample transaction 3
[2022-07-23T16:22:30.917Z INFO  client] Sending sample transaction 4
[2022-07-23T16:22:30.967Z INFO  client] Sending sample transaction 5
[2022-07-23T16:22:31.017Z INFO  client] Sending sample transaction 6
[2022-07-23T16:22:31.066Z INFO  client] Sending sample transaction 7
[2022-07-23T16:22:31.118Z INFO  client] Sending sample transaction 8
[2022-07-23T16:22:31.167Z INFO  client] Sending sample transaction 9
[2022-07-23T16:22:31.217Z INFO  client] Sending sample transaction 10
[2022-07-23T16:22:31.266Z INFO  client] Sending sample transaction 11
[2022-07-23T16:22:31.316Z INFO  client] Sending sample transaction 12
[2022-07-23T16:22:31.367Z INFO  client] Sending sample transaction 13
[2022-07-23T16:22:31.418Z INFO  client] Sending sample transaction 14
[2022-07-23T16:22:31.468Z INFO  client] Sending sample transaction 15
[2022-07-23T16:22:31.517Z INFO  client] Sending sample transaction 16
[2022-07-23T16:22:31.567Z INFO  client] Sending sample transaction 17
[2022-07-23T16:22:31.617Z INFO  client] Sending sample transaction 18
[2022-07-23T16:22:31.666Z INFO  client] Sending sample transaction 19
[2022-07-23T16:22:31.716Z INFO  client] Sending sample transaction 20
[2022-07-23T16:22:31.768Z INFO  client] Sending sample transaction 21
[2022-07-23T16:22:31.817Z INFO  client] Sending sample transaction 22
[2022-07-23T16:22:31.867Z INFO  client] Sending sample transaction 23
[2022-07-23T16:22:31.917Z INFO  client] Sending sample transaction 24
[2022-07-23T16:22:31.966Z INFO  client] Sending sample transaction 25
[2022-07-23T16:22:32.017Z INFO  client] Sending sample transaction 26
[2022-07-23T16:22:32.067Z INFO  client] Sending sample transaction 27
