[2022-07-23T18:30:42.688Z INFO  mempool::config] Garbage collection depth set to 50 rounds
[2022-07-23T18:30:42.689Z INFO  mempool::config] Sync retry delay set to 5000 ms
[2022-07-23T18:30:42.689Z INFO  mempool::config] Sync retry nodes set to 3 nodes
[2022-07-23T18:30:42.689Z INFO  mempool::config] Batch size set to 15000 B
[2022-07-23T18:30:42.689Z INFO  mempool::config] Max batch delay set to 10 ms
[2022-07-23T18:30:42.689Z INFO  mempool::mempool] Mempool listening to client transactions on 0.0.0.0:9017
[2022-07-23T18:30:42.689Z INFO  mempool::mempool] Mempool listening to mempool messages on 0.0.0.0:9027
[2022-07-23T18:30:42.689Z INFO  mempool::mempool] Mempool successfully booted on 127.0.0.1
[2022-07-23T18:30:42.689Z INFO  consensus::config] Timeout delay set to 1000 rounds
[2022-07-23T18:30:42.689Z INFO  consensus::config] Sync retry delay set to 10000 ms
[2022-07-23T18:30:42.689Z INFO  consensus::consensus] Node YHQ0+wnTrVi8pem7 listening to consensus messages on 0.0.0.0:9007
[2022-07-23T18:30:42.689Z INFO  node::node] Node YHQ0+wnTrVi8pem7 successfully booted
[2022-07-23T18:30:42.689Z INFO  consensus::core] I am voter YHQ0+wnTrVi8pem7 with nanos 600
[2022-07-23T18:30:42.736Z INFO  network::receiver] Incoming connection established with 127.0.0.1:51847
[2022-07-23T18:30:42.736Z INFO  consensus::core] I'm handler YHQ0+wnTrVi8pem7 handling for block B1 with round number 1 with QC 0 from leader KnKGHgLi9bUUtB24
[2022-07-23T18:30:42.737Z INFO  consensus::core] I'm processor YHQ0+wnTrVi8pem7 processing for block B1 with round number 1 with QC 0 from leader KnKGHgLi9bUUtB24
[2022-07-23T18:30:42.737Z INFO  consensus::core] I'm voter YHQ0+wnTrVi8pem7 voting for block B1 with round number 1 with QC 0 from leader KnKGHgLi9bUUtB24
[2022-07-23T18:30:42.737Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9006
[2022-07-23T18:30:43.171Z INFO  network::receiver] Incoming connection established with 127.0.0.1:51857
[2022-07-23T18:30:43.280Z INFO  network::receiver] Incoming connection established with 127.0.0.1:51871
[2022-07-23T18:30:43.378Z INFO  network::receiver] Incoming connection established with 127.0.0.1:51875
[2022-07-23T18:30:43.378Z INFO  network::receiver] Incoming connection established with 127.0.0.1:51883
[2022-07-23T18:30:43.504Z INFO  network::receiver] Incoming connection established with 127.0.0.1:51894
[2022-07-23T18:30:43.631Z INFO  network::receiver] Incoming connection established with 127.0.0.1:51911
[2022-07-23T18:30:43.632Z INFO  network::receiver] Incoming connection established with 127.0.0.1:51915
[2022-07-23T18:30:43.646Z INFO  network::receiver] Incoming connection established with 127.0.0.1:51925
[2022-07-23T18:30:43.646Z INFO  network::receiver] Incoming connection established with 127.0.0.1:51935
[2022-07-23T18:30:43.666Z INFO  network::receiver] Incoming connection established with 127.0.0.1:51943
[2022-07-23T18:30:43.674Z INFO  network::receiver] Incoming connection established with 127.0.0.1:51952
[2022-07-23T18:30:43.675Z INFO  consensus::core] I'm handler YHQ0+wnTrVi8pem7 handling for block B2 with round number 2 with QC 0 from leader Sngw5EtAmI/ZSgdI
[2022-07-23T18:30:43.677Z INFO  consensus::core] I'm processor YHQ0+wnTrVi8pem7 processing for block B2 with round number 2 with QC 0 from leader Sngw5EtAmI/ZSgdI
[2022-07-23T18:30:43.677Z INFO  consensus::core] I'm voter YHQ0+wnTrVi8pem7 voting for block B2 with round number 2 with QC 0 from leader Sngw5EtAmI/ZSgdI
[2022-07-23T18:30:43.679Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9004
[2022-07-23T18:30:43.679Z INFO  consensus::core] I'm handler YHQ0+wnTrVi8pem7 handling for block B2 with round number 2 with QC 0 from leader Sngw5EtAmI/ZSgdI
[2022-07-23T18:30:43.681Z INFO  consensus::core] I'm processor YHQ0+wnTrVi8pem7 processing for block B2 with round number 2 with QC 0 from leader Sngw5EtAmI/ZSgdI
[2022-07-23T18:30:43.681Z INFO  consensus::core] I'm voter YHQ0+wnTrVi8pem7 voting for block B2 with round number 2 with QC 0 from leader Sngw5EtAmI/ZSgdI
[2022-07-23T18:30:43.788Z INFO  network::receiver] Incoming connection established with 127.0.0.1:51962
[2022-07-23T18:30:43.788Z INFO  consensus::core] I'm handler YHQ0+wnTrVi8pem7 handling for block B3 with round number 3 with QC 2 from leader VOb/FIzOEYSealO7
[2022-07-23T18:30:43.790Z INFO  consensus::core] I'm processor YHQ0+wnTrVi8pem7 processing for block B3 with round number 3 with QC 2 from leader VOb/FIzOEYSealO7
[2022-07-23T18:30:43.790Z INFO  consensus::core] I'm voter YHQ0+wnTrVi8pem7 voting for block B3 with round number 3 with QC 2 from leader VOb/FIzOEYSealO7
[2022-07-23T18:30:43.799Z INFO  network::receiver] Incoming connection established with 127.0.0.1:51973
[2022-07-23T18:30:43.799Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9008
[2022-07-23T18:30:43.807Z INFO  network::receiver] Incoming connection established with 127.0.0.1:51982
[2022-07-23T18:30:43.808Z INFO  consensus::core] I'm handler YHQ0+wnTrVi8pem7 handling for block B3 with round number 3 with QC 2 from leader VOb/FIzOEYSealO7
[2022-07-23T18:30:43.810Z INFO  consensus::core] I'm processor YHQ0+wnTrVi8pem7 processing for block B3 with round number 3 with QC 2 from leader VOb/FIzOEYSealO7
