[2022-07-24T10:37:25.684Z INFO  client] Node address: 127.0.0.1:9012
[2022-07-24T10:37:25.685Z INFO  client] Transactions size: 512 B
[2022-07-24T10:37:25.685Z INFO  client] Transactions rate: 112 tx/s
[2022-07-24T10:37:25.685Z INFO  client] Waiting for all nodes to be online...
[2022-07-24T10:37:25.685Z INFO  client] Waiting for all nodes to be synchronized...
[2022-07-24T10:37:27.689Z INFO  client] Start sending transactions
[2022-07-24T10:37:27.690Z INFO  client] Sending sample transaction 0
[2022-07-24T10:37:27.741Z INFO  client] Sending sample transaction 1
[2022-07-24T10:37:27.796Z INFO  client] Sending sample transaction 2
[2022-07-24T10:37:27.841Z INFO  client] Sending sample transaction 3
[2022-07-24T10:37:27.891Z INFO  client] Sending sample transaction 4
[2022-07-24T10:37:27.941Z INFO  client] Sending sample transaction 5
[2022-07-24T10:37:27.990Z INFO  client] Sending sample transaction 6
[2022-07-24T10:37:28.042Z INFO  client] Sending sample transaction 7
[2022-07-24T10:37:28.091Z INFO  client] Sending sample transaction 8
[2022-07-24T10:37:28.221Z INFO  client] Sending sample transaction 9
[2022-07-24T10:37:28.250Z INFO  client] Sending sample transaction 10
[2022-07-24T10:37:28.265Z INFO  client] Sending sample transaction 11
[2022-07-24T10:37:28.293Z INFO  client] Sending sample transaction 12
[2022-07-24T10:37:28.342Z INFO  client] Sending sample transaction 13
[2022-07-24T10:37:28.403Z INFO  client] Sending sample transaction 14
[2022-07-24T10:37:28.447Z INFO  client] Sending sample transaction 15
[2022-07-24T10:37:28.492Z INFO  client] Sending sample transaction 16
[2022-07-24T10:37:28.541Z INFO  client] Sending sample transaction 17
[2022-07-24T10:37:28.591Z INFO  client] Sending sample transaction 18
[2022-07-24T10:37:28.642Z INFO  client] Sending sample transaction 19
[2022-07-24T10:37:28.694Z INFO  client] Sending sample transaction 20
[2022-07-24T10:37:28.742Z INFO  client] Sending sample transaction 21
[2022-07-24T10:37:28.806Z INFO  client] Sending sample transaction 22
[2022-07-24T10:37:28.842Z INFO  client] Sending sample transaction 23
[2022-07-24T10:37:28.893Z INFO  client] Sending sample transaction 24
[2022-07-24T10:37:28.944Z INFO  client] Sending sample transaction 25
[2022-07-24T10:37:28.991Z INFO  client] Sending sample transaction 26
[2022-07-24T10:37:29.041Z INFO  client] Sending sample transaction 27
[2022-07-24T10:37:29.091Z INFO  client] Sending sample transaction 28
[2022-07-24T10:37:29.141Z INFO  client] Sending sample transaction 29
[2022-07-24T10:37:29.191Z INFO  client] Sending sample transaction 30
[2022-07-24T10:37:29.241Z INFO  client] Sending sample transaction 31
[2022-07-24T10:37:29.291Z INFO  client] Sending sample transaction 32
[2022-07-24T10:37:29.341Z INFO  client] Sending sample transaction 33
[2022-07-24T10:37:29.391Z INFO  client] Sending sample transaction 34
[2022-07-24T10:37:29.444Z INFO  client] Sending sample transaction 35
[2022-07-24T10:37:29.491Z INFO  client] Sending sample transaction 36
[2022-07-24T10:37:29.561Z INFO  client] Sending sample transaction 37
[2022-07-24T10:37:29.651Z INFO  client] Sending sample transaction 38
[2022-07-24T10:37:29.664Z INFO  client] Sending sample transaction 39
[2022-07-24T10:37:29.696Z INFO  client] Sending sample transaction 40
[2022-07-24T10:37:29.749Z INFO  client] Sending sample transaction 41
[2022-07-24T10:37:29.790Z INFO  client] Sending sample transaction 42
[2022-07-24T10:37:29.877Z INFO  client] Sending sample transaction 43
[2022-07-24T10:37:29.898Z INFO  client] Sending sample transaction 44
[2022-07-24T10:37:29.956Z INFO  client] Sending sample transaction 45
[2022-07-24T10:37:29.992Z INFO  client] Sending sample transaction 46
[2022-07-24T10:37:30.040Z INFO  client] Sending sample transaction 47
[2022-07-24T10:37:30.091Z INFO  client] Sending sample transaction 48
[2022-07-24T10:37:30.142Z INFO  client] Sending sample transaction 49
[2022-07-24T10:37:30.191Z INFO  client] Sending sample transaction 50
[2022-07-24T10:37:30.241Z INFO  client] Sending sample transaction 51
[2022-07-24T10:37:30.292Z INFO  client] Sending sample transaction 52
[2022-07-24T10:37:30.342Z INFO  client] Sending sample transaction 53
[2022-07-24T10:37:30.391Z INFO  client] Sending sample transaction 54
[2022-07-24T10:37:30.441Z INFO  client] Sending sample transaction 55
[2022-07-24T10:37:30.491Z INFO  client] Sending sample transaction 56
[2022-07-24T10:37:30.541Z INFO  client] Sending sample transaction 57
[2022-07-24T10:37:30.591Z INFO  client] Sending sample transaction 58
[2022-07-24T10:37:30.643Z INFO  client] Sending sample transaction 59
[2022-07-24T10:37:30.691Z INFO  client] Sending sample transaction 60
[2022-07-24T10:37:30.741Z INFO  client] Sending sample transaction 61
[2022-07-24T10:37:30.790Z INFO  client] Sending sample transaction 62
[2022-07-24T10:37:30.841Z INFO  client] Sending sample transaction 63
[2022-07-24T10:37:30.890Z INFO  client] Sending sample transaction 64
[2022-07-24T10:37:30.971Z INFO  client] Sending sample transaction 65
[2022-07-24T10:37:30.994Z INFO  client] Sending sample transaction 66
[2022-07-24T10:37:31.041Z INFO  client] Sending sample transaction 67
[2022-07-24T10:37:31.092Z INFO  client] Sending sample transaction 68
[2022-07-24T10:37:31.140Z INFO  client] Sending sample transaction 69
[2022-07-24T10:37:31.190Z INFO  client] Sending sample transaction 70
[2022-07-24T10:37:31.240Z INFO  client] Sending sample transaction 71
[2022-07-24T10:37:31.290Z INFO  client] Sending sample transaction 72
[2022-07-24T10:37:31.340Z INFO  client] Sending sample transaction 73
[2022-07-24T10:37:31.391Z INFO  client] Sending sample transaction 74
[2022-07-24T10:37:31.440Z INFO  client] Sending sample transaction 75
[2022-07-24T10:37:31.490Z INFO  client] Sending sample transaction 76
[2022-07-24T10:37:31.540Z INFO  client] Sending sample transaction 77
[2022-07-24T10:37:31.591Z INFO  client] Sending sample transaction 78
[2022-07-24T10:37:31.640Z INFO  client] Sending sample transaction 79
[2022-07-24T10:37:31.690Z INFO  client] Sending sample transaction 80
[2022-07-24T10:37:31.741Z INFO  client] Sending sample transaction 81
[2022-07-24T10:37:31.790Z INFO  client] Sending sample transaction 82
[2022-07-24T10:37:31.841Z INFO  client] Sending sample transaction 83
[2022-07-24T10:37:31.890Z INFO  client] Sending sample transaction 84
[2022-07-24T10:37:31.940Z INFO  client] Sending sample transaction 85
