[2022-07-24T09:25:12.222Z INFO  client] Node address: 127.0.0.1:9010
[2022-07-24T09:25:12.223Z INFO  client] Transactions size: 512 B
[2022-07-24T09:25:12.223Z INFO  client] Transactions rate: 112 tx/s
[2022-07-24T09:25:12.223Z INFO  client] Waiting for all nodes to be online...
[2022-07-24T09:25:12.223Z INFO  client] Waiting for all nodes to be synchronized...
[2022-07-24T09:25:14.228Z INFO  client] Start sending transactions
[2022-07-24T09:25:14.229Z INFO  client] Sending sample transaction 0
[2022-07-24T09:25:14.280Z INFO  client] Sending sample transaction 1
[2022-07-24T09:25:14.330Z INFO  client] Sending sample transaction 2
[2022-07-24T09:25:14.380Z INFO  client] Sending sample transaction 3
[2022-07-24T09:25:14.431Z INFO  client] Sending sample transaction 4
[2022-07-24T09:25:14.539Z INFO  client] Sending sample transaction 5
[2022-07-24T09:25:14.568Z INFO  client] Sending sample transaction 6
[2022-07-24T09:25:14.599Z INFO  client] Sending sample transaction 7
[2022-07-24T09:25:14.646Z INFO  client] Sending sample transaction 8
[2022-07-24T09:25:14.680Z INFO  client] Sending sample transaction 9
[2022-07-24T09:25:14.731Z INFO  client] Sending sample transaction 10
[2022-07-24T09:25:14.780Z INFO  client] Sending sample transaction 11
[2022-07-24T09:25:14.830Z INFO  client] Sending sample transaction 12
[2022-07-24T09:25:14.880Z INFO  client] Sending sample transaction 13
[2022-07-24T09:25:14.933Z INFO  client] Sending sample transaction 14
[2022-07-24T09:25:14.980Z INFO  client] Sending sample transaction 15
[2022-07-24T09:25:15.030Z INFO  client] Sending sample transaction 16
[2022-07-24T09:25:15.081Z INFO  client] Sending sample transaction 17
[2022-07-24T09:25:15.132Z INFO  client] Sending sample transaction 18
[2022-07-24T09:25:15.180Z INFO  client] Sending sample transaction 19
[2022-07-24T09:25:15.230Z INFO  client] Sending sample transaction 20
[2022-07-24T09:25:15.280Z INFO  client] Sending sample transaction 21
[2022-07-24T09:25:15.329Z INFO  client] Sending sample transaction 22
[2022-07-24T09:25:15.380Z INFO  client] Sending sample transaction 23
[2022-07-24T09:25:15.430Z INFO  client] Sending sample transaction 24
[2022-07-24T09:25:15.479Z INFO  client] Sending sample transaction 25
[2022-07-24T09:25:15.530Z INFO  client] Sending sample transaction 26
[2022-07-24T09:25:15.580Z INFO  client] Sending sample transaction 27
[2022-07-24T09:25:15.640Z INFO  client] Sending sample transaction 28
[2022-07-24T09:25:15.680Z INFO  client] Sending sample transaction 29
[2022-07-24T09:25:15.730Z INFO  client] Sending sample transaction 30
[2022-07-24T09:25:15.780Z INFO  client] Sending sample transaction 31
[2022-07-24T09:25:15.830Z INFO  client] Sending sample transaction 32
[2022-07-24T09:25:15.881Z INFO  client] Sending sample transaction 33
[2022-07-24T09:25:15.930Z INFO  client] Sending sample transaction 34
[2022-07-24T09:25:15.979Z INFO  client] Sending sample transaction 35
[2022-07-24T09:25:16.030Z INFO  client] Sending sample transaction 36
[2022-07-24T09:25:16.079Z INFO  client] Sending sample transaction 37
[2022-07-24T09:25:16.130Z INFO  client] Sending sample transaction 38
[2022-07-24T09:25:16.180Z INFO  client] Sending sample transaction 39
[2022-07-24T09:25:16.229Z INFO  client] Sending sample transaction 40
[2022-07-24T09:25:16.280Z INFO  client] Sending sample transaction 41
[2022-07-24T09:25:16.330Z INFO  client] Sending sample transaction 42
[2022-07-24T09:25:16.379Z INFO  client] Sending sample transaction 43
[2022-07-24T09:25:16.429Z INFO  client] Sending sample transaction 44
[2022-07-24T09:25:16.479Z INFO  client] Sending sample transaction 45
[2022-07-24T09:25:16.530Z INFO  client] Sending sample transaction 46
[2022-07-24T09:25:16.579Z INFO  client] Sending sample transaction 47
[2022-07-24T09:25:16.630Z INFO  client] Sending sample transaction 48
[2022-07-24T09:25:16.686Z INFO  client] Sending sample transaction 49
[2022-07-24T09:25:16.730Z INFO  client] Sending sample transaction 50
[2022-07-24T09:25:16.780Z INFO  client] Sending sample transaction 51
[2022-07-24T09:25:16.831Z INFO  client] Sending sample transaction 52
[2022-07-24T09:25:16.880Z INFO  client] Sending sample transaction 53
[2022-07-24T09:25:16.930Z INFO  client] Sending sample transaction 54
[2022-07-24T09:25:16.980Z INFO  client] Sending sample transaction 55
[2022-07-24T09:25:17.030Z INFO  client] Sending sample transaction 56
[2022-07-24T09:25:17.080Z INFO  client] Sending sample transaction 57
[2022-07-24T09:25:17.130Z INFO  client] Sending sample transaction 58
[2022-07-24T09:25:17.180Z INFO  client] Sending sample transaction 59
[2022-07-24T09:25:17.230Z INFO  client] Sending sample transaction 60
[2022-07-24T09:25:17.280Z INFO  client] Sending sample transaction 61
[2022-07-24T09:25:17.330Z INFO  client] Sending sample transaction 62
[2022-07-24T09:25:17.380Z INFO  client] Sending sample transaction 63
[2022-07-24T09:25:17.432Z INFO  client] Sending sample transaction 64
[2022-07-24T09:25:17.480Z INFO  client] Sending sample transaction 65
[2022-07-24T09:25:17.529Z INFO  client] Sending sample transaction 66
[2022-07-24T09:25:17.579Z INFO  client] Sending sample transaction 67
[2022-07-24T09:25:17.630Z INFO  client] Sending sample transaction 68
[2022-07-24T09:25:17.680Z INFO  client] Sending sample transaction 69
[2022-07-24T09:25:17.729Z INFO  client] Sending sample transaction 70
[2022-07-24T09:25:17.780Z INFO  client] Sending sample transaction 71
[2022-07-24T09:25:17.829Z INFO  client] Sending sample transaction 72
[2022-07-24T09:25:17.880Z INFO  client] Sending sample transaction 73
[2022-07-24T09:25:17.930Z INFO  client] Sending sample transaction 74
[2022-07-24T09:25:17.981Z INFO  client] Sending sample transaction 75
[2022-07-24T09:25:18.030Z INFO  client] Sending sample transaction 76
[2022-07-24T09:25:18.079Z INFO  client] Sending sample transaction 77
[2022-07-24T09:25:18.131Z INFO  client] Sending sample transaction 78
[2022-07-24T09:25:18.179Z INFO  client] Sending sample transaction 79
[2022-07-24T09:25:18.230Z INFO  client] Sending sample transaction 80
[2022-07-24T09:25:18.279Z INFO  client] Sending sample transaction 81
[2022-07-24T09:25:18.330Z INFO  client] Sending sample transaction 82
[2022-07-24T09:25:18.380Z INFO  client] Sending sample transaction 83
[2022-07-24T09:25:18.430Z INFO  client] Sending sample transaction 84
[2022-07-24T09:25:18.479Z INFO  client] Sending sample transaction 85
[2022-07-24T09:25:18.530Z INFO  client] Sending sample transaction 86
[2022-07-24T09:25:18.580Z INFO  client] Sending sample transaction 87
[2022-07-24T09:25:18.630Z INFO  client] Sending sample transaction 88
[2022-07-24T09:25:18.681Z INFO  client] Sending sample transaction 89
[2022-07-24T09:25:18.729Z INFO  client] Sending sample transaction 90
[2022-07-24T09:25:18.782Z INFO  client] Sending sample transaction 91
[2022-07-24T09:25:18.830Z INFO  client] Sending sample transaction 92
[2022-07-24T09:25:18.881Z INFO  client] Sending sample transaction 93
