[2022-07-23T18:13:52.590Z INFO  mempool::config] Garbage collection depth set to 50 rounds
[2022-07-23T18:13:52.591Z INFO  mempool::config] Sync retry delay set to 5000 ms
[2022-07-23T18:13:52.591Z INFO  mempool::config] Sync retry nodes set to 3 nodes
[2022-07-23T18:13:52.591Z INFO  mempool::config] Batch size set to 15000 B
[2022-07-23T18:13:52.591Z INFO  mempool::config] Max batch delay set to 10 ms
[2022-07-23T18:13:52.591Z INFO  mempool::mempool] Mempool listening to client transactions on 0.0.0.0:9016
[2022-07-23T18:13:52.591Z INFO  mempool::mempool] Mempool listening to mempool messages on 0.0.0.0:9026
[2022-07-23T18:13:52.591Z INFO  mempool::mempool] Mempool successfully booted on 127.0.0.1
[2022-07-23T18:13:52.591Z INFO  consensus::config] Timeout delay set to 1000 rounds
[2022-07-23T18:13:52.591Z INFO  consensus::config] Sync retry delay set to 10000 ms
[2022-07-23T18:13:52.591Z INFO  consensus::consensus] Node pfiJ81ZrHfX4tobY listening to consensus messages on 0.0.0.0:9006
[2022-07-23T18:13:52.591Z INFO  node::node] Node pfiJ81ZrHfX4tobY successfully booted
[2022-07-23T18:13:52.601Z INFO  consensus::core] I am voter pfiJ81ZrHfX4tobY with nanos 500
[2022-07-23T18:13:52.895Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61307
[2022-07-23T18:13:52.902Z INFO  consensus::core] I'm handler pfiJ81ZrHfX4tobY handling for block B1 with round number 1 with QC 0 from leader Jui61ocYcl6gdL0d
[2022-07-23T18:13:52.903Z INFO  consensus::core] I'm processor pfiJ81ZrHfX4tobY processing for block B1 with round number 1 with QC 0 from leader Jui61ocYcl6gdL0d
[2022-07-23T18:13:52.903Z INFO  consensus::core] I'm voter pfiJ81ZrHfX4tobY voting for block B1 with round number 1 with QC 0 from leader Jui61ocYcl6gdL0d
[2022-07-23T18:13:52.904Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9000
[2022-07-23T18:13:52.912Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61322
[2022-07-23T18:13:52.913Z INFO  consensus::core] I'm handler pfiJ81ZrHfX4tobY handling for block B2 with round number 2 with QC 1 from leader KG7n3kcaXiX8/0hq
[2022-07-23T18:13:52.914Z INFO  consensus::core] I'm processor pfiJ81ZrHfX4tobY processing for block B2 with round number 2 with QC 1 from leader KG7n3kcaXiX8/0hq
[2022-07-23T18:13:52.914Z INFO  consensus::core] I'm voter pfiJ81ZrHfX4tobY voting for block B2 with round number 2 with QC 1 from leader KG7n3kcaXiX8/0hq
[2022-07-23T18:13:52.926Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61340
[2022-07-23T18:13:52.928Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9004
[2022-07-23T18:13:52.928Z INFO  consensus::core] I'm handler pfiJ81ZrHfX4tobY handling for block B3 with round number 3 with QC 2 from leader LG3uJPMvLOWvss/v
[2022-07-23T18:13:52.929Z INFO  consensus::core] I'm processor pfiJ81ZrHfX4tobY processing for block B3 with round number 3 with QC 2 from leader LG3uJPMvLOWvss/v
[2022-07-23T18:13:52.929Z INFO  consensus::core] I'm voter pfiJ81ZrHfX4tobY voting for block B3 with round number 3 with QC 2 from leader LG3uJPMvLOWvss/v
[2022-07-23T18:13:52.932Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9007
[2022-07-23T18:13:52.938Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61350
[2022-07-23T18:13:52.944Z INFO  consensus::core] I'm handler pfiJ81ZrHfX4tobY handling for block B4 with round number 4 with QC 3 from leader RyQOl+CUn1uAsOfn
[2022-07-23T18:13:52.945Z INFO  consensus::core] I'm processor pfiJ81ZrHfX4tobY processing for block B4 with round number 4 with QC 3 from leader RyQOl+CUn1uAsOfn
[2022-07-23T18:13:52.945Z INFO  consensus::core] I'm voter pfiJ81ZrHfX4tobY voting for block B4 with round number 4 with QC 3 from leader RyQOl+CUn1uAsOfn
[2022-07-23T18:13:52.947Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9005
[2022-07-23T18:13:52.948Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61367
[2022-07-23T18:13:52.961Z INFO  consensus::core] I'm handler pfiJ81ZrHfX4tobY handling for block B5 with round number 5 with QC 4 from leader hksgwN613alxN8kJ
[2022-07-23T18:13:52.963Z INFO  consensus::core] I'm processor pfiJ81ZrHfX4tobY processing for block B5 with round number 5 with QC 4 from leader hksgwN613alxN8kJ
[2022-07-23T18:13:52.963Z INFO  consensus::core] I'm voter pfiJ81ZrHfX4tobY voting for block B5 with round number 5 with QC 4 from leader hksgwN613alxN8kJ
[2022-07-23T18:13:52.964Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-23T18:13:53.643Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61404
[2022-07-23T18:13:53.646Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61411
[2022-07-23T18:13:53.668Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61420
[2022-07-23T18:13:53.684Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61435
[2022-07-23T18:13:53.693Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61437
[2022-07-23T18:13:53.699Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61438
[2022-07-23T18:13:53.728Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61449
