[2022-07-24T10:18:51.385Z INFO  client] Node address: 127.0.0.1:9013
[2022-07-24T10:18:51.386Z INFO  client] Transactions size: 512 B
[2022-07-24T10:18:51.386Z INFO  client] Transactions rate: 112 tx/s
[2022-07-24T10:18:51.386Z INFO  client] Waiting for all nodes to be online...
[2022-07-24T10:18:51.386Z INFO  client] Waiting for all nodes to be synchronized...
[2022-07-24T10:18:53.390Z INFO  client] Start sending transactions
[2022-07-24T10:18:53.392Z INFO  client] Sending sample transaction 0
[2022-07-24T10:18:53.453Z INFO  client] Sending sample transaction 1
[2022-07-24T10:18:53.497Z INFO  client] Sending sample transaction 2
[2022-07-24T10:18:53.557Z INFO  client] Sending sample transaction 3
[2022-07-24T10:18:53.600Z INFO  client] Sending sample transaction 4
[2022-07-24T10:18:53.648Z INFO  client] Sending sample transaction 5
[2022-07-24T10:18:53.697Z INFO  client] Sending sample transaction 6
[2022-07-24T10:18:53.742Z INFO  client] Sending sample transaction 7
[2022-07-24T10:18:53.793Z INFO  client] Sending sample transaction 8
[2022-07-24T10:18:53.843Z INFO  client] Sending sample transaction 9
[2022-07-24T10:18:53.893Z INFO  client] Sending sample transaction 10
[2022-07-24T10:18:53.942Z INFO  client] Sending sample transaction 11
[2022-07-24T10:18:53.995Z INFO  client] Sending sample transaction 12
[2022-07-24T10:18:54.086Z INFO  client] Sending sample transaction 13
[2022-07-24T10:18:54.124Z INFO  client] Sending sample transaction 14
[2022-07-24T10:18:54.147Z INFO  client] Sending sample transaction 15
[2022-07-24T10:18:54.193Z INFO  client] Sending sample transaction 16
[2022-07-24T10:18:54.242Z INFO  client] Sending sample transaction 17
[2022-07-24T10:18:54.301Z INFO  client] Sending sample transaction 18
[2022-07-24T10:18:54.343Z INFO  client] Sending sample transaction 19
[2022-07-24T10:18:54.392Z INFO  client] Sending sample transaction 20
[2022-07-24T10:18:54.442Z INFO  client] Sending sample transaction 21
[2022-07-24T10:18:54.493Z INFO  client] Sending sample transaction 22
[2022-07-24T10:18:54.543Z INFO  client] Sending sample transaction 23
[2022-07-24T10:18:54.592Z INFO  client] Sending sample transaction 24
[2022-07-24T10:18:54.642Z INFO  client] Sending sample transaction 25
[2022-07-24T10:18:54.696Z INFO  client] Sending sample transaction 26
[2022-07-24T10:18:54.743Z INFO  client] Sending sample transaction 27
[2022-07-24T10:18:54.793Z INFO  client] Sending sample transaction 28
[2022-07-24T10:18:54.843Z INFO  client] Sending sample transaction 29
[2022-07-24T10:18:54.892Z INFO  client] Sending sample transaction 30
[2022-07-24T10:18:54.943Z INFO  client] Sending sample transaction 31
[2022-07-24T10:18:54.992Z INFO  client] Sending sample transaction 32
[2022-07-24T10:18:55.042Z INFO  client] Sending sample transaction 33
[2022-07-24T10:18:55.094Z INFO  client] Sending sample transaction 34
[2022-07-24T10:18:55.142Z INFO  client] Sending sample transaction 35
[2022-07-24T10:18:55.192Z INFO  client] Sending sample transaction 36
[2022-07-24T10:18:55.272Z INFO  client] Sending sample transaction 37
[2022-07-24T10:18:55.329Z INFO  client] Sending sample transaction 38
[2022-07-24T10:18:55.350Z INFO  client] Sending sample transaction 39
[2022-07-24T10:18:55.392Z INFO  client] Sending sample transaction 40
[2022-07-24T10:18:55.443Z INFO  client] Sending sample transaction 41
